Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - East, poa_global (W/m^2)","Door Irradiance - East, poa_direct (W/m^2)","Door Irradiance - East, poa_diffuse (W/m^2)","Door Irradiance - East, poa_sky_diffuse (W/m^2)","Door Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 07:58:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,89.35531453531001,89.80990922742059,0.6446854646899793,0.1900907725794052,124.09368309409604,-3.752571814649855,1413.981805,29.74971487708477,189.09737762714673,1.3190250884095627,0.0,1.3190250884095627,1.0190250884095626,0.3,1.3190250884095627,0.0,1.3190250884095627,1.0190250884095626,0.3,4.709025819148993,3.3124703313711064,1.3965554877778863,1.0965554877778863,0.3,3.6136830971454694,2.2421784472367525,1.3715046499087167,1.0715046499087166,0.3,36.75715436961598,1.1264474255017665,0.0,1.1264474255017665,1.0190250884095626,0.3,1.1264474255017665,0.0,1.1264474255017665,1.0190250884095626,0.3,4.305987679393427,3.113329292831112,1.1926583865623148,1.0965554877778863,0.3,2.8571323004098748,1.6858673293878308,1.171264971022044,1.0715046499087166,0.3,8.749656280748631,4.709025819148993,3.3124703313711064,1.3965554877778863,1.0965554877778863,0.3,2.0054216922384787,2.0,0.08487976635961696,0.020685650720934458,0.0,0.07767305019538114,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.0031808904422514625,21.111111111111143
2025-01-01 07:59:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,89.2296328408213,89.66521067230408,0.77036715917871,0.33478932769590863,124.27265909083502,-3.7528980163260712,1413.981805,28.45782935595204,189.14320268936615,1.3197220750291538,0.0,1.3197220750291538,1.0197220750291538,0.3,1.3197220750291538,0.0,1.3197220750291538,1.0197220750291538,0.3,4.696208071857686,3.3054120065317294,1.3907960653259568,1.0907960653259567,0.3,3.6206444482105615,2.2524886658955494,1.368155782315012,1.0681557823150118,0.3,36.782136269665195,1.1270426520748973,0.0,1.1270426520748973,1.0197220750291538,0.3,1.1270426520748973,0.0,1.1270426520748973,1.0197220750291538,0.3,4.292227095867868,3.104487256079501,1.1877398397883672,1.0907960653259567,0.3,2.868613094057543,1.700208055960523,1.1684050380970201,1.0681557823150118,0.3,8.72584012696235,4.696208071857686,3.3054120065317294,1.3907960653259568,1.0907960653259567,0.3,2.0163789366811824,2.0,0.08487976635961696,0.020685650720934458,0.0,0.07767305019538114,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.0031808904422514625,21.111111111111143
2025-01-01 08:00:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,89.10317862745792,89.52081983610489,0.8968213725420753,0.47918016389511375,124.4518862487651,-3.753224215215596,1413.981805,27.242921795800978,189.20961273685793,1.3203530074099155,0.0,1.3203530074099155,1.0203530074099154,0.3,1.3203530074099155,0.0,1.3203530074099155,1.0203530074099154,0.3,4.684267880740121,3.2982907838066544,1.3859770969334664,1.0859770969334663,0.3,3.6281508983778705,2.262776794685214,1.365374103692656,1.065374103692656,0.3,36.811181114426475,1.1275814683280678,0.0,1.1275814683280678,1.0203530074099154,0.3,1.1275814683280678,0.0,1.1275814683280678,1.0203530074099154,0.3,4.279189032331876,3.095564591550696,1.1836244407811802,1.0859770969334663,0.3,2.8805541445611564,1.714524660007628,1.1660294845535284,1.065374103692656,0.3,8.703654525902293,4.684267880740121,3.2982907838066544,1.3859770969334664,1.0859770969334663,0.3,2.0271819446729995,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:01:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.97599056158671,89.37673856558675,1.024009438413284,0.6232614344132448,124.63136631855605,-3.7535504113257048,1413.981805,26.100815824449903,189.29550096529493,1.3209215239579744,0.0,1.3209215239579744,1.0209215239579743,0.3,1.3209215239579744,0.0,1.3209215239579744,1.0209215239579743,0.3,4.673148521065245,3.2911067986255804,1.3820417224396642,1.0820417224396641,0.3,3.6361775645838774,2.2730426377563786,1.363134926827499,1.063134926827499,0.3,36.844055435558786,1.12806698146011,0.0,1.12806698146011,1.0209215239579743,0.3,1.12806698146011,0.0,1.12806698146011,1.0209215239579743,0.3,4.266824728119624,3.086561097156151,1.180263630963473,1.0820417224396641,0.3,2.8929332382892365,1.7288160107785522,1.1641172275106841,1.063134926827499,0.3,8.682994079569305,4.673148521065245,3.2911067986255804,1.3820417224396642,1.0820417224396641,0.3,2.0378446662341436,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:02:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.8481165908145,89.23296861688735,1.1518834091854988,0.7670313831126562,124.81110116202069,-3.7538766048601246,1413.981805,25.02737015667284,189.39975849260352,1.3214312322905684,0.0,1.3214312322905684,1.0214312322905683,0.3,1.3214312322905684,0.0,1.3214312322905684,1.0214312322905683,0.3,4.662794062254437,3.2838601827184175,1.3789338795360195,1.0789338795360195,0.3,3.6446991450546213,2.283286006565081,1.3614131384895405,1.0614131384895404,0.3,36.88052572871506,1.1285022723761453,0.0,1.1285022723761453,1.0214312322905683,0.3,1.1285022723761453,0.0,1.1285022723761453,1.0214312322905683,0.3,4.25508608859722,3.077476555473459,1.1776095331237606,1.0789338795360195,0.3,2.905727825508515,1.7430810052384476,1.1626468202700675,1.0614131384895404,0.3,8.663754865547729,4.662794062254437,3.2838601827184175,1.3789338795360195,1.0789338795360195,0.3,2.048380315145934,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:03:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.7196103026906,89.08951204123606,1.2803896973094084,0.910487958763942,124.99109226939896,-3.754202795389574,1413.981805,24.018516300604716,189.52128488469737,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,1.3218856775735672,0.0,1.3218856775735672,1.0218856775735672,0.3,4.653149821912322,3.2765510836063427,1.376598738305979,1.076598738305979,0.3,3.653690192205965,2.2935066923951526,1.3601834998108124,1.0601834998108124,0.3,36.92036053360722,1.1288903686478264,0.0,1.1288903686478264,1.0218856775735672,0.3,1.1288903686478264,0.0,1.1288903686478264,1.0218856775735672,0.3,4.243926080936507,3.068310758423201,1.1756153225133061,1.076598738305979,0.3,2.9189152387756288,1.757318529937195,1.1615967088384338,1.0601834998108124,0.3,8.645835280622267,4.653149821912322,3.2765510836063427,1.376598738305979,1.076598738305979,0.3,2.058801311653971,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:04:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.59052755279288,88.94637060677127,1.4094724472071256,1.0536293932287302,125.17134148208862,-3.7545289831177797,1413.981805,23.070287720646665,189.65899910280646,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,1.3222883154477192,0.0,1.3222883154477192,1.0222883154477191,0.3,4.644162727911853,3.269179635456351,1.374983092455502,1.074983092455502,0.3,3.663125440007717,2.303704507556958,1.359420932450759,1.0594209324507589,0.3,36.96333269862952,1.129234221392352,0.0,1.129234221392352,1.0222883154477191,0.3,1.129234221392352,0.0,1.129234221392352,1.0222883154477191,0.3,4.2332990319461,3.059063470989101,1.1742355609569988,1.074983092455502,0.3,2.9324729948246047,1.7715275185116564,1.160945476312948,1.0594209324507589,0.3,8.629136713554079,4.644162727911853,3.269179635456351,1.374983092455502,1.074983092455502,0.3,2.069119305519554,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:05:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.46092479762635,88.80354618332827,1.539075202373656,1.19645381667173,125.35185051196163,-3.7548551681102253,1413.981805,22.178851732827503,189.81184852450448,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,1.3226424854183643,0.0,1.3226424854183643,1.0226424854183642,0.3,4.635781690005649,3.2617459784195466,1.3740357115861026,1.0740357115861026,0.3,3.672980045425133,2.3138792579756573,1.3591007874494754,1.0591007874494753,0.3,37.0092211498298,1.129536682547283,0.0,1.129536682547283,1.0226424854183642,0.3,1.129536682547283,0.0,1.129536682547283,1.0226424854183642,0.3,4.2231609534271914,3.0497344557326596,1.1734264976945317,1.0740357115861026,0.3,2.946378986114103,1.785706913632251,1.160672072481852,1.0591007874494753,0.3,8.613564235557247,4.635781690005649,3.2617459784195466,1.3740357115861026,1.0740357115861026,0.3,2.0793451410467174,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:06:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.33085763318006,88.66104064750802,1.6691423668199457,1.3389593524919883,125.53262105972931,-3.7551813502795994,1413.981805,21.340531814730706,189.97881659506328,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,1.3229513911683761,0.0,1.3229513911683761,1.022951391168376,0.3,4.6279578593895385,3.2542502538711537,1.373707605518385,1.073707605518385,0.3,3.6832298153071275,2.3240307499592308,1.3591990653478965,1.0591990653478964,0.3,37.05781243230598,1.1298004880577932,0.0,1.1298004880577932,1.022951391168376,0.3,1.1298004880577932,0.0,1.1298004880577932,1.022951391168376,0.3,4.2134697622297725,3.040323467117072,1.1731462951127007,1.073707605518385,0.3,2.9606116783412126,1.7998556765341092,1.1607560018071035,1.0591990653478964,0.3,8.599027082583612,4.6279578593895385,3.2542502538711537,1.373707605518385,1.073707605518385,0.3,2.089488870104557,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:07:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.20037988099509,88.51885588163724,1.799620119004907,1.4811441183627632,125.71365481615464,-3.7555075296622817,1413.981805,20.551824373637583,190.1589285898007,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,1.3232180859687588,0.0,1.3232180859687588,1.0232180859687587,0.3,4.620644815685504,3.246692604354477,1.373952211331026,1.073952211331026,0.3,3.6938513809524074,2.334158790276156,1.3596925906762514,1.0596925906762513,0.3,37.108901858364945,1.13002824541732,0.0,1.13002824541732,1.0232180859687587,0.3,1.13002824541732,0.0,1.13002824541732,1.0232180859687587,0.3,4.204185440220372,3.030830251743676,1.1733551884766962,1.073952211331026,0.3,2.9751502596603734,1.813972787222855,1.1611774724375186,1.0596925906762513,0.3,8.585439002748458,4.620644815685504,3.246692604354477,1.373952211331026,1.073952211331026,0.3,2.0995597696068313,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:08:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,88.06954301312656,88.37699377403014,1.9304569868734318,1.6230062259698599,125.89495346163017,-3.755833706272824,1413.981805,19.809409606930217,190.35125562495006,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,1.3234454632321275,0.0,1.3234454632321275,1.0234454632321275,0.3,4.613798679781205,3.239073173591471,1.3747255061897337,1.0747255061897336,0.3,3.704822326788074,2.3442631861406458,1.360559140647428,1.060559140647428,0.3,37.16229430095094,1.130222425600237,0.0,1.130222425600237,1.0234454632321275,0.3,1.130222425600237,0.0,1.130222425600237,1.0234454632321275,0.3,4.195270130974432,3.021254548688399,1.1740155822860325,1.0747255061897336,0.3,2.989974750654517,1.8280572445416134,1.1619175061129035,1.060559140647428,0.3,8.572718465993209,4.613798679781205,3.239073173591471,1.3747255061897337,1.0747255061897336,0.3,2.109566368181981,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:09:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.93839581981958,88.23545621924559,2.061604180180419,1.7645437807544093,126.07651866575219,-3.756159880096675,1413.981805,19.11015715766603,190.5549171084349,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,1.3236362515937756,0.0,1.3236362515937756,1.0236362515937756,0.3,4.607378162086473,3.231392106493888,1.375986055592585,1.0759860555925849,0.3,3.7161212775604913,2.3543437451982,1.3617775323622912,1.061777532362291,0.3,37.21780467177828,1.1303853588610844,0.0,1.1303853588610844,1.0236362515937756,0.3,1.1303853588610844,0.0,1.1303853588610844,1.0236362515937756,0.3,4.186688181331503,3.011596089855436,1.1750920914760674,1.0759860555925849,0.3,3.0050660788659034,1.8421080662285065,1.1629580126373966,1.061777532362291,0.3,8.560788753748922,4.607378162086473,3.231392106493888,1.375986055592585,1.0759860555925849,0.3,2.119516479840662,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:10:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.80698424800754,88.09424511703847,2.1930157519924665,1.905754882961537,126.25835208856495,-3.756486051119282,1413.981805,18.4511274203405,190.76908187256657,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,1.323793013772718,0.0,1.323793013772718,1.023793013772718,0.3,4.601344557433645,3.223649549103517,1.3776950083301278,1.0776950083301278,0.3,3.727727949967276,2.364400275603868,1.363327674363408,1.063327674363408,0.3,37.27525813367834,1.1305192337619012,0.0,1.1305192337619012,1.023793013772718,0.3,1.1305192337619012,0.0,1.1305192337619012,1.023793013772718,0.3,4.178406137372068,3.001854600258139,1.1765515371139292,1.0776950083301278,0.3,3.0204061229998236,1.8561242890934733,1.1642818339063503,1.063327674363408,0.3,8.549577949460804,4.601344557433645,3.223649549103517,1.3776950083301278,1.0776950083301278,0.3,2.129417242553773,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:11:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.6753513621201,87.9533623739471,2.3246486378799,2.0466376260529,126.4404553784176,-3.756812219362473,1413.981805,17.829569391725606,190.9929682322674,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,1.3239181484458962,0.0,1.3239181484458962,1.0239181484458961,0.3,4.595661698076315,3.2158456486757094,1.379816049400605,1.079816049400605,0.3,3.7396231746467308,2.3744325859126523,1.3651905887340783,1.0651905887340782,0.3,37.334490096327414,1.1306260987727954,0.0,1.1306260987727954,1.0239181484458961,0.3,1.1306260987727954,0.0,1.1306260987727954,1.0239181484458961,0.3,4.170392704684541,2.992029798496424,1.1783629061881167,1.079816049400605,0.3,3.035977731702325,1.8701049689234222,1.1658727627789027,1.0651905887340782,0.3,8.539018851257035,4.595661698076315,3.2158456486757094,1.379816049400605,1.079816049400605,0.3,2.1392751595549475,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:12:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.54353738406566,87.81280990221651,2.4564626159343455,2.1871900977834855,126.622830173242,-3.7571383847971447,1413.981805,17.242915854627807,191.22584321163305,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,1.3240138944345714,0.0,1.3240138944345714,1.0240138944345714,0.3,4.590295874908261,3.2079805536181545,1.3823153212901063,1.0823153212901062,0.3,3.751788894942603,2.3844404851600065,1.3673484097825965,1.0673484097825965,0.3,37.39534604518414,1.130707865847124,0.0,1.130707865847124,1.0240138944345714,0.3,1.130707865847124,0.0,1.130707865847124,1.0240138944345714,0.3,4.162618681450189,2.982121397068438,1.1804972843817507,1.0823153212901062,0.3,3.0517647225968885,1.884049180642551,1.1677155419543375,1.0673484097825965,0.3,8.529048825568742,4.590295874908261,3.2079805536181545,1.3823153212901063,1.0823153212901062,0.3,2.1490961421612877,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:13:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.41157978833007,87.67258962008977,2.5884202116699275,2.3274103799102366,126.80547810005976,-3.7574645474596764,1413.981805,16.688776629137763,191.46702114194693,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,1.3240823365758152,0.0,1.3240823365758152,1.0240823365758152,0.3,4.585215736097982,3.2000544135043323,1.38516132259365,1.08516132259365,0.3,3.7642081475278686,2.3944237828440538,1.3697843646838148,1.0697843646838148,0.3,37.457681244400916,1.1307663154357461,0.0,1.1307663154357461,1.0240823365758152,0.3,1.1307663154357461,0.0,1.1307663154357461,1.0240823365758152,0.3,4.1550568722872505,2.972129102792273,1.1829277694949771,1.08516132259365,0.3,3.067751865765976,1.8979560183259983,1.1697958474399779,1.0697843646838148,0.3,8.519609618786806,4.585215736097982,3.2000544135043323,1.38516132259365,1.08516132259365,0.3,2.158885552584261,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:14:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.27951334223953,87.53270335833959,2.7204866577604756,2.4672966416604174,126.98840089733841,-3.757790707561071,1413.981805,16.1649301441582,191.71586198032864,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,1.324125412778606,0.0,1.324125412778606,1.024125412778606,0.3,4.580392167438956,3.1920673737071366,1.388324793731819,1.088324793731819,0.3,3.7768650382296878,2.4043822955830625,1.3724827426466253,1.0724827426466252,0.3,37.5213603933924,1.1308031025129295,0.0,1.1308031025129295,1.024125412778606,0.3,1.1308031025129295,0.0,1.1308031025129295,1.024125412778606,0.3,4.147681984301023,2.9620526104540494,1.1856293738469734,1.088324793731819,0.3,3.083924866718892,1.911824604498674,1.172100262220218,1.0724827426466252,0.3,8.51064713494536,4.580392167438956,3.1920673737071366,1.388324793731819,1.088324793731819,0.3,2.1686482524321216,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,0.1572009755348349,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:15:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.14737060745583,87.39315323423446,2.852629392544173,2.6068467657655368,127.17159992537557,-3.7581168646429433,1413.981805,15.669315883855488,191.971768486651,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,1.3241449216975911,0.0,1.3241449216975911,1.024144921697591,0.3,4.57579817953707,3.1840195968021363,1.3917785827349343,1.0917785827349342,0.3,3.7897446658246103,2.414315820496476,1.3754288453281345,1.0754288453281344,0.3,37.58625700929825,1.1308197631297427,0.0,1.1308197631297427,1.024144921697591,0.3,1.1308197631297427,0.0,1.1308197631297427,1.024144921697591,0.3,4.140470539907708,2.9518916302520743,1.1885789096556338,1.0917785827349342,0.3,3.100270286996599,1.925654053086372,1.1746162339102268,1.0754288453281344,0.3,8.502111226109191,4.57579817953707,3.1840195968021363,1.3917785827349343,1.0917785827349342,0.3,2.1783886170660702,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,1.6627026258492152,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:16:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,87.01518156762316,87.25394109026843,2.9848184323768434,2.746058909731576,127.35507690011815,-3.7584430189526756,1413.981805,15.200022895758156,192.23418488592262,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,1.3241425310741826,0.0,1.3241425310741826,1.0241425310741825,0.3,4.571408758679928,3.1759112305184165,1.3954975281615112,1.0954975281615111,0.3,3.8028331243479143,2.4242241751649085,1.3786089491830058,1.0786089491830058,0.3,37.6522532002308,1.1308177215373518,0.0,1.1308177215373518,1.0241425310741825,0.3,1.1308177215373518,0.0,1.1308177215373518,1.0241425310741825,0.3,4.133400736866527,2.9416458478165968,1.1917548890499305,1.0954975281615111,0.3,3.1167755676781272,1.9394435250758402,1.1773320426022869,1.0786089491830058,0.3,8.493955415279833,4.571408758679928,3.1759112305184165,1.3954975281615112,1.0954975281615111,0.3,2.1881106132362653,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,1.6627026258492152,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
2025-01-01 08:17:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.88297414156294,87.11506886854357,3.1170258584370654,2.884931131456426,127.5388334039568,-3.7587691704611643,1413.981805,14.755281660961277,192.50259377841144,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,1.3241197859128138,0.0,1.3241197859128138,1.0241197859128137,0.3,4.5672007494714375,3.167742429058475,1.399458320412962,1.099458320412962,0.3,3.8161174171136443,2.4341071709804045,1.3820102461332398,1.0820102461332397,0.3,37.719238995829556,1.130798297169543,0.0,1.130798297169543,1.0241197859128137,0.3,1.130798297169543,0.0,1.130798297169543,1.0241197859128137,0.3,4.126452357202802,2.9313149515701324,1.1951374056326696,1.099458320412962,0.3,3.133428941596505,1.9531921913987185,1.1802367501977866,1.0820102461332397,0.3,8.486136678323499,4.5672007494714375,3.167742429058475,1.399458320412962,1.099458320412962,0.3,2.1978178091574456,2.0,0.08508780500265524,0.020851135926701934,0.0,0.07800147746893454,0.0,0.0,0.0,0.0,1.6627026258492152,51.666666666666686,0.03414430078236278,0.0024050635051169594,21.111111111111143
