Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 10:53:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.93499683372298,70.98296897950678,19.065003166277027,19.017031020493224,160.22422021142745,-3.809614523037453,1413.981805,3.037443995866424,18005.413778626014,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,656.3500020104734,497.76885369198965,158.58114831848374,132.48114831848375,26.099999999999998,346.1428328968081,234.48930508665342,111.65352781015469,85.55352781015469,26.099999999999998,2104.606933464429,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,656.3500020104734,497.76885369198965,158.58114831848374,132.48114831848375,26.099999999999998,346.1428328968081,234.48930508665342,111.65352781015469,85.55352781015469,26.099999999999998,2065.65593148511,59.65835110266747,0.0,59.65835110266747,43.75755398438813,26.099999999999998,608.2189482771096,472.7906476131245,135.4283006639851,132.48114831848375,26.099999999999998,220.1037191812091,124.751606431337,95.3521127498721,85.55352781015469,26.099999999999998,1219.5382098155817,656.3500020104734,497.76885369198965,158.58114831848374,132.48114831848375,26.099999999999998,275.6442303212544,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 10:54:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.87626666170479,70.92408495678777,19.12373333829521,19.07591504321224,160.45962029267525,-3.8099402341613313,1413.981805,3.028623782498215,18046.715657715766,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,654.9695233150316,496.6250180922692,158.3445052227623,132.2445052227623,26.099999999999998,348.42845076260363,236.4484988039474,111.97995195865626,85.87995195865626,26.099999999999998,2108.843599045569,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,654.9695233150316,496.6250180922692,158.3445052227623,132.2445052227623,26.099999999999998,348.42845076260363,236.4484988039474,111.97995195865626,85.87995195865626,26.099999999999998,2071.53477913144,59.64663256129929,0.0,59.64663256129929,43.74383203899215,26.099999999999998,606.5814205338572,471.35521307361824,135.226207460239,132.2445052227623,26.099999999999998,222.70341696756947,127.07253799487701,95.63087897269244,85.87995195865626,26.099999999999998,1216.973196466346,654.9695233150316,496.6250180922692,158.3445052227623,132.2445052227623,26.099999999999998,276.20961810122276,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 10:55:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.81821125274232,70.86587831353899,19.18178874725769,19.13412168646101,160.69529223064706,-3.81026594247669,1413.981805,3.019957652562201,18087.830427136418,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,653.5801510054927,495.47386671568063,158.10628428981207,132.00628428981207,26.099999999999998,350.7110135412661,238.4053301145878,112.30568342667831,86.20568342667832,26.099999999999998,2113.0579706828607,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,653.5801510054927,495.47386671568063,158.10628428981207,132.00628428981207,26.099999999999998,350.7110135412661,238.4053301145878,112.30568342667831,86.20568342667832,26.099999999999998,2077.437047731991,59.635000758567344,0.0,59.635000758567344,43.73021166108588,26.099999999999998,604.9340419278225,469.911275144323,135.0227667834995,132.00628428981207,26.099999999999998,225.315246967966,129.40619332158272,95.90905364638328,86.20568342667832,26.099999999999998,1214.3916582413865,653.5801510054927,495.47386671568063,158.10628428981207,132.00628428981207,26.099999999999998,276.7683044291331,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 10:56:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.76083240187351,70.80835081290927,19.23916759812649,19.191649187090736,160.93123364545045,-3.8105916479689768,1413.981805,3.011443593765042,18128.758285377673,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,652.1819555329539,494.3154214485097,157.86653408444417,131.76653408444417,26.099999999999998,352.99049334075414,240.35976178421234,112.63073155654182,86.53073155654182,26.099999999999998,2117.2500845201357,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,652.1819555329539,494.3154214485097,157.86653408444417,131.76653408444417,26.099999999999998,352.99049334075414,240.35976178421234,112.63073155654182,86.53073155654182,26.099999999999998,2083.3614081011683,59.623458124822825,0.0,59.623458124822825,43.71669569651385,26.099999999999998,603.2768099872361,468.4587898791208,134.81802010811532,131.76653408444417,26.099999999999998,227.9388286938609,131.75218394457417,96.18664474928671,86.53073155654182,26.099999999999998,1211.7937260431247,652.1819555329539,494.3154214485097,157.86653408444417,131.76653408444417,26.099999999999998,277.32027867745455,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 10:57:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.7041318886394,70.75150420332488,19.295868111360605,19.248495796675122,161.16744212307344,-3.810917350630916,1413.981805,3.003079642883928,18169.49940842321,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,650.7750057642157,493.14970432229876,157.62530144191697,131.52530144191698,26.099999999999998,355.2668621894327,242.31175661312028,112.95510557631239,86.8551055763124,26.099999999999998,2121.4199739142286,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,650.7750057642157,493.14970432229876,157.62530144191697,131.52530144191698,26.099999999999998,355.2668621894327,242.31175661312028,112.95510557631239,86.8551055763124,26.099999999999998,2089.3065214849025,59.61200704064703,0.0,59.61200704064703,43.703286932841955,26.099999999999998,601.6097193421039,466.99771191070676,134.6120074313971,131.52530144191698,26.099999999999998,230.57378055615445,134.11012039398366,96.46366016217078,86.8551055763124,26.099999999999998,1209.1795278302632,650.7750057642157,493.14970432229876,157.62530144191697,131.52530144191698,26.099999999999998,277.8655303432412,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 10:58:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.64811147644303,70.69534021782864,19.351888523556962,19.30465978217136,161.40391521729055,-3.811243050469784,1413.981805,2.994863884489843,18210.053950849215,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,649.3593690352902,491.9767375048464,157.3826315304438,131.2826315304438,26.099999999999998,357.5400920524389,244.26127745159928,113.27881460083964,87.17881460083964,26.099999999999998,2125.567669566133,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,649.3593690352902,491.9767375048464,157.3826315304438,131.2826315304438,26.099999999999998,357.5400920524389,244.26127745159928,113.27881460083964,87.17881460083964,26.099999999999998,2095.2710404821996,59.60064983779559,0.0,59.60064983779559,43.68998810046322,26.099999999999998,599.9327618210768,465.5279944940778,134.404767326999,131.2826315304438,26.099999999999998,233.21972007463125,136.4796124055142,96.74010766911705,87.17881460083964,26.099999999999998,1206.5491887172066,649.3593690352902,491.9767375048464,157.3826315304438,131.2826315304438,26.099999999999998,278.40404905250875,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 10:59:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.59277291245358,70.63986057396589,19.407227087546417,19.36013942603411,161.64065044936547,-3.8115687475074083,1413.981805,2.9867944497919323,18250.4220465068,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,647.9351112152572,490.79654330198326,157.13856791327396,131.03856791327397,26.099999999999998,359.81015482677077,246.2082871968812,113.60186762988957,87.50186762988957,26.099999999999998,2129.6931996087474,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,647.9351112152572,490.79654330198326,157.13856791327396,131.03856791327397,26.099999999999998,359.81015482677077,246.2082871968812,113.60186762988957,87.50186762988957,26.099999999999998,2101.2536099042,59.589388800215936,0.0,59.589388800215936,43.67680187378915,26.099999999999998,598.2459265632959,464.04958956535995,134.19633699793596,131.03856791327397,26.099999999999998,235.87626406115245,138.86026910522676,97.01599495592569,87.50186762988957,26.099999999999998,1203.9028310927097,647.9351112152572,490.79654330198326,157.13856791327396,131.03856791327397,26.099999999999998,278.9358245593663,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:00:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.53811792749588,70.58506697365664,19.461882072504118,19.414933026343363,161.87764530780237,-3.811894441707409,1413.981805,2.9788695155174008,18290.60380918578,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,646.5022967674305,489.60914415921894,156.89315260821158,130.79315260821159,26.099999999999998,362.0770223369723,248.1527487904851,113.9242735464872,87.8242735464872,26.099999999999998,2133.796589692025,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,646.5022967674305,489.60914415921894,156.89315260821158,130.79315260821159,26.099999999999998,362.0770223369723,248.1527487904851,113.9242735464872,87.8242735464872,26.099999999999998,2107.252867626909,59.578226165027516,0.0,59.578226165027516,43.66373087239756,26.099999999999998,596.5492001296873,462.5624478022746,133.9867523274127,130.79315260821159,26.099999999999998,238.54302880136117,141.2516991926611,97.29132960870007,87.8242735464872,26.099999999999998,1201.2405747335292,646.5022967674305,489.60914415921894,156.89315260821158,130.79315260821159,26.099999999999998,279.46084674528737,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:01:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.4841482354438,70.53096110257073,19.515851764556206,19.469038897429268,162.1148972502475,-3.812220133084338,1413.981805,2.9710873027564273,18330.599333613383,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,645.0609887951036,488.414562652618,156.64642614248567,130.54642614248567,26.099999999999998,364.34066635142153,250.09462523312212,114.24604111829943,88.14604111829944,26.099999999999998,2137.8778631016194,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,645.0609887951036,488.414562652618,156.64642614248567,130.54642614248567,26.099999999999998,364.34066635142153,250.09462523312212,114.24604111829943,88.14604111829944,26.099999999999998,2113.267445490708,59.56716412336711,0.0,59.56716412336711,43.65077766202238,26.099999999999998,594.8425665985696,461.06651867288696,133.77604792568275,130.54642614248567,26.099999999999998,241.21963025857707,143.65351114354937,97.56611911502772,88.14604111829944,26.099999999999998,1198.5625368894212,645.0609887951036,488.414562652618,156.64642614248567,130.54642614248567,26.099999999999998,279.9791056231473,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:02:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.43086549812249,70.47754459492621,19.569134501877517,19.52245540507379,162.35240386038322,-3.8125458218783024,1413.981805,2.963446070911558,18370.40872231996,69.73794474718245,0.0,69.73794474718245,43.63794474718246,26.099999999999998,643.6112481364311,487.2128206933176,156.3984274431135,130.2984274431135,26.099999999999998,366.6010600716568,252.03388086331478,114.56717920834203,88.46717920834203,26.099999999999998,2141.937043513254,69.73794474718245,0.0,69.73794474718245,43.63794474718246,26.099999999999998,643.6112481364311,487.2128206933176,156.3984274431135,130.2984274431135,26.099999999999998,366.6010600716568,252.03388086331478,114.56717920834203,88.46717920834203,26.099999999999998,2119.2959741287414,59.55620481409382,0.0,59.55620481409382,43.63794474718246,26.099999999999998,593.1260065379058,459.56174950148693,133.56425703641892,130.2984274431135,26.099999999999998,243.90568603081232,146.0653149868882,97.8403710439241,88.46717920834203,26.099999999999998,1195.8688306013755,643.6112481364311,487.2128206933176,156.3984274431135,130.2984274431135,26.099999999999998,280.4905916722905,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:03:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.37827146715352,70.42481917567449,19.621728532846483,19.57518082432552,162.5901622126521,-3.8128715076090884,1413.981805,2.95594413701246,18410.031979938933,69.72523460643669,0.0,69.72523460643669,43.62523460643669,26.099999999999998,642.1531372997326,486.00394274645816,156.14919455327447,130.04919455327448,26.099999999999998,368.85817208844946,253.97047617275524,114.8876959156942,88.7876959156942,26.099999999999998,2145.9741442325812,69.72523460643669,0.0,69.72523460643669,43.62523460643669,26.099999999999998,642.1531372997326,486.00394274645816,156.14919455327447,130.04919455327448,26.099999999999998,368.85817208844946,253.97047617275524,114.8876959156942,88.7876959156942,26.099999999999998,2125.337067672406,59.54535035389693,0.0,59.54535035389693,43.62523460643669,26.099999999999998,591.3995017112328,458.0480895627364,133.3514121484964,130.04919455327448,26.099999999999998,246.60080833981658,148.48671602781374,98.11409231200284,88.7876959156942,26.099999999999998,1193.1595720136509,642.1531372997326,486.00394274645816,156.14919455327447,130.04919455327448,26.099999999999998,280.9952944752292,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:04:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.32636776947135,70.3727864454633,19.67363223052866,19.627213554536695,162.82816982759186,-3.813197190509527,1413.981805,2.9485798439944997,18449.46917393033,69.71264964175035,0.0,69.71264964175035,43.61264964175035,26.099999999999998,640.6867146828195,484.78795099785583,155.8987636849636,129.7987636849636,26.099999999999998,371.1119754721051,255.90437560578704,115.20759986631808,89.10759986631808,26.099999999999998,2149.98918459825,69.71264964175035,0.0,69.71264964175035,43.61264964175035,26.099999999999998,640.6867146828195,484.78795099785583,155.8987636849636,129.7987636849636,26.099999999999998,371.1119754721051,255.90437560578704,115.20759986631808,89.10759986631808,26.099999999999998,2131.389348829181,59.53460279405479,0.0,59.53460279405479,43.61264964175035,26.099999999999998,589.6630282819626,456.5254840950037,133.1375441869589,129.7987636849636,26.099999999999998,249.30461501164396,150.91732472580833,98.38729028583563,89.10759986631808,26.099999999999998,1190.4348696329312,640.6867146828195,484.78795099785583,155.8987636849636,129.7987636849636,26.099999999999998,281.4932047747768,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:05:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.27515605059531,70.32144802425444,19.724843949404693,19.67855197574556,163.06642403469914,-3.813522870586894,1413.981805,2.9413515803392194,18488.720328210115,69.70019221396505,0.0,69.70019221396505,43.60019221396505,26.099999999999998,639.2120385063452,483.5648685744894,155.64716993185573,129.54716993185573,26.099999999999998,373.3624417032064,257.8355423530783,115.52689935012805,89.42689935012805,26.099999999999998,2153.9821791479794,69.70019221396505,0.0,69.70019221396505,43.60019221396505,26.099999999999998,639.2120385063452,483.5648685744894,155.64716993185573,129.54716993185573,26.099999999999998,373.3624417032064,257.8355423530783,115.52689935012805,89.42689935012805,26.099999999999998,2137.4514335338413,59.52396415072615,0.0,59.52396415072615,43.60019221396505,26.099999999999998,587.9165615217322,454.99387839992744,132.9226831218048,129.54716993185573,26.099999999999998,252.01672244871452,153.35675040370518,98.65997204500935,89.42689935012805,26.099999999999998,1187.6948316367304,639.2120385063452,483.5648685744894,155.64716993185573,129.54716993185573,26.099999999999998,281.984313096816,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:06:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.22463793808348,70.2708055146714,19.775362061916518,19.729194485328613,163.3049221336055,-3.813848547877569,1413.981805,2.934257773918272,18527.78545078684,69.68786463496988,0.0,69.68786463496988,43.58786463496989,26.099999999999998,637.7291658790459,482.33471873142435,155.3944471476216,129.2944471476216,26.099999999999998,375.60954220658766,259.76393966809394,115.84560253849372,89.74560253849373,26.099999999999998,2157.953140451226,69.68786463496988,0.0,69.68786463496988,43.58786463496989,26.099999999999998,637.7291658790459,482.33471873142435,155.3944471476216,129.2944471476216,26.099999999999998,375.60954220658766,259.76393966809394,115.84560253849372,89.74560253849373,26.099999999999998,2143.521935848322,59.51343639826428,0.0,59.51343639826428,43.58786463496989,26.099999999999998,586.1600747569684,453.4532168928995,132.70685786406884,129.2944471476216,26.099999999999998,254.73674762178666,155.80460305391304,98.93214456787364,89.74560253849373,26.099999999999998,1184.9395641365527,637.7291658790459,482.33471873142435,155.3944471476216,129.2944471476216,26.099999999999998,282.4686100993964,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:07:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.17481504190042,70.22086050235445,19.82518495809959,19.779139497645545,163.5436613916345,-3.814174222294241,1413.981805,2.9272968911727277,18566.664533887255,69.67566916871903,0.0,69.67566916871903,43.57566916871903,26.099999999999998,636.238152857992,481.09752486502094,155.14062799297108,129.04062799297108,26.099999999999998,377.85324832654476,261.6895308462359,116.16371748030886,90.06371748030887,26.099999999999998,2161.902079135257,69.67566916871903,0.0,69.67566916871903,43.57566916871903,26.099999999999998,636.238152857992,481.09752486502094,155.14062799297108,129.04062799297108,26.099999999999998,377.85324832654476,261.6895308462359,116.16371748030886,90.06371748030887,26.099999999999998,2149.5994687019993,59.50302147008605,0.0,59.50302147008605,43.57566916871903,26.099999999999998,584.393539495815,451.9034431898177,132.4900963059973,129.04062799297108,26.099999999999998,257.46430821084584,158.2604934826621,99.20381472818377,90.06371748030887,26.099999999999998,1182.1691712898428,636.238152857992,481.09752486502094,155.14062799297108,129.04062799297108,26.099999999999998,282.94608656743475,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:08:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.12568895383556,70.1716145553646,19.87431104616444,19.8283854446354,163.7826390457717,-3.8144998939387733,1413.981805,2.9204674361870335,18605.357554787428,69.66360803198774,0.0,69.66360803198774,43.563608031987734,26.099999999999998,634.7390544798164,479.8533105035361,154.88574397628034,128.78574397628034,26.099999999999998,380.09353134373515,263.6122792396959,116.48125210403926,90.38125210403926,26.099999999999998,2165.8290039824847,69.66360803198774,0.0,69.66360803198774,43.563608031987734,26.099999999999998,634.7390544798164,479.8533105035361,154.88574397628034,128.78574397628034,26.099999999999998,380.09353134373515,263.6122792396959,116.48125210403926,90.38125210403926,26.099999999999998,2155.682644735502,59.49272125931753,0.0,59.49272125931753,43.563608031987734,26.099999999999998,582.6169255228277,450.34450016708433,132.2724253557434,128.78574397628034,26.099999999999998,260.1990227936702,160.7240334968207,99.47498929684953,90.38125210403926,26.099999999999998,1179.3837553580113,634.7390544798164,479.8533105035361,154.88574397628034,128.78574397628034,26.099999999999998,283.4167334165205,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
2025-01-01 11:09:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.07726124739185,70.1230692240589,19.92273875260816,19.876930775941105,164.02185230249586,-3.814825562716578,1413.981805,2.913767949857248,18643.86447627037,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,633.2319248035359,478.6020993087376,154.62982549479833,128.52982549479833,26.099999999999998,382.33036247186095,265.5321482548993,116.79821421696165,90.69821421696166,26.099999999999998,2169.7339219893106,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,633.2319248035359,478.6020993087376,154.62982549479833,128.52982549479833,26.099999999999998,382.33036247186095,265.5321482548993,116.79821421696165,90.69821421696166,26.099999999999998,2161.770077081315,59.482537619511945,0.0,59.482537619511945,43.55168339521306,26.099999999999998,580.8302010094799,448.77633003692205,132.05387097255777,128.52982549479833,26.099999999999998,262.9405110074739,163.19483606618869,99.74567494128524,90.69821421696166,26.099999999999998,1176.5834167859975,633.2319248035359,478.6020993087376,154.62982549479833,128.52982549479833,26.099999999999998,283.88054169222266,0.0,0.11657946482263949,0.0050797038182530865,0.022151574229366318,0.007871810411592737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001861984649122807,14.444444444444457,21.111111111111143
