Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - South, poa_global (W/m^2)","Roof Irradiance - South, poa_direct (W/m^2)","Roof Irradiance - South, poa_diffuse (W/m^2)","Roof Irradiance - South, poa_sky_diffuse (W/m^2)","Roof Irradiance - South, poa_ground_diffuse (W/m^2)","Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - North, poa_global (W/m^2)","Door Irradiance - North, poa_direct (W/m^2)","Door Irradiance - North, poa_diffuse (W/m^2)","Door Irradiance - North, poa_sky_diffuse (W/m^2)","Door Irradiance - North, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 14:01:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.63180778226015,72.6846344328809,17.36819221773984,17.315365567119095,205.6529609089983,-3.8707984207285335,1413.981805,3.3177681332986553,29478.057200211686,702.5708509035006,532.6994713864548,169.87137951704588,139.97137951704588,29.9,378.0762832186625,255.83251981511486,122.24376340354769,92.3437634035477,29.9,78.23456341073603,0.0,78.23456341073603,48.33456341073604,29.9,78.23456341073603,0.0,78.23456341073603,48.33456341073604,29.9,27050.585280005067,542.9240289318241,403.0139280764389,139.91010085538522,136.75347386628272,3.156626989102516,70.58224303096827,0.0,70.58224303096827,67.42561604186575,3.156626989102516,2891.3873215866975,702.5708509035006,532.6994713864548,169.87137951704588,139.97137951704588,29.9,378.0762832186625,255.83251981511486,122.24376340354769,92.3437634035477,29.9,78.23456341073603,0.0,78.23456341073603,48.33456341073604,29.9,78.23456341073603,0.0,78.23456341073603,48.33456341073604,29.9,2481.5956440527552,652.0453090762857,506.9751509687285,145.07015810755718,139.97137951704588,29.9,244.755812323045,140.35963837641526,104.39617394662973,92.3437634035477,29.9,66.81231715276857,0.0,66.81231715276857,48.33456341073604,29.9,66.81231715276857,0.0,66.81231715276857,48.33456341073604,29.9,145.36457547860292,78.23456341073603,0.0,78.23456341073603,48.33456341073604,29.9,279.2335338358368,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:02:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.70752581339667,72.76058937398756,17.292474186603336,17.239410626012447,205.88052918487074,-3.8711235983209917,1413.981805,3.3315423490608014,29503.094291892692,701.5720735813059,531.8984222402385,169.6736513410674,139.7736513410674,29.9,380.65699619869855,258.05265995376,122.60433624493857,92.70433624493856,29.9,78.24958026353681,0.0,78.24958026353681,48.34958026353681,29.9,78.24958026353681,0.0,78.24958026353681,48.34958026353681,29.9,27004.20121954827,541.7490848287821,401.9548511467336,139.7942336820485,136.637606692946,3.156626989102516,70.70519836131703,0.0,70.70519836131703,67.54857137221451,3.156626989102516,2892.6635769202876,701.5720735813059,531.8984222402385,169.6736513410674,139.7736513410674,29.9,380.65699619869855,258.05265995376,122.60433624493857,92.70433624493856,29.9,78.24958026353681,0.0,78.24958026353681,48.34958026353681,29.9,78.24958026353681,0.0,78.24958026353681,48.34958026353681,29.9,2484.3938090447446,650.8695113240495,505.968213078778,144.90129824527156,139.7736513410674,29.9,247.74771274986202,143.0436095966845,104.70410315317753,92.70433624493856,29.9,66.82514154506043,0.0,66.82514154506043,48.34958026353681,29.9,66.82514154506043,0.0,66.82514154506043,48.34958026353681,29.9,145.3924777041314,78.24958026353681,0.0,78.24958026353681,48.34958026353681,29.9,278.44997440483354,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:03:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.78386438949782,72.83716873250006,17.216135610502178,17.162831267499943,206.107773883569,-3.87144877279934,1413.981805,3.3455501070469262,29527.65526564814,700.5615261171215,531.0904616933118,169.47106442380976,139.57106442380976,29.9,383.2294036473869,260.267890530391,122.96151311699589,93.06151311699588,29.9,78.26456353793964,0.0,78.26456353793964,48.36456353793963,29.9,78.26456353793964,0.0,78.26456353793964,48.36456353793963,29.9,26957.372840516746,540.5624356947924,400.8866299217678,139.67580577302454,136.51917878392203,3.156626989102516,70.82978159380012,0.0,70.82978159380012,67.6731546046976,3.156626989102516,2893.8938865801156,700.5615261171215,531.0904616933118,169.47106442380976,139.57106442380976,29.9,383.2294036473869,260.267890530391,122.96151311699589,93.06151311699588,29.9,78.26456353793964,0.0,78.26456353793964,48.36456353793963,29.9,78.26456353793964,0.0,78.26456353793964,48.36456353793963,29.9,2487.17649730223,649.6813105639999,504.95302154606634,144.72828901793355,139.57106442380976,29.9,250.74838539952435,145.73925319760988,105.00913220191448,93.06151311699588,29.9,66.83793726140046,0.0,66.83793726140046,48.36456353793963,29.9,66.83793726140046,0.0,66.83793726140046,48.36456353793963,29.9,145.42031753895495,78.26456353793964,0.0,78.26456353793964,48.36456353793963,29.9,277.6596470412811,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:04:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.86082140173316,72.91437046467183,17.13917859826684,17.085629535328163,206.33469373263307,-3.871773944454617,1413.981805,3.35979553509711,29551.733024394623,699.5390830202754,530.2756045708788,169.26347844939653,139.36347844939652,29.9,385.7933276234278,262.4781708811149,123.31515674231284,93.41515674231283,29.9,78.27950695821507,0.0,78.27950695821507,48.37950695821507,29.9,78.27950695821507,0.0,78.27950695821507,48.37950695821507,29.9,26910.098877553653,539.3640330654728,399.8092840170252,139.55474904844758,136.39812205934507,3.156626989102516,70.95601249455339,0.0,70.95601249455339,67.79938550545087,3.156626989102516,2895.0775962878743,699.5390830202754,530.2756045708788,169.26347844939653,139.36347844939652,29.9,385.7933276234278,262.4781708811149,123.31515674231284,93.41515674231283,29.9,78.27950695821507,0.0,78.27950695821507,48.37950695821507,29.9,78.27950695821507,0.0,78.27950695821507,48.37950695821507,29.9,2489.942096008026,648.4805893916046,503.9295787958199,144.55101059578465,139.36347844939652,29.9,253.75717005489355,148.44602619695837,105.31114385793516,93.41515674231283,29.9,66.85069894231566,0.0,66.85069894231566,48.37950695821507,29.9,66.85069894231566,0.0,66.85069894231566,48.37950695821507,29.9,145.44808332238665,78.27950695821507,0.0,78.27950695821507,48.37950695821507,29.9,276.8625662633549,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:05:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.93839468053126,72.99219246759431,17.061605319468736,17.007807532405693,206.5612873408585,-3.8720991132213385,1413.981805,3.374282863245977,29575.3202072111,698.5046144951615,529.4538663641256,169.05074813103587,139.15074813103587,29.9,388.3485829194717,264.68345894611986,123.66512397335185,93.76512397335185,29.9,78.29440408954262,0.0,78.29440408954262,48.394404089542626,29.9,78.29440408954262,0.0,78.29440408954262,48.394404089542626,29.9,26862.378021654105,538.1538270030445,398.7228339285788,139.4309930744657,136.2743660853632,3.156626989102516,71.08391131317333,0.0,71.08391131317333,67.92728432407081,3.156626989102516,2896.214027762178,698.5046144951615,529.4538663641256,169.05074813103587,139.15074813103587,29.9,388.3485829194717,264.68345894611986,123.66512397335185,93.76512397335185,29.9,78.29440408954262,0.0,78.29440408954262,48.394404089542626,29.9,78.29440408954262,0.0,78.29440408954262,48.394404089542626,29.9,2492.6889704370074,647.2672259811477,502.8978870772431,144.36933890390463,139.15074813103587,29.9,256.7734014786164,151.16338560537395,105.61001587324247,93.76512397335185,29.9,66.8634210924694,0.0,66.8634210924694,48.394404089542626,29.9,66.8634210924694,0.0,66.8634210924694,48.394404089542626,29.9,145.47576309813883,78.29440408954262,0.0,78.29440408954262,48.394404089542626,29.9,276.0587472407679,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:06:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.01658204614266,73.07063262997094,16.98341795385734,16.929367370029055,206.78755335047958,-3.8724242791431607,1413.981805,3.3890164363818,29598.409195357108,697.4579855635552,528.6252626967851,168.83272286677018,138.93272286677018,29.9,390.8949785348866,266.88371275632176,124.01126577856485,94.11126577856486,29.9,78.30924834354417,0.0,78.30924834354417,48.40924834354418,29.9,78.30924834354417,0.0,78.30924834354417,48.40924834354418,29.9,26814.20888567414,536.9317652141802,397.627300327891,139.30446488628922,136.14783789718672,3.156626989102516,71.21349888261345,0.0,71.21349888261345,68.05687189351093,3.156626989102516,2897.302478573248,697.4579855635552,528.6252626967851,168.83272286677018,138.93272286677018,29.9,390.8949785348866,266.88371275632176,124.01126577856485,94.11126577856486,29.9,78.30924834354417,0.0,78.30924834354417,48.40924834354418,29.9,78.30924834354417,0.0,78.30924834354417,48.40924834354418,29.9,2495.415465433029,646.0410931220058,501.8579477937841,144.18314532822174,138.93272286677018,29.9,259.7964114584121,153.89079048351772,105.90562097489438,94.11126577856486,29.9,66.87609808538672,0.0,66.87609808538672,48.40924834354418,29.9,66.87609808538672,0.0,66.87609808538672,48.40924834354418,29.9,145.50334462460435,78.30924834354417,0.0,78.30924834354417,48.40924834354418,29.9,275.24820527305184,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:07:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.09538130939205,73.14968883292767,16.904618690607954,16.85031116707234,207.01349043880768,-3.8727494421909796,1413.981805,3.4040007180270697,29620.992101025557,696.3990558323358,527.7898093186012,168.6092465137345,138.70924651373448,29.9,393.4323174265877,269.078890450713,124.3534269758747,94.45342697587469,29.9,78.32403297370149,0.0,78.32403297370149,48.42403297370149,29.9,78.32403297370149,0.0,78.32403297370149,48.42403297370149,29.9,26765.590000147837,535.697792935187,396.5227040531445,139.1750888820425,136.01846189294,3.156626989102516,71.34479663913443,0.0,71.34479663913443,68.18816965003191,3.156626989102516,2898.3422210868694,696.3990558323358,527.7898093186012,168.6092465137345,138.70924651373448,29.9,393.4323174265877,269.078890450713,124.3534269758747,94.45342697587469,29.9,78.32403297370149,0.0,78.32403297370149,48.42403297370149,29.9,78.32403297370149,0.0,78.32403297370149,48.42403297370149,29.9,2498.11990497555,644.8020580194742,500.80976149674495,143.99229652272925,138.70924651373448,29.9,262.8255288608369,156.62770222343997,106.19782663739699,94.45342697587469,29.9,66.88872415954107,0.0,66.88872415954107,48.42403297370149,29.9,66.88872415954107,0.0,66.88872415954107,48.42403297370149,29.9,145.53081536634215,78.32403297370149,0.0,78.32403297370149,48.42403297370149,29.9,274.4309557831307,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:08:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.1747902709584,73.22935894934842,16.825209729041607,16.77064105065158,207.23909731562708,-3.873074602423003,1413.981805,3.4192402939857582,29643.06075509401,695.3276792698637,526.9475221143097,168.38015715555397,138.48015715555397,29.9,395.96039619838643,271.2689502525053,124.69144594588116,94.79144594588116,29.9,78.33875107030688,0.0,78.33875107030688,48.438751070306886,29.9,78.33875107030688,0.0,78.33875107030688,48.438751070306886,29.9,26716.519809816327,534.4518528350322,395.40906612113275,139.0427867138995,135.88615972479698,3.156626989102516,71.47782664055482,0.0,71.47782664055482,68.3211996514523,3.156626989102516,2899.332501335134,695.3276792698637,526.9475221143097,168.38015715555397,138.48015715555397,29.9,395.96039619838643,271.2689502525053,124.69144594588116,94.79144594588116,29.9,78.33875107030688,0.0,78.33875107030688,48.438751070306886,29.9,78.33875107030688,0.0,78.33875107030688,48.438751070306886,29.9,2500.8005916372663,643.5499821100739,499.75332789923084,143.7966542108431,138.48015715555397,29.9,265.86007961038615,159.37358477260364,106.4864948377825,94.79144594588116,29.9,66.90129341404207,0.0,66.90129341404207,48.438751070306886,29.9,66.90129341404207,0.0,66.90129341404207,48.438751070306886,29.9,145.55816248469526,78.33875107030688,0.0,78.33875107030688,48.438751070306886,29.9,273.60701432612615,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:09:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.25480672212481,73.30964084468772,16.745193277875188,16.690359155312283,207.4643727248377,-3.873399759751919,1413.981805,3.4347398764182318,29664.606694709462,694.2437039511583,526.0984170970686,168.14528685408965,138.24528685408964,29.9,398.4790048236146,273.45385048662945,125.02515433698517,95.12515433698518,29.9,78.35339555549741,0.0,78.35339555549741,48.453395555497416,29.9,78.35339555549741,0.0,78.35339555549741,48.453395555497416,29.9,26666.996669047512,533.1938848900033,394.2864077185329,138.90747717147042,135.7508501823679,3.156626989102516,71.61261158771272,0.0,71.61261158771272,68.4559845986102,3.156626989102516,2900.2725378519276,694.2437039511583,526.0984170970686,168.14528685408965,138.24528685408964,29.9,398.4790048236146,273.45385048662945,125.02515433698517,95.12515433698518,29.9,78.35339555549741,0.0,78.35339555549741,48.453395555497416,29.9,78.35339555549741,0.0,78.35339555549741,48.453395555497416,29.9,2503.455806032359,642.2847208448305,498.688645871438,143.59607497339255,138.24528685408964,29.9,268.8993867066538,162.12790490286844,106.77148180378533,95.12515433698518,29.9,66.91379980439478,0.0,66.91379980439478,48.453395555497416,29.9,66.91379980439478,0.0,66.91379980439478,48.453395555497416,29.9,145.58537282856395,78.35339555549741,0.0,78.35339555549741,48.453395555497416,29.9,272.7763965828844,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:10:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.33542844475927,73.3905323770137,16.664571555240723,16.609467622986298,207.68931544389864,-3.873724914221384,1413.981805,3.4505043079291005,29685.621150011797,693.1469718009666,525.2425104098821,167.90446139108454,138.00446139108453,29.9,400.98792632760023,275.63354957588353,125.35437675171667,95.45437675171667,29.9,78.36795917793788,0.0,78.36795917793788,48.46795917793788,29.9,78.36795917793788,0.0,78.36795917793788,48.46795917793788,29.9,26617.018837510153,531.9238262645965,393.15475020385236,138.7690760607442,135.6124490716417,3.156626989102516,71.7491748454635,0.0,71.7491748454635,68.59254785636098,3.156626989102516,2901.1615204386976,693.1469718009666,525.2425104098821,167.90446139108454,138.00446139108453,29.9,400.98792632760023,275.63354957588353,125.35437675171667,95.45437675171667,29.9,78.36795917793788,0.0,78.36795917793788,48.46795917793788,29.9,78.36795917793788,0.0,78.36795917793788,48.46795917793788,29.9,2506.0838061745844,641.0061234748426,497.61571344685643,143.3904100279862,138.00446139108453,29.9,271.94277019268384,164.8901324467178,107.05263774596604,95.45437675171667,29.9,66.92623713795895,0.0,66.92623713795895,48.46795917793788,29.9,66.92623713795895,0.0,66.92623713795895,48.46795917793788,29.9,145.6124329245266,78.36795917793788,0.0,78.36795917793788,48.46795917793788,29.9,271.9391183614406,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:11:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.41665321132116,73.47203139707975,16.58334678867884,16.52796860292025,207.91392428335172,-3.8740500658896053,1413.981805,3.466538565823305,29706.0950302,692.0373183237126,524.3798183268168,167.6574999968958,137.7574999968958,29.9,403.4869364548348,277.8080060379368,125.67893041689797,95.77893041689796,29.9,78.38243450729664,0.0,78.38243450729664,48.482434507296645,29.9,78.38243450729664,0.0,78.38243450729664,48.482434507296645,29.9,26566.584475605814,530.6416111860342,392.0141151090089,138.62749607702523,135.47086908792272,3.156626989102516,71.88754046456056,0.0,71.88754046456056,68.73091347545804,3.156626989102516,2901.99860886889,692.0373183237126,524.3798183268168,167.6574999968958,137.7574999968958,29.9,403.4869364548348,277.8080060379368,125.67893041689797,95.77893041689796,29.9,78.38243450729664,0.0,78.38243450729664,48.482434507296645,29.9,78.38243450729664,0.0,78.38243450729664,48.482434507296645,29.9,2508.68282676996,639.7140328264279,496.5345278290789,143.17950499734903,137.7574999968958,29.9,274.98954710406707,167.65974052803622,107.32980657603086,95.77893041689796,29.9,66.93859906923133,0.0,66.93859906923133,48.482434507296645,29.9,66.93859906923133,0.0,66.93859906923133,48.482434507296645,29.9,145.6393289665752,78.38243450729664,0.0,78.38243450729664,48.482434507296645,29.9,271.09519559817727,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:12:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.49847878563278,73.55413574916616,16.50152121436721,16.445864250833836,208.13819808845042,-3.8743752146256156,1413.981805,3.4828477666863074,29726.018909078575,690.914572309342,523.5103572460876,167.40421506325447,137.50421506325446,29.9,405.9758033423118,279.9771785027619,125.9986248395499,96.0986248395499,29.9,78.39681392863291,0.0,78.39681392863291,48.49681392863291,29.9,78.39681392863291,0.0,78.39681392863291,48.49681392863291,29.9,26515.691639183937,529.347170800329,390.86452413012887,138.4826466702001,135.3260196810976,3.156626989102516,72.02773320572854,0.0,72.02773320572854,68.87110621662602,3.156626989102516,2902.7829315341683,690.914572309342,523.5103572460876,167.40421506325447,137.50421506325446,29.9,405.9758033423118,279.9771785027619,125.9986248395499,96.0986248395499,29.9,78.39681392863291,0.0,78.39681392863291,48.49681392863291,29.9,78.39681392863291,0.0,78.39681392863291,48.49681392863291,29.9,2511.2510784637875,638.4082850533207,495.44508538930137,142.9631996640193,137.50421506325446,29.9,278.03903142555043,170.43620581257483,107.60282561297562,96.0986248395499,29.9,66.9508790950525,0.0,66.9508790950525,48.49681392863291,29.9,66.9508790950525,0.0,66.9508790950525,48.49681392863291,29.9,145.6660468056868,78.39681392863291,0.0,78.39681392863291,48.49681392863291,29.9,270.24464435099367,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
2025-01-01 14:13:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,73.58090292206428,73.63684327033255,16.41909707793572,16.36315672966745,208.3621357364559,-3.8747003605603823,1413.981805,3.4994371708312553,29745.383009457688,689.7785555461495,522.6341436997405,167.14441184640899,137.24441184640898,29.9,408.4542871263936,282.14102568814553,126.31326143824805,96.41326143824806,29.9,78.41108963626729,0.0,78.41108963626729,48.511089636267286,29.9,78.41108963626729,0.0,78.41108963626729,48.511089636267286,29.9,26464.338274980742,528.040433046542,389.70599914047324,138.3344339060688,135.1778069169663,3.156626989102516,72.16977856195993,0.0,72.16977856195993,69.01315157285741,3.156626989102516,2903.513584004775,689.7785555461495,522.6341436997405,167.14441184640899,137.24441184640898,29.9,408.4542871263936,282.14102568814553,126.31326143824805,96.41326143824806,29.9,78.41108963626729,0.0,78.41108963626729,48.511089636267286,29.9,78.41108963626729,0.0,78.41108963626729,48.511089636267286,29.9,2513.78674696396,637.0887094023478,494.3473816855145,142.74132771683327,137.24441184640898,29.9,281.0905339668422,173.21900869857836,107.87152526826384,96.41326143824806,29.9,66.96307054937226,0.0,66.96307054937226,48.511089636267286,29.9,66.96307054937226,0.0,66.96307054937226,48.511089636267286,29.9,145.6925719384345,78.41108963626729,0.0,78.41108963626729,48.511089636267286,29.9,269.38748080891617,1.9980000000000002,0.3158730360072683,0.055289509049828496,0.015205467569519706,0.1755545996153402,0.0,0.0,0.0,0.0,0.0,0.0,0.2505798068159354,51.666666666666686,0.03681798800665564,0.018094654605263154,20.000000000000057,22.222222222222285
