Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 11:40:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.93007354687765,68.97324040173672,21.069926453122353,21.026759598263283,171.5377559857626,-3.8249198945777607,1413.981805,2.7640665089773946,1033.0726905223062,78.92052444805815,0.0,78.92052444805815,46.520524448058154,32.39999999999999,34641.178727075836,327.65777201008336,234.6577720100834,93.0,93.0,0.0,142.2399588086071,78.92052444805815,0.0,78.92052444805815,46.520524448058154,32.39999999999999,377.567905505144,67.39812787864166,0.0,67.39812787864166,46.520524448058154,32.39999999999999,327.65777201008336,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.05435615945761741,0.05435615945761741,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:41:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.90470537266155,68.94781679981335,21.09529462733845,21.052183200186654,171.78286595981467,-3.8252454729154124,1413.981805,2.760940363526088,1032.9823511078205,78.91362306151008,0.0,78.91362306151008,46.51362306151009,32.39999999999999,34669.81398844417,327.9286220875243,234.92862208752427,93.0,93.0,0.0,142.22752030867082,78.91362306151008,0.0,78.91362306151008,46.51362306151009,32.39999999999999,377.53488821233884,67.39223409452961,0.0,67.39223409452961,46.51362306151009,32.39999999999999,327.9286220875243,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.05435615945761741,0.05435615945761741,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:42:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.88007600922344,68.92313373947445,21.119923990776552,21.076866260525545,172.02810420007881,-3.8255710484299925,1413.981805,2.757912471631121,1032.8945253015058,78.90691369947001,0.0,78.90691369947001,46.50691369947002,32.39999999999999,34697.610479973795,328.19153855916204,235.19153855916204,93.0,93.0,0.0,142.21542789814913,78.90691369947001,0.0,78.90691369947001,46.50691369947002,32.39999999999999,377.50278959426123,67.3865042993474,0.0,67.3865042993474,46.50691369947002,32.39999999999999,328.19153855916204,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.05435615945761741,0.05435615945761741,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:43:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.85618629923015,68.89919205451842,21.14381370076985,21.100807945481574,172.27346706796527,-3.825896621128777,1413.981805,2.7549822743848464,1032.8092268965036,78.90039741565076,0.0,78.90039741565076,46.500397415650774,32.39999999999999,34724.567672879326,328.446516423416,235.44651642341603,93.0,93.0,0.0,142.2036834761687,78.90039741565076,0.0,78.90039741565076,46.500397415650774,32.39999999999999,377.47161469203496,67.38093939296574,0.0,67.38093939296574,46.500397415650774,32.39999999999999,328.446516423416,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.05435615945761741,0.05435615945761741,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:44:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.83303706110368,68.87599255480887,21.166962938896322,21.12400744519112,172.51895090721007,-3.826222190975386,1413.981805,2.752149232410016,1032.726469232925,78.89407522915639,0.0,78.89407522915639,46.4940752291564,32.39999999999999,34750.685054346,328.6935508297661,235.69355082976605,93.0,93.0,0.0,142.1922888794801,78.89407522915639,0.0,78.89407522915639,46.4940752291564,32.39999999999999,377.4413683812104,67.37554024569955,0.0,67.37554024569955,46.4940752291564,32.39999999999999,328.6935508297661,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.05435615945761741,0.05435615945761741,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:45:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.81062908893863,68.85353602618821,21.18937091106137,21.146463973811787,172.76455204389254,-3.826547757991648,1413.981805,2.749412825617038,1032.6462652013427,78.88794812474893,0.0,78.88794812474893,46.48794812474895,32.39999999999999,34775.96212749343,328.9326370784089,235.93263707840893,93.0,93.0,0.0,142.18124588293858,78.88794812474893,0.0,78.88794812474893,46.48794812474895,32.39999999999999,377.4120553730403,67.37030769853558,0.0,67.37030769853558,46.48794812474895,32.39999999999999,328.9326370784089,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:46:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.78896315221695,68.8318232301882,21.21103684778305,21.168176769811797,173.01026678876383,-3.826873322184838,1413.981805,2.7467725529458606,1032.5686272454077,78.88201705304829,0.0,78.88201705304829,46.4820170530483,32.39999999999999,34800.39841157122,329.1637706221089,236.1637706221089,93.0,93.0,0.0,142.1705561998645,78.88201705304829,0.0,78.88201705304829,46.4820170530483,32.39999999999999,377.38368021543624,67.36524256330324,0.0,67.36524256330324,46.4820170530483,32.39999999999999,329.1637706221089,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:47:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.76803998215948,68.81085489034875,21.231960017840525,21.18914510965125,173.25609159988255,-3.827198883765959,1413.981805,2.7442279304936092,1032.493567316347,78.87628292705614,0.0,78.87628292705614,46.47628292705614,32.39999999999999,34823.99345722663,329.38694721060887,236.38694721060887,93.0,93.0,0.0,142.1602214757781,78.87628292705614,0.0,78.87628292705614,46.47628292705614,32.39999999999999,377.35624727633825,67.36034561970594,0.0,67.36034561970594,46.47628292705614,32.39999999999999,329.38694721060887,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:48:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.7478603270692,68.79063174767732,21.2521396729308,21.209368252322676,173.50202242549608,-3.8275244422693504,1413.981805,2.741778498036286,1032.421097074905,78.87074663758304,0.0,78.87074663758304,46.470746637583055,32.39999999999999,34846.746783977535,329.6021622992107,236.60216229921073,93.0,93.0,0.0,142.1502433162041,78.87074663758304,0.0,78.87074663758304,46.470746637583055,32.39999999999999,377.3297608175211,67.35561762849592,0.0,67.35561762849592,46.470746637583055,32.39999999999999,329.6021622992107,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:49:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.72842486807923,68.77115447621192,21.271575131920766,21.22884552378808,173.74805569313185,-3.827849997993326,1413.981805,2.7394238085862517,1032.3512275922915,78.86540903040269,0.0,78.86540903040269,46.4654090304027,32.39999999999999,34868.65797510772,329.80941194635375,236.80941194635375,93.0,93.0,0.0,142.1406232454965,78.86540903040269,0.0,78.86540903040269,46.4654090304027,32.39999999999999,377.3042248852957,67.3510593119639,0.0,67.3510593119639,46.4654090304027,32.39999999999999,329.80941194635375,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:50:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.70973427570166,68.7524237396891,21.290265724298344,21.247576260310897,173.99418765039582,-3.82817555085785,1413.981805,2.7371634350846485,1032.283969556055,78.8602709219793,0.0,78.8602709219793,46.460270921979316,32.39999999999999,34889.72661378308,330.00869220936215,237.00869220936218,93.0,93.0,0.0,142.1313627351843,78.8602709219793,0.0,78.8602709219793,46.460270921979316,32.39999999999999,377.2796433857524,67.34667136737032,0.0,67.34667136737032,46.460270921979316,32.39999999999999,330.00869220936215,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:51:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.69178919530758,68.73444017698984,21.308210804692422,21.265559823010165,174.24041453209202,-3.8285011008920264,1413.981805,2.7349969684542557,1032.2193332209465,78.85533309571407,0.0,78.85533309571407,46.45533309571408,32.39999999999999,34909.95229931869,330.1999992983093,237.19999929830928,93.0,93.0,0.0,142.1224631972063,78.85533309571407,0.0,78.85533309571407,46.45533309571408,32.39999999999999,377.2560200668027,67.34245446373981,0.0,67.34245446373981,46.45533309571408,32.39999999999999,330.1999992983093,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:52:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.67459024723622,68.7172044022461,21.325409752763775,21.282795597753903,174.48673255800327,-3.8288266480885795,1413.981805,2.732924017441204,1032.157328412105,78.85059630218834,0.0,78.85059630218834,46.45059630218835,32.39999999999999,34929.33464695194,330.3833295738715,237.38332957387146,93.0,93.0,0.0,142.11392598434946,78.85059630218834,0.0,78.85059630218834,46.45059630218835,32.39999999999999,377.233358519343,67.33840924206883,0.0,67.33840924206883,46.45059630218835,32.39999999999999,330.3833295738715,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:53:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.6581380265592,68.70071700460207,21.3418619734408,21.29928299539793,174.73313793525062,-3.8291521924329572,1413.981805,2.73094420842303,1032.0979645268706,78.84606125930225,0.0,78.84606125930225,46.44606125930225,32.39999999999999,34947.87328800783,330.55867954889186,237.55867954889186,93.0,93.0,0.0,142.10575239049888,78.84606125930225,0.0,78.84606125930225,46.44606125930225,32.39999999999999,377.2116621779179,67.33453631544411,0.0,67.33453631544411,46.44606125930225,32.39999999999999,330.55867954889186,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:54:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.64243310302383,68.68497854815487,21.357566896976167,21.315021451845123,174.97962685835068,-3.829477733997919,1413.981805,2.7290571852463024,1032.0412505371135,78.84172865245256,0.0,78.84172865245256,46.44172865245256,32.39999999999999,34965.56786986648,330.7260458880725,237.72604588807252,92.99999999999999,92.99999999999999,0.0,142.09794365095814,78.84172865245256,0.0,78.84172865245256,46.44172865245256,32.39999999999999,377.1909343215706,67.33083626919448,0.0,67.33083626919448,46.44172865245256,32.39999999999999,330.7260458880725,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:55:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.62747602099304,68.66998957189202,21.372523979006957,21.330010428107983,175.22619550933905,-3.8298032726961537,1413.981805,2.727262609071574,1031.987194991424,78.83759913470007,0.0,78.83759913470007,46.43759913470007,32.39999999999999,34982.418055938244,330.88542540773983,237.88542540773986,93.0,93.0,0.0,142.0905009427511,78.83759913470007,0.0,78.83759913470007,46.43759913470007,32.39999999999999,377.1711780746443,67.32730966103387,0.0,67.32730966103387,46.43759913470007,32.39999999999999,330.88542540773983,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:56:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.61326729925014,68.65575058949352,21.386732700749853,21.344249410506478,175.47284006007453,-3.8301288085858687,1413.981805,2.7255601582097606,1031.935806016692,78.8336733268901,0.0,78.8336733268901,46.43367332689012,32.39999999999999,34998.42352579521,331.03681507708757,238.0368150770876,93.0,93.0,0.0,142.08342538483907,78.8336733268901,0.0,78.8336733268901,46.43367332689012,32.39999999999999,377.1523964073582,67.32395702116415,0.0,67.32395702116415,46.43367332689012,32.39999999999999,331.03681507708757,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:57:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.59980743108609,68.64226208941727,21.40019256891391,21.357737910582728,175.7195566700841,-3.8304543416015804,1413.981805,2.723949527999909,1031.887091320581,78.82995181784173,0.0,78.82995181784173,46.42995181784174,32.39999999999999,35013.58397498822,331.1802120164467,238.1802120164467,93.0,93.0,0.0,142.07671803846182,78.82995181784173,0.0,78.82995181784173,46.42995181784174,32.39999999999999,377.13459213671325,67.32077885243683,0.0,67.32077885243683,46.42995181784174,32.39999999999999,331.1802120164467,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:58:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5870968841091,68.62952453470628,21.412903115890902,21.370475465293726,175.96634148889552,-3.8307798717942205,1413.981805,2.72243043066104,1031.8410581928829,78.82643516445108,0.0,78.82643516445108,46.426435164451085,32.39999999999999,35027.89911518075,331.3156134985513,238.31561349855127,93.0,93.0,0.0,142.07037990732385,78.82643516445108,0.0,78.82643516445108,46.426435164451085,32.39999999999999,377.11776792698606,67.31777563044122,0.0,67.31777563044122,46.426435164451085,32.39999999999999,331.3156134985513,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 11:59:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5751360924326,68.61753835515813,21.4248639075674,21.382461644841865,176.2131908217284,-3.831105399374792,1413.981805,2.7210025942420266,1031.7977134791208,78.82312388967483,0.0,78.82312388967483,46.42312388967485,32.39999999999999,35041.368682869776,331.4430170310262,238.44301703102622,93.0,93.0,0.0,142.06441193395986,78.82312388967483,0.0,78.82312388967483,46.42312388967485,32.39999999999999,377.1019262800816,67.31494780178231,0.0,67.31494780178231,46.42312388967485,32.39999999999999,331.4430170310262,3.0,0.09128302021366491,0.03265200906960007,0.005701354727202495,0.08921417805520805,0.0,0.0,0.0,0.0,0.0,0.0,0.032613695674570446,0.032613695674570446,0.0,51.666666666666686,0.03331151295840272,0.003070904605263158,21.111111111111143
2025-01-01 12:00:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.56392548820443,68.60630397891941,21.43607451179557,21.39369602108058,176.4601004673575,-3.831430923943117,1413.981805,2.7196657662733146,1031.7570636966357,78.82001849139854,0.0,78.82001849139854,46.42001849139855,32.39999999999999,35053.99240380747,331.56242001986527,238.56242001986524,93.0,93.0,0.0,142.05881501571847,78.82001849139854,0.0,78.82001849139854,46.42001849139855,32.39999999999999,377.08706957796085,67.31229579165435,0.0,67.31229579165435,46.42001849139855,32.39999999999999,331.56242001986527,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:01:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.55346545333839,68.59582178411313,21.44653454666161,21.40417821588688,176.70706671377457,-3.8317564456447144,1413.981805,2.7184197079012664,1031.7191148613504,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,35065.77004729014,331.6738202829298,238.67382028292977,93.0,93.0,0.0,142.05358998090983,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,377.07320001932624,67.30981999253889,0.0,67.30981999253889,46.417119429202465,32.39999999999999,331.6738202829298,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:02:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.54375635216115,68.58609213155333,21.456243647838853,21.41390786844667,176.95408567383015,-3.8320819645159645,1413.981805,2.7172641976894805,1031.6838726076428,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,35076.70138932834,331.7772157015885,238.77721570158852,93.0,93.0,0.0,142.04873760531063,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,377.0603196634329,67.30752077202527,0.0,67.30752077202527,46.41442713351906,32.39999999999999,331.7772157015885,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:03:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.53479852299967,68.57711535631339,21.465201477000335,21.422884643686615,177.20115345317413,-3.832407480542315,1413.981805,2.7161990305239656,1031.6513421593343,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,35086.78622206095,331.8726043097619,238.87260430976195,92.99999999999999,92.99999999999999,0.0,142.0442586081695,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,377.0484304194855,67.30539847091794,0.0,67.30539847091794,46.411942003416804,32.39999999999999,331.8726043097619,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:04:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.52659227814947,68.56889176769276,21.47340772185053,21.431108232307242,177.44826615035333,-3.8327329937528702,1413.981805,2.7152240175261824,1031.6215283309289,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,35096.024353735214,331.9599842937334,238.95998429373338,93.0,93.0,0.0,142.04015365237774,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,377.03753404709147,67.30345340331733,0.0,67.30345340331733,46.40966440669478,32.39999999999999,331.9599842937334,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:05:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51913790383928,68.56142164918039,21.48086209616072,21.43857835081961,177.69541985692786,-3.833058504118526,1413.981805,2.7143389859723333,1031.5944355287313,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,35104.41560869505,332.03935399203874,239.03935399203877,93.0,93.0,0.0,142.03642334462305,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,377.0276321566689,67.30168585669271,0.0,67.30168585669271,46.407594679968064,32.39999999999999,332.03935399203874,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:06:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51243566013156,68.55470525835392,21.48756433986845,21.44529474164608,177.94261065986143,-3.833384011639282,1413.981805,2.7135437792117285,1031.5700677516213,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,35111.95982744572,332.11071189607753,239.11071189607756,93.0,93.0,0.0,142.03306823549647,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,377.0187262097306,67.30009609193284,0.0,67.30009609193284,46.405733128727,32.39999999999999,332.11071189607753,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:07:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50648578096367,68.54874282691999,21.493514219036324,21.451257173080013,178.18983463932022,-3.8337095163515187,1413.981805,2.7128382566084355,1031.5484285922353,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,35118.65686656447,332.17405664926866,239.1740566492687,93.0,93.0,0.0,142.03008881965485,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,377.0108175193149,67.29868434342293,0.0,67.29868434342293,46.404080027427334,32.39999999999999,332.17405664926866,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
2025-01-01 12:08:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50128847405729,68.54353456062243,21.49871152594271,21.456465439377567,178.43708787113007,-3.83403501821158,1413.981805,2.712222293473843,1031.5295212375586,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,35124.50659876395,332.229387047649,239.22938704764903,93.0,93.0,0.0,142.02748553590231,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,377.0039072502027,67.29745081908331,0.0,67.29745081908331,46.4026356195355,32.39999999999999,332.229387047649,3.0,0.09128302021366491,0.033793687708397274,0.005701354727202495,0.08770633279230312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.0031988589638157895,21.111111111111143
