Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 315 deg, poa_global (W/m^2)","Door Irradiance - 315 deg, poa_direct (W/m^2)","Door Irradiance - 315 deg, poa_diffuse (W/m^2)","Door Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Basement Lighting (kW),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),Spa Pump (kW),Spa Heater (kW),HVAC Heating Setpoint (C)
2025-01-01 13:06:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.48097100010997,69.52537241471788,20.519028999890025,20.47462758528212,192.69471409553782,-3.852909269851807,1413.981805,2.8338653747637084,25891.753046977166,472.7729753023896,341.95682954722975,130.81614575515988,97.21614575515989,33.599999999999994,702.1050586909444,540.8117441634354,161.29331452750898,127.693314527509,33.599999999999994,78.40669926457261,0.0,78.40669926457261,44.80669926457262,33.599999999999994,78.40669926457261,0.0,78.40669926457261,44.80669926457262,33.599999999999994,25863.663915425554,327.9083173539794,238.90831735397938,89.0,89.0,0.0,2752.2576290056477,472.7729753023896,341.95682954722975,130.81614575515988,97.21614575515989,33.599999999999994,702.1050586909444,540.8117441634354,161.29331452750898,127.693314527509,33.599999999999994,78.40669926457261,0.0,78.40669926457261,44.80669926457262,33.599999999999994,78.40669926457261,0.0,78.40669926457261,44.80669926457262,33.599999999999994,2093.1093398353864,343.36462223223214,231.6476337573256,111.71698847490653,97.21614575515989,33.599999999999994,638.1649491299236,500.42045852343097,137.74449060649266,127.693314527509,33.599999999999994,66.959321171945,0.0,66.959321171945,44.80669926457262,33.599999999999994,66.959321171945,0.0,66.959321171945,44.80669926457262,33.599999999999994,145.68441436089117,78.40669926457261,0.0,78.40669926457261,44.80669926457262,33.599999999999994,327.9083173539794,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:07:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.51960831501395,69.56409859523276,20.480391684986046,20.435901404767236,192.93689009677092,-3.8532346040956327,1413.981805,2.838901846869873,25852.559354856676,470.2514045566524,339.7535391203051,130.4978654363473,96.89786543634732,33.599999999999994,703.9490719493443,542.3890041811944,161.5600677681499,127.9600677681499,33.599999999999994,78.41669014983106,0.0,78.41669014983106,44.81669014983106,33.599999999999994,78.41669014983106,0.0,78.41669014983106,44.81669014983106,33.599999999999994,25829.548190873258,327.47578660853526,238.47578660853526,89.0,89.0,0.0,2748.1107453106647,470.2514045566524,339.7535391203051,130.4978654363473,96.89786543634732,33.599999999999994,703.9490719493443,542.3890041811944,161.5600677681499,127.9600677681499,33.599999999999994,78.41669014983106,0.0,78.41669014983106,44.81669014983106,33.599999999999994,78.41669014983106,0.0,78.41669014983106,44.81669014983106,33.599999999999994,2087.8960594534924,340.1205141012771,228.6753370186365,111.44517708264058,96.89786543634732,33.599999999999994,640.3874682089154,502.4151703349154,137.97229787400002,127.9600677681499,33.599999999999994,66.96785338795571,0.0,66.96785338795571,44.81669014983106,33.599999999999994,66.96785338795571,0.0,66.96785338795571,44.81669014983106,33.599999999999994,145.7029780331472,78.41669014983106,0.0,78.41669014983106,44.81669014983106,33.599999999999994,327.47578660853526,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:08:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.55896374162984,69.60354485527756,20.44103625837017,20.39645514472243,193.1788722668908,-3.853559935480007,1413.981805,2.8440515080449376,25813.125715898554,467.7253465404666,337.5462864460274,130.1790600944392,96.57906009443921,33.599999999999994,705.7843897451886,543.95844973799,161.82594000719857,128.22594000719857,33.599999999999994,78.42684442173402,0.0,78.42684442173402,44.82684442173402,33.599999999999994,78.42684442173402,0.0,78.42684442173402,44.82684442173402,33.599999999999994,25794.789280117664,327.03510132990675,238.03510132990672,89.0,89.0,0.0,2743.9385330352984,467.7253465404666,337.5462864460274,130.1790600944392,96.57906009443921,33.599999999999994,705.7843897451886,543.95844973799,161.82594000719857,128.22594000719857,33.599999999999994,78.42684442173402,0.0,78.42684442173402,44.82684442173402,33.599999999999994,78.42684442173402,0.0,78.42684442173402,44.82684442173402,33.599999999999994,2082.6706981575444,336.8785189584837,225.70560163783267,111.17291732065107,96.57906009443921,33.599999999999994,642.5974545699025,504.398101803755,138.19935276614757,128.22594000719857,33.599999999999994,66.97652513616084,0.0,66.97652513616084,44.82684442173402,33.599999999999994,66.97652513616084,0.0,66.97652513616084,44.82684442173402,33.599999999999994,145.72184528772263,78.42684442173402,0.0,78.42684442173402,44.82684442173402,33.599999999999994,327.03510132990675,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:09:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.59903597854326,69.64370990968959,20.40096402145674,20.35629009031041,193.42065741932686,-3.8538852640340338,1413.981805,2.8493153823831694,25773.45225953318,465.19483736504253,335.33511351351217,129.85972385153036,96.25972385153035,33.599999999999994,707.6109604207934,545.5200509579539,162.09090946283948,128.49090946283948,33.599999999999994,78.43716038405836,0.0,78.43716038405836,44.83716038405837,33.599999999999994,78.43716038405836,0.0,78.43716038405836,44.83716038405837,33.599999999999994,25759.387844729707,326.58626990571486,237.58626990571483,89.0,89.0,0.0,2739.7410056394237,465.19483736504253,335.33511351351217,129.85972385153036,96.25972385153035,33.599999999999994,707.6109604207934,545.5200509579539,162.09090946283948,128.49090946283948,33.599999999999994,78.43716038405836,0.0,78.43716038405836,44.83716038405837,33.599999999999994,78.43716038405836,0.0,78.43716038405836,44.83716038405837,33.599999999999994,2077.434401573875,333.6390499151538,222.73884574594686,110.90020416920693,96.25972385153035,33.599999999999994,644.7949586163695,506.3693219351046,138.4256366812649,128.49090946283948,33.599999999999994,66.98533496798584,0.0,66.98533496798584,44.83716038405837,33.599999999999994,66.98533496798584,0.0,66.98533496798584,44.83716038405837,33.599999999999994,145.74101297293177,78.43716038405836,0.0,78.43716038405836,44.83716038405837,33.599999999999994,326.58626990571486,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:10:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.63982370339589,69.68459245279932,20.360176296604106,20.315407547200675,193.6622423940407,-3.8542105896995054,1413.981805,2.8546945215401043,25733.539103106283,462.65991309125343,333.1200623864721,129.5398507047813,95.93985070478129,33.599999999999994,709.428731693058,547.0737781144908,162.35495357856726,128.75495357856727,33.599999999999994,78.4476363006612,0.0,78.4476363006612,44.847636300661215,33.599999999999994,78.4476363006612,0.0,78.4476363006612,44.847636300661215,33.599999999999994,25723.344558506793,326.12930087859206,237.1293008785921,89.0,89.0,0.0,2735.518175298262,462.65991309125343,333.1200623864721,129.5398507047813,95.93985070478129,33.599999999999994,709.428731693058,547.0737781144908,162.35495357856726,128.75495357856727,33.599999999999994,78.4476363006612,0.0,78.4476363006612,44.847636300661215,33.599999999999994,78.4476363006612,0.0,78.4476363006612,44.847636300661215,33.599999999999994,2072.1883243907696,330.40252367499653,219.77549117311332,110.62703250188322,95.93985070478129,33.599999999999994,646.9800306290547,508.3289002729582,138.65113035609644,128.75495357856727,33.599999999999994,66.99428140076466,0.0,66.99428140076466,44.847636300661215,33.599999999999994,66.99428140076466,0.0,66.99428140076466,44.847636300661215,33.599999999999994,145.7604778629156,78.4476363006612,0.0,78.4476363006612,44.847636300661215,33.599999999999994,326.12930087859206,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:11:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.68132557298604,69.72619115853942,20.318674427013963,20.27380884146057,193.9036240574014,-3.8545359125564573,1413.981805,2.860190005261496,25693.38635153807,460.1206097337934,330.9011752066879,129.21943452710548,95.6194345271055,33.599999999999994,711.2376506242788,548.6196016278711,162.61804899640765,129.01804899640766,33.599999999999994,78.4582703949184,0.0,78.4582703949184,44.858270394918414,33.599999999999994,78.4582703949184,0.0,78.4582703949184,44.858270394918414,33.599999999999994,25686.660107532305,325.6642029469365,236.6642029469365,89.0,89.0,0.0,2731.270052866294,460.1206097337934,330.9011752066879,129.21943452710548,95.6194345271055,33.599999999999994,711.2376506242788,548.6196016278711,162.61804899640765,129.01804899640766,33.599999999999994,78.4582703949184,0.0,78.4582703949184,44.858270394918414,33.599999999999994,78.4582703949184,0.0,78.4582703949184,44.858270394918414,33.599999999999994,2066.9336297954615,327.16936039213476,216.8159633059867,110.35339708614808,95.6194345271055,33.599999999999994,649.1527206345988,510.2769067916667,138.87581384293213,129.01804899640766,33.599999999999994,67.00336291726032,0.0,67.00336291726032,44.858270394918414,33.599999999999994,67.00336291726032,0.0,67.00336291726032,44.858270394918414,33.599999999999994,145.7802366565984,78.4582703949184,0.0,78.4582703949184,44.858270394918414,33.599999999999994,325.6642029469365,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:12:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.72354022377272,69.76850468095834,20.27645977622728,20.231495319041656,194.14479930434933,-3.854861232539406,1413.981805,2.8658029419834237,25652.994096584804,457.576963241185,328.6784941763641,128.89846906482094,95.29846906482095,33.599999999999994,713.0376636091377,550.1574920775256,162.88017153161206,129.28017153161207,33.599999999999994,78.46906084924598,0.0,78.46906084924598,44.86906084924598,33.599999999999994,78.46906084924598,0.0,78.46906084924598,44.86906084924598,33.599999999999994,25649.335189880017,325.19098496116465,236.19098496116467,89.0,89.0,0.0,2726.996647799077,457.576963241185,328.6784941763641,128.89846906482094,95.29846906482095,33.599999999999994,713.0376636091377,550.1574920775256,162.88017153161206,129.28017153161207,33.599999999999994,78.46906084924598,0.0,78.46906084924598,44.86906084924598,33.599999999999994,78.46906084924598,0.0,78.46906084924598,44.86906084924598,33.599999999999994,2061.671488851552,323.9399834946039,213.86069091324683,110.07929258135708,95.29846906482095,33.599999999999994,651.3130782950388,512.2134118070421,139.0996664879967,129.28017153161207,33.599999999999994,67.01257796525606,0.0,67.01257796525606,44.86906084924598,33.599999999999994,67.01257796525606,0.0,67.01257796525606,44.86906084924598,33.599999999999994,145.80028597679865,78.46906084924598,0.0,78.46906084924598,44.86906084924598,33.599999999999994,325.19098496116465,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:13:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.76646627158584,69.8115316539384,20.233533728414155,20.188468346061597,194.38576505597814,-3.8551865496847313,1413.981805,2.8715344693454377,25612.362416844153,455.0290095239107,326.45206158252523,128.57694794138547,94.97694794138548,33.599999999999994,714.8287163263096,551.6874201850255,163.14129614128416,129.54129614128416,33.599999999999994,78.48000580439762,0.0,78.48000580439762,44.88000580439763,33.599999999999994,78.48000580439762,0.0,78.48000580439762,44.88000580439763,33.599999999999994,25611.370516021627,324.7096559288781,235.70965592887805,89.0,89.0,0.0,2722.697968153782,455.0290095239107,326.45206158252523,128.57694794138547,94.97694794138548,33.599999999999994,714.8287163263096,551.6874201850255,163.14129614128416,129.54129614128416,33.599999999999994,78.48000580439762,0.0,78.48000580439762,44.88000580439763,33.599999999999994,78.48000580439762,0.0,78.48000580439762,44.88000580439763,33.599999999999994,2056.403079966453,320.71481956537497,210.91010602343178,109.80471354194319,94.97694794138548,33.599999999999994,653.4611527563376,514.1384858516809,139.32266690465667,129.54129614128416,33.599999999999994,67.02192495695557,0.0,67.02192495695557,44.88000580439763,33.599999999999994,67.02192495695557,0.0,67.02192495695557,44.88000580439763,33.599999999999994,145.82062236892367,78.48000580439762,0.0,78.48000580439762,44.88000580439763,33.599999999999994,324.7096559288781,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:14:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.81010231212858,69.85527069170836,20.18989768787142,20.14472930829164,194.62651826167405,-3.855511864014261,1413.981805,2.8773857548273405,25571.491376986196,452.47678443457585,324.221919779476,128.25486465509982,94.65486465509983,33.599999999999994,716.6107537232053,553.209356826334,163.4013968968713,129.8013968968713,33.599999999999994,78.49110335894383,0.0,78.49110335894383,44.89110335894383,33.599999999999994,78.49110335894383,0.0,78.49110335894383,44.89110335894383,33.599999999999994,25572.766808535343,324.22022501116874,235.22022501116874,89.0,89.0,0.0,2718.3740205077847,452.47678443457585,324.221919779476,128.25486465509982,94.65486465509983,33.599999999999994,716.6107537232053,553.209356826334,163.4013968968713,129.8013968968713,33.599999999999994,78.49110335894383,0.0,78.49110335894383,44.89110335894383,33.599999999999994,78.49110335894383,0.0,78.49110335894383,44.89110335894383,33.599999999999994,2051.129588250264,317.49429815858014,207.96464374312492,109.52965441545524,94.65486465509983,33.599999999999994,655.5969925382904,516.0521995883623,139.54479294992808,129.8013968968713,33.599999999999994,67.03140226853803,0.0,67.03140226853803,44.89110335894383,33.599999999999994,67.03140226853803,0.0,67.03140226853803,44.89110335894383,33.599999999999994,145.84124230000185,78.49110335894383,0.0,78.49110335894383,44.89110335894383,33.599999999999994,324.22022501116874,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:15:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.8544469210976,69.89972038897312,20.1455530789024,20.100279611026878,194.8670558990022,-3.8558371754625114,1413.981805,2.8833579963548828,25530.38102733928,449.9203237716882,321.988111191877,127.93221257981118,94.33221257981118,33.599999999999994,718.3837199826878,554.7232730296506,163.66044695303722,130.06044695303723,33.599999999999994,78.50235156863067,0.0,78.50235156863067,44.90235156863067,33.599999999999994,78.50235156863067,0.0,78.50235156863067,44.90235156863067,33.599999999999994,25533.524802153384,323.7227015232213,234.72270152322128,89.0,89.0,0.0,2714.0248099148066,449.9203237716882,321.988111191877,127.93221257981118,94.33221257981118,33.599999999999994,718.3837199826878,554.7232730296506,163.66044695303722,130.06044695303723,33.599999999999994,78.50235156863067,0.0,78.50235156863067,44.90235156863067,33.599999999999994,78.50235156863067,0.0,78.50235156863067,44.90235156863067,33.599999999999994,2045.8522049143273,314.2788516421887,205.02474209903,109.25410954315875,94.33221257981118,33.599999999999994,657.7206454044485,517.9546237065548,139.7660216978938,130.06044695303723,33.599999999999994,67.04100823961059,0.0,67.04100823961059,44.90235156863067,33.599999999999994,67.04100823961059,0.0,67.04100823961059,44.90235156863067,33.599999999999994,145.86214215749115,78.50235156863067,0.0,78.50235156863067,44.90235156863067,33.599999999999994,323.7227015232213,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612774309330313,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:16:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.89949865427343,69.94487932101387,20.100501345726574,20.05512067898613,195.10737497350038,-3.8561624840731383,1413.981805,2.8894524229211673,25489.031403474262,447.3596632844178,319.75067831865545,127.60898496576239,94.0089849657624,33.599999999999994,720.1475584879911,556.2291399727657,163.91841851522548,130.3184185152255,33.599999999999994,78.51374844570884,0.0,78.51374844570884,44.91374844570884,33.599999999999994,78.51374844570884,0.0,78.51374844570884,44.91374844570884,33.599999999999994,25493.64524383744,323.21709493526987,234.21709493526987,89.0,89.0,0.0,2709.650339860883,447.3596632844178,319.75067831865545,127.60898496576239,94.0089849657624,33.599999999999994,720.1475584879911,556.2291399727657,163.91841851522548,130.3184185152255,33.599999999999994,78.51374844570884,0.0,78.51374844570884,44.91374844570884,33.599999999999994,78.51374844570884,0.0,78.51374844570884,44.91374844570884,33.599999999999994,2040.572126662587,311.0689150381982,202.09084187743713,108.97807316076108,94.0089849657624,33.599999999999994,659.8321582316281,519.8458288196256,139.98632941200256,130.3184185152255,33.599999999999994,67.05074117263536,0.0,67.05074117263536,44.91374844570884,33.599999999999994,67.05074117263536,0.0,67.05074117263536,44.91374844570884,33.599999999999994,145.8833182480325,78.51374844570884,0.0,78.51374844570884,44.91374844570884,33.599999999999994,323.21709493526987,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612774309330313,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:17:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.94525607898146,69.99074607523427,20.05474392101855,20.009253924765734,195.34747268173203,-3.8564877900571446,1413.981805,2.8956702995010093,25447.442497399752,444.7948369311894,317.5096622111914,127.285174719998,93.685174719998,33.599999999999994,721.9022129770907,557.7269299967508,164.17528298033992,130.57528298033992,33.599999999999994,78.52529196614222,0.0,78.52529196614222,44.92529196614223,33.599999999999994,78.52529196614222,0.0,78.52529196614222,44.92529196614223,33.599999999999994,25453.128865073522,322.70341452134255,233.70341452134258,89.0,89.0,0.0,2705.2506092170443,444.7948369311894,317.5096622111914,127.285174719998,93.685174719998,33.599999999999994,721.9022129770907,557.7269299967508,164.17528298033992,130.57528298033992,33.599999999999994,78.52529196614222,0.0,78.52529196614222,44.92529196614223,33.599999999999994,78.52529196614222,0.0,78.52529196614222,44.92529196614223,33.599999999999994,2035.2905514809397,307.8649236816835,199.1633844708052,108.70153921087828,93.685174719998,33.599999999999994,661.9315783040529,521.7258866388426,140.20569166521028,130.57528298033992,33.599999999999994,67.06059933908546,0.0,67.06059933908546,44.92529196614223,33.599999999999994,67.06059933908546,0.0,67.06059933908546,44.92529196614223,33.599999999999994,145.90476681084377,78.52529196614222,0.0,78.52529196614222,44.92529196614223,33.599999999999994,322.70341452134255,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612774309330313,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
2025-01-01 13:18:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.99171765057581,70.0373191273591,20.008282349424196,19.96268087264091,195.58734576502695,-3.856813092948869,1413.981805,2.9020129108997663,25405.6143691967,442.2258837900887,315.26510851093576,126.96077527915293,93.36077527915293,33.599999999999994,723.6476227887442,559.2166125776064,164.4310102111379,130.8310102111379,33.599999999999994,78.53698003772644,0.0,78.53698003772644,44.93698003772645,33.599999999999994,78.53698003772644,0.0,78.53698003772644,44.93698003772645,33.599999999999994,25411.976491405996,322.1816707479713,233.18167074797128,89.0,89.0,0.0,2700.8256240491605,442.2258837900887,315.26510851093576,126.96077527915293,93.36077527915293,33.599999999999994,723.6476227887442,559.2166125776064,164.4310102111379,130.8310102111379,33.599999999999994,78.53698003772644,0.0,78.53698003772644,44.93698003772645,33.599999999999994,78.53698003772644,0.0,78.53698003772644,44.93698003772645,33.599999999999994,2030.0086922267328,304.6673216731589,196.24281958476232,108.4245020883966,93.36077527915293,33.599999999999994,664.0189475412118,523.5948648209,140.42408272031176,130.8310102111379,33.599999999999994,67.07058095221838,0.0,67.07058095221838,44.93698003772645,33.599999999999994,67.07058095221838,0.0,67.07058095221838,44.93698003772645,33.599999999999994,145.926483958482,78.53698003772644,0.0,78.53698003772644,44.93698003772645,33.599999999999994,322.1816707479713,0.9990000000000001,0.23206276517556826,0.03610560792211418,0.015709032827362256,0.024384789378079513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612774309330313,0.024384789378079513,51.666666666666686,0.04614264815455536,0.0021685096856725143,0.03763394248532587,0.03459318483874993,23.888888888888914
