Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 11:52:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.67459024723622,68.7172044022461,21.325409752763775,21.282795597753903,174.48673255800327,-3.8288266480885795,1413.981805,2.732924017441204,926.670702939186,78.85059630218834,0.0,78.85059630218834,46.45059630218835,32.39999999999999,19122.122570343632,330.3833295738715,237.38332957387146,93.0,93.0,0.0,104.75407946269058,78.85059630218834,0.0,78.85059630218834,46.45059630218835,32.39999999999999,139.50752727995607,67.33840924206883,0.0,67.33840924206883,46.45059630218835,32.39999999999999,330.3833295738715,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:53:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.6581380265592,68.70071700460207,21.3418619734408,21.29928299539793,174.73313793525062,-3.8291521924329572,1413.981805,2.73094420842303,926.6174060514489,78.84606125930225,0.0,78.84606125930225,46.44606125930225,32.39999999999999,19132.27158034172,330.55867954889186,237.55867954889186,93.0,93.0,0.0,104.74805459712032,78.84606125930225,0.0,78.84606125930225,46.44606125930225,32.39999999999999,139.499503591502,67.33453631544411,0.0,67.33453631544411,46.44606125930225,32.39999999999999,330.55867954889186,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:54:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.64243310302383,68.68497854815487,21.357566896976167,21.315021451845123,174.97962685835068,-3.829477733997919,1413.981805,2.7290571852463024,926.5664882394951,78.84172865245256,0.0,78.84172865245256,46.44172865245256,32.39999999999999,19141.958508723033,330.7260458880725,237.72604588807252,92.99999999999999,92.99999999999999,0.0,104.74229867055163,78.84172865245256,0.0,78.84172865245256,46.44172865245256,32.39999999999999,139.4918380658545,67.33083626919448,0.0,67.33083626919448,46.44172865245256,32.39999999999999,330.7260458880725,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:55:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.62747602099304,68.66998957189202,21.372523979006957,21.330010428107983,175.22619550933905,-3.8298032726961537,1413.981805,2.727262609071574,926.5179571782483,78.83759913470007,0.0,78.83759913470007,46.43759913470007,32.39999999999999,19151.183171221022,330.88542540773983,237.88542540773986,93.0,93.0,0.0,104.73681255058459,78.83759913470007,0.0,78.83759913470007,46.43759913470007,32.39999999999999,139.48453185845057,67.32730966103387,0.0,67.32730966103387,46.43759913470007,32.39999999999999,330.88542540773983,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:56:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.61326729925014,68.65575058949352,21.386732700749853,21.344249410506478,175.47284006007453,-3.8301288085858687,1413.981805,2.7255601582097606,926.471820164028,78.8336733268901,0.0,78.8336733268901,46.43367332689012,32.39999999999999,19159.94539241688,331.03681507708757,238.0368150770876,93.0,93.0,0.0,104.73159706202057,78.8336733268901,0.0,78.8336733268901,46.43367332689012,32.39999999999999,139.4775860677295,67.32395702116415,0.0,67.32395702116415,46.43367332689012,32.39999999999999,331.03681507708757,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:57:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.59980743108609,68.64226208941727,21.40019256891391,21.357737910582728,175.7195566700841,-3.8304543416015804,1413.981805,2.723949527999909,926.4280841167744,78.82995181784173,0.0,78.82995181784173,46.42995181784174,32.39999999999999,19168.245005639423,331.1802120164467,238.1802120164467,93.0,93.0,0.0,104.72665298711364,78.82995181784173,0.0,78.82995181784173,46.42995181784174,32.39999999999999,139.47100173546778,67.32077885243683,0.0,67.32077885243683,46.42995181784174,32.39999999999999,331.1802120164467,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:58:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5870968841091,68.62952453470628,21.412903115890902,21.370475465293726,175.96634148889552,-3.8307798717942205,1413.981805,2.72243043066104,926.3867555812612,78.82643516445108,0.0,78.82643516445108,46.426435164451085,32.39999999999999,19176.08185303832,331.3156134985513,238.31561349855127,93.0,93.0,0.0,104.72198106570781,78.82643516445108,0.0,78.82643516445108,46.426435164451085,32.39999999999999,139.4647798469617,67.31777563044122,0.0,67.31777563044122,46.426435164451085,32.39999999999999,331.3156134985513,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 11:59:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5751360924326,68.61753835515813,21.4248639075674,21.382461644841865,176.2131908217284,-3.831105399374792,1413.981805,2.7210025942420266,926.3478407033982,78.82312388967483,0.0,78.82312388967483,46.42312388967485,32.39999999999999,19183.455790358406,331.4430170310262,238.44301703102622,93.0,93.0,0.0,104.71758199255805,78.82312388967483,0.0,78.82312388967483,46.42312388967485,32.39999999999999,139.45892132745973,67.31494780178231,0.0,67.31494780178231,46.42312388967485,32.39999999999999,331.4430170310262,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.08018438624510042,0.08018438624510042,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.000000000000057
2025-01-01 12:00:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.56392548820443,68.60630397891941,21.43607451179557,21.39369602108058,176.4601004673575,-3.831430923943117,1413.981805,2.7196657662733146,926.311345334453,78.82001849139854,0.0,78.82001849139854,46.42001849139855,32.39999999999999,19190.36666746226,331.56242001986527,238.56242001986524,93.0,93.0,0.0,104.71345642911209,78.82001849139854,0.0,78.82001849139854,46.42001849139855,32.39999999999999,139.45342705785288,67.31229579165435,0.0,67.31229579165435,46.42001849139855,32.39999999999999,331.56242001986527,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:01:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.55346545333839,68.59582178411313,21.44653454666161,21.40417821588688,176.70706671377457,-3.8317564456447144,1413.981805,2.7184197079012664,926.2772748755204,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,19196.81435805075,331.6738202829298,238.67382028292977,93.0,93.0,0.0,104.70960498592841,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,139.44829785125998,67.30981999253889,0.0,67.30981999253889,46.417119429202465,32.39999999999999,331.6738202829298,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:02:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.54375635216115,68.58609213155333,21.456243647838853,21.41390786844667,176.95408567383015,-3.8320819645159645,1413.981805,2.7172641976894805,926.2456343851443,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,19202.798739500486,331.7772157015885,238.77721570158852,93.0,93.0,0.0,104.70602823484239,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,139.44353446922977,67.30752077202527,0.0,67.30752077202527,46.41442713351906,32.39999999999999,331.7772157015885,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:03:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.53479852299967,68.57711535631339,21.465201477000335,21.422884643686615,177.20115345317413,-3.832407480542315,1413.981805,2.7161990305239656,926.2164285532704,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,19208.31969801755,331.8726043097619,238.87260430976195,92.99999999999999,92.99999999999999,0.0,104.70272670602188,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,139.4391376178197,67.30539847091794,0.0,67.30539847091794,46.411942003416804,32.39999999999999,331.8726043097619,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:04:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.52659227814947,68.56889176769276,21.47340772185053,21.431108232307242,177.44826615035333,-3.8327329937528702,1413.981805,2.7152240175261824,926.1896617023601,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,19213.37712862657,331.9599842937334,238.95998429373338,93.0,93.0,0.0,104.69970088809288,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,139.43510794776353,67.30345340331733,0.0,67.30345340331733,46.40966440669478,32.39999999999999,331.9599842937334,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:05:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51913790383928,68.56142164918039,21.48086209616072,21.43857835081961,177.69541985692786,-3.833058504118526,1413.981805,2.7143389859723333,926.1653377883927,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,19217.97093516434,332.03935399203874,239.03935399203877,93.0,93.0,0.0,104.69695122825308,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,139.4314460546222,67.30168585669271,0.0,67.30168585669271,46.407594679968064,32.39999999999999,332.03935399203874,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:06:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51243566013156,68.55470525835392,21.48756433986845,21.44529474164608,177.94261065986143,-3.833384011639282,1413.981805,2.7135437792117285,926.1434604015622,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,19222.10103031518,332.11071189607753,239.11071189607756,93.0,93.0,0.0,104.69447813235051,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,139.42815247888876,67.30009609193284,0.0,67.30009609193284,46.405733128727,32.39999999999999,332.11071189607753,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:07:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50648578096367,68.54874282691999,21.493514219036324,21.451257173080013,178.18983463932022,-3.8337095163515187,1413.981805,2.7128382566084355,926.1240327673371,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,19225.767335562094,332.17405664926866,239.1740566492687,93.0,93.0,0.0,104.69228196500332,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,139.425227706148,67.29868434342293,0.0,67.29868434342293,46.404080027427334,32.39999999999999,332.17405664926866,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:08:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50128847405729,68.54353456062243,21.49871152594271,21.456465439377567,178.43708787113007,-3.83403501821158,1413.981805,2.712222293473843,926.107057746992,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,19228.96978122138,332.229387047649,239.22938704764903,93.0,93.0,0.0,104.69036304965998,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,139.42267216715624,67.29745081908331,0.0,67.29745081908331,46.4026356195355,32.39999999999999,332.229387047649,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:09:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49684392089685,68.53908063922006,21.50315607910315,21.460919360779947,178.68436642683378,-3.8343605172194657,1413.981805,2.7116957810138964,926.0925378382731,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,19231.70830643706,332.2767020397765,239.2767020397765,93.0,93.0,0.0,104.68872166867435,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,139.42048623794182,67.29639570041778,0.0,67.29639570041778,46.40140011758522,32.39999999999999,332.2767020397765,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:10:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49315227448488,68.53538121423641,21.50684772551511,21.464618785763594,178.9316665396592,-3.8346860136589385,1413.981805,2.711258626019584,926.0804751687006,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,19233.982860547447,332.3160007503418,239.31600075034177,93.0,93.0,0.0,104.68735806254875,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,139.41867023879658,67.29551914202692,0.0,67.29551914202692,46.400373702607645,32.39999999999999,332.3160007503418,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:11:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49021366869191,68.53243641832884,21.50978633130809,21.46756358167115,179.1789839436284,-3.835011507013405,1413.981805,2.7109107519366415,926.0708715266705,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,19235.793397310317,332.3472823803927,239.34728238039267,93.0,93.0,0.0,104.68627243344972,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,139.41722443895827,67.29482127386817,0.0,67.29482127386817,46.39955652677772,32.39999999999999,332.3472823803927,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:12:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48802820341913,68.5302463504195,21.511971796580866,21.469753649580497,179.4263148663133,-3.8353369975229725,1413.981805,2.710652097077678,926.0637283134228,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,19237.1398840329,332.3705463650783,239.37054636507835,93.0,93.0,0.0,104.68546493977823,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,139.41614904937933,67.29430219776545,0.0,67.29430219776545,46.39894870932722,32.39999999999999,332.3705463650783,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:13:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48659595496241,68.52881108608064,21.513404045037596,21.471188913919363,179.67365536795478,-3.835662485231296,1413.981805,2.7104826158248807,926.0590465772652,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,19238.02229517699,332.3857922631613,239.3857922631613,93.0,93.0,0.0,104.68493570003868,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,139.41544422787948,67.2939619898962,0.0,67.2939619898962,46.39855033945691,32.39999999999999,332.3857922631613,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:14:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48591697328274,68.52813067479914,21.514083026717262,21.471869325200856,179.92100150744523,-3.8359879700510646,1413.981805,2.7104022782884467,926.0568270049242,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,19238.440614033712,332.39301978595324,239.39301978595321,93.0,93.0,0.0,104.68468479186102,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,139.4151100778433,67.29380070016279,0.0,67.29380070016279,46.39836147560047,32.39999999999999,332.39301978595324,1.0,0.12400157322949476,0.02582334862632165,0.030583463989756237,0.0,0.0,0.0,0.0,0.05348298562548198,0.05348298562548198,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:15:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4859912819924,68.52820513996241,21.514008718007606,21.471794860037587,180.1683493428285,-3.8363134520623134,1413.981805,2.710411070292945,950.491502940007,80.87751296039542,1.7882489237118546,79.08926403668357,46.68926403668358,32.39999999999999,19238.394832727583,332.39222879738514,239.39222879738514,93.0,93.0,0.0,107.44686554973993,80.87751296039542,1.7882489237118546,79.08926403668357,46.68926403668358,32.39999999999999,139.9325987458865,67.54358552816635,0.0013540408385802928,67.54223148732777,46.68926403668358,32.39999999999999,332.39222879738514,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:16:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4868188783537,68.52903447885706,21.513181121646298,21.470965521142936,180.41569493148032,-3.8366389312577667,1413.981805,2.7105089933714996,986.3941854994995,83.9324794330432,4.415608529125376,79.51687090391782,47.11687090391783,32.39999999999999,19237.884952215045,332.38341931398196,239.38341931398196,92.99999999999999,92.99999999999999,0.0,111.50542966516082,83.9324794330432,4.415608529125376,79.51687090391782,47.11687090391783,32.39999999999999,140.69843421588058,67.91324402112397,0.005836269178162183,67.90740775194581,47.11687090391783,32.39999999999999,332.38341931398196,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:17:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4883997332866,68.53061866267649,21.5116002667134,21.469381337323508,180.66303433251662,-3.8369644075719407,1413.981805,2.7106960647672858,1022.2982937271449,86.98756721608056,7.04288652856376,79.94468068751681,47.54468068751681,32.39999999999999,19236.9109822801,332.36659150478727,239.36659150478727,93.0,93.0,0.0,115.56415494306857,86.98756721608056,7.04288652856376,79.94468068751681,47.54468068751681,32.39999999999999,141.47352444483136,68.28736966189945,0.014612354760091026,68.27275730713936,47.54468068751681,32.39999999999999,332.36659150478727,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:18:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49073379136082,68.53295763651319,21.509266208639172,21.467042363486815,180.91036360457795,-3.837289881099423,1413.981805,2.7109723174395115,1058.2031919783885,90.04272222238463,9.670032925909227,80.3726892964754,47.97268929647541,32.39999999999999,19235.472941541742,332.3417456914915,239.34174569149152,93.0,93.0,0.0,119.62296952799176,90.04272222238463,9.670032925909227,80.3726892964754,47.97268929647541,32.39999999999999,142.26087069313124,68.66741111856459,0.029134459374602076,68.63827665918998,47.97268929647541,32.39999999999999,332.3417456914915,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:19:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49382097081333,68.53605131937634,21.506179029186672,21.46394868062366,181.15767880829,-3.83761535173835,1413.981805,2.711337800078687,1094.108244171615,93.09789032764294,12.29699773260773,80.80089259503521,48.40089259503521,32.39999999999999,19233.570857448252,332.30888234833355,239.30888234833355,93.0,93.0,0.0,123.68180151505214,93.09789032764294,12.29699773260773,80.80089259503521,48.40089259503521,32.39999999999999,143.06339922731186,69.05478086066205,0.05081858450197583,69.00396227616007,48.40089259503521,32.39999999999999,332.30888234833355,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:20:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49766116355644,68.53989960420041,21.502338836443553,21.460100395799586,181.40497600633816,-3.8379408195833093,1413.981805,2.711792577127112,1130.012813659307,96.15301735939033,14.923730963285633,81.2292863961047,48.8292863961047,32.39999999999999,19231.204766279574,332.26800210214185,239.26800210214188,93.0,93.0,0.0,127.74057893539992,96.15301735939033,14.923730963285633,81.2292863961047,48.8292863961047,32.39999999999999,143.88396143008276,69.45085521231964,0.0810446300462281,69.36981058227342,48.8292863961047,32.39999999999999,332.26800210214185,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
2025-01-01 12:21:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50225423852255,68.54450236119717,21.49774576147745,21.455497638802825,181.65225142944124,-3.8382662847579923,1413.981805,2.7123367292010543,1165.916287187533,99.20805113572658,17.550184393465763,81.65786674226082,49.25786674226083,32.39999999999999,19228.374711096272,332.21910569689726,239.2191056968973,93.0,93.0,0.0,131.79923246467766,99.20805113572658,17.550184393465763,81.65786674226082,49.25786674226083,32.39999999999999,144.7253345095033,69.85697469455793,0.12115649666719405,69.73581819789074,49.25786674226083,32.39999999999999,332.21910569689726,1.0,0.1146565271310401,0.017079204834042436,0.020791920182759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04162451385608849,0.0017825806377923979,18.33333333333337
