Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - South, poa_global (W/m^2)","Attic Wall Irradiance - South, poa_direct (W/m^2)","Attic Wall Irradiance - South, poa_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_global (W/m^2)","Attic Wall Irradiance - North, poa_direct (W/m^2)","Attic Wall Irradiance - North, poa_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - East, poa_global (W/m^2)","Attic Roof Irradiance - East, poa_direct (W/m^2)","Attic Roof Irradiance - East, poa_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_global (W/m^2)","Attic Roof Irradiance - West, poa_direct (W/m^2)","Attic Roof Irradiance - West, poa_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - West, poa_global (W/m^2)","Door Irradiance - West, poa_direct (W/m^2)","Door Irradiance - West, poa_diffuse (W/m^2)","Door Irradiance - West, poa_sky_diffuse (W/m^2)","Door Irradiance - West, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 11:20:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.5910807585071,69.6357362367889,20.4089192414929,20.3642637632111,166.66791930951274,-3.8184077333280584,1413.981805,2.84826874298703,26478.910144629597,217.625580294092,125.8180720161388,91.80750827795319,65.7075082779532,26.099999999999998,694.4549564926143,530.9199148177266,163.5350416748877,137.4350416748877,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,8368.13336750696,694.4549564926143,530.9199148177266,163.5350416748877,137.4350416748877,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,47915.57951894494,337.9112051912067,237.41468991715615,100.49651527405052,97.74106495914833,2.7554503149021965,205.45057894981153,124.8795851867362,80.57099376307532,77.81554344817313,2.7554503149021965,2818.611128416513,217.625580294092,125.8180720161388,91.80750827795319,65.7075082779532,26.099999999999998,694.4549564926143,530.9199148177266,163.5350416748877,137.4350416748877,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,2077.502606116202,105.93412464345488,27.530512574082856,78.40361206937202,65.7075082779532,26.099999999999998,654.7661549392894,515.1072293489353,139.6589255903541,137.4350416748877,26.099999999999998,59.378703679288854,0.0,59.378703679288854,43.430097985115765,26.099999999999998,59.378703679288854,0.0,59.378703679288854,43.430097985115765,26.099999999999998,129.19114948630258,69.53009798511576,0.0,69.53009798511576,43.430097985115765,26.099999999999998,288.5286567478283,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:21:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.55114943894993,69.59571249149728,20.44885056105006,20.404287508502723,166.90973114101223,-3.8187333682144526,1413.981805,2.8430274282463284,26386.481888160888,214.93357810271152,123.54418465074022,91.38939345197132,65.28939345197132,26.099999999999998,694.8788524994197,531.3082601457407,163.570592353679,137.470592353679,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,8372.665422496975,694.8788524994197,531.3082601457407,163.570592353679,137.470592353679,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,47976.664362058036,337.0581874154021,236.73863783036393,100.31954958503813,97.56409927013594,2.7554503149021965,206.99629771496313,126.23735978882736,80.75893792613577,78.00348761123358,2.7554503149021965,2808.827993325209,214.93357810271152,123.54418465074022,91.38939345197132,65.28939345197132,26.099999999999998,694.8788524994197,531.3082601457407,163.570592353679,137.470592353679,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,2072.557285886505,104.31048383797841,26.263941829994902,78.0465420079835,65.28939345197132,26.099999999999998,655.3057743000612,515.6164884300193,139.68928587004186,137.470592353679,26.099999999999998,59.37004991920019,0.0,59.37004991920019,43.419964776581025,26.099999999999998,59.37004991920019,0.0,59.37004991920019,43.419964776581025,26.099999999999998,129.17232136874594,69.51996477658102,0.0,69.51996477658102,43.419964776581025,26.099999999999998,288.9097512193284,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:22:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.51193520284858,69.55640781053228,20.48806479715142,20.443592189467722,167.1517396011186,-3.8190590002777753,1413.981805,2.8379001248701647,26293.807915669193,212.23921245172465,121.26794444638759,90.97126800533708,64.87126800533709,26.099999999999998,695.2947384518884,531.689515215043,163.60522323684546,137.50522323684547,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,8377.111502759448,695.2947384518884,531.689515215043,163.60522323684546,137.50522323684547,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,48036.63101481636,336.1977006167277,236.0553234412556,100.14237717547208,97.38692686056989,2.7554503149021965,208.53680524507507,127.5899765317393,80.94682871333578,78.19137839843359,2.7554503149021965,2799.0188584782536,212.23921245172465,121.26794444638759,90.97126800533708,64.87126800533709,26.099999999999998,695.2947384518884,531.689515215043,163.60522323684546,137.50522323684547,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,2067.712144596719,102.71907916288541,25.029616286327542,77.68946287655787,64.87126800533709,26.099999999999998,655.8357473972434,516.1168867529774,139.71886064426602,137.50522323684547,26.099999999999998,59.36153350274487,0.0,59.36153350274487,43.409992391972914,26.099999999999998,59.36153350274487,0.0,59.36153350274487,43.409992391972914,26.099999999999998,129.1537920718231,69.50999239197292,0.0,69.50999239197292,43.409992391972914,26.099999999999998,289.28390260947975,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:23:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.47343934717966,69.51782347470292,20.52656065282033,20.482176525297074,167.39394149769532,-3.8193846295253024,1413.981805,2.832885814065648,26200.890513382426,209.54253688439445,118.98939471221655,90.5531421721779,64.4531421721779,26.099999999999998,695.70262370511,532.0636727564528,163.63895094865728,137.5389509486573,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,8381.47172821669,695.70262370511,532.0636727564528,163.63895094865728,137.5389509486573,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,48095.47865473213,335.3297633643476,235.3647597514282,99.96500361291943,97.20955329801724,2.7554503149021965,210.0720736439871,128.93740968020023,81.13466396378685,78.37921364888466,2.7554503149021965,2789.183966195062,209.54253688439445,118.98939471221655,90.5531421721779,64.4531421721779,26.099999999999998,695.70262370511,532.0636727564528,163.63895094865728,137.5389509486573,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,2062.96747401102,101.15999561573727,23.827612200697338,77.33238341503993,64.4531421721779,26.099999999999998,656.356059451946,516.6083953417926,139.74766411015332,137.5389509486573,26.099999999999998,59.35315579073044,0.0,59.35315579073044,43.4001824247429,26.099999999999998,59.35315579073044,0.0,59.35315579073044,43.4001824247429,26.099999999999998,129.13556455626372,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,289.6511037999419,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:24:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.43566314775904,69.47996074408482,20.56433685224095,20.520039255915187,167.6363336125071,-3.819710255935206,1413.981805,2.827983503979366,26107.73194310127,206.84360456916113,116.70857880129886,90.13502576786229,64.0350257678623,26.099999999999998,696.1025172131956,532.4307256358524,163.6717915773432,137.57179157734322,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,8385.746213994045,696.1025172131956,532.4307256358524,163.6717915773432,137.57179157734322,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,48153.20647239931,334.4543941505069,234.66695990041907,99.78743425008784,97.03198393518565,2.7554503149021965,211.6020752408047,130.2796335975809,81.3224416432238,78.5669913283216,2.7554503149021965,2779.323556201033,206.84360456916113,116.70857880129886,90.13502576786229,64.0350257678623,26.099999999999998,696.1025172131956,532.4307256358524,163.6717915773432,137.57179157734322,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,2058.3234935740143,99.63329889143384,22.657986885679453,76.97531200575439,64.0350257678623,26.099999999999998,656.8666953123769,517.0909853053258,139.7757100070511,137.57179157734322,26.099999999999998,59.34491811239235,0.0,59.34491811239235,43.39053643137278,26.099999999999998,59.34491811239235,0.0,59.34491811239235,43.39053643137278,26.099999999999998,129.11764171410564,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,290.0113478046277,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:25:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.39860783452727,69.44282083324174,20.60139216547274,20.557179166758253,167.8789128638275,-3.8200358797621448,1413.981805,2.82319222602812,26014.33438057366,204.1424665077306,114.42553858262838,89.71692792510224,63.616927925102246,26.099999999999998,696.4944278040523,532.7906670925935,163.70376071145876,137.60376071145876,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,8389.935073365832,696.4944278040523,532.7906670925935,163.70376071145876,137.60376071145876,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,48209.8137091291,333.5716108051589,233.96193669167914,99.6096741134798,96.8542237985776,2.7554503149021965,213.12678360205757,131.61662363856647,81.51015996349109,78.7547096485889,2.7554503149021965,2769.4378591049153,204.1424665077306,114.42553858262838,89.71692792510224,63.616927925102246,26.099999999999998,696.4944278040523,532.7906670925935,163.70376071145876,137.60376071145876,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,2053.7803460433897,98.13903400466845,21.520777556631135,76.61825644803731,63.616927925102246,26.099999999999998,657.3676398214519,517.5646281738661,139.80301164758578,137.60376071145876,26.099999999999998,59.33682176042412,0.0,59.33682176042412,43.38105592555518,26.099999999999998,59.33682176042412,0.0,59.33682176042412,43.38105592555518,26.099999999999998,129.1000263578818,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,290.3646280037343,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:26:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.36227469000647,69.4064050099,20.637725309993534,20.593594990100005,168.12167565785887,-3.820361500540457,1413.981805,2.8185110471540766,25920.70016632786,201.4391787754142,112.14032054815563,89.29885822725858,63.19885822725858,26.099999999999998,696.8783631513617,533.1434897816803,163.7348733696814,137.6348733696814,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,8394.038406776595,696.8783631513617,533.1434897816803,163.7348733696814,137.6348733696814,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,48265.299506441166,332.6814328690709,233.2497044828172,99.43172838625365,96.67627807135146,2.7554503149021965,214.6461694518275,132.9483525771001,81.69781687472738,78.94236655982519,2.7554503149021965,2759.5271229484442,201.4391787754142,112.14032054815563,89.29885822725858,63.19885822725858,26.099999999999998,696.8783631513617,533.1434897816803,163.7348733696814,137.6348733696814,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,2049.3381082155006,96.67722887728866,20.416003951209834,76.26122492607882,63.19885822725858,26.099999999999998,657.858876518783,518.029294661075,139.82958185770792,137.6348733696814,26.099999999999998,59.32886801292138,0.0,59.32886801292138,43.37174240388921,26.099999999999998,59.32886801292138,0.0,59.32886801292138,43.37174240388921,26.099999999999998,129.0827212683643,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,290.71093720358044,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:27:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.32666490045119,69.37071444575216,20.673335099548808,20.629285554247843,168.3646188623602,-3.82068711847387,1413.981805,2.813939050131724,25826.831431779865,198.73379169746164,109.85296665211234,88.88082504534931,62.78082504534932,26.099999999999998,697.2543313612207,533.4891872180137,163.76514414320692,137.66514414320693,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,8398.056318808087,697.2543313612207,533.4891872180137,163.76514414320692,137.66514414320693,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,48319.663133334994,331.78387805877566,232.53027635673823,99.25360170203741,96.49815138713522,2.7554503149021965,216.16020678404917,134.27479597108183,81.88541081296734,79.12996049806515,2.7554503149021965,2749.5915736316765,198.73379169746164,109.85296665211234,88.88082504534931,62.78082504534932,26.099999999999998,697.2543313612207,533.4891872180137,163.76514414320692,137.66514414320693,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,2044.9967713451465,95.24788795747013,19.34366336874181,75.90422458872831,62.78082504534932,26.099999999999998,658.3403896852565,518.4849565869578,139.8554330982987,137.66514414320693,26.099999999999998,59.3210581012649,0.0,59.3210581012649,43.36259730827272,26.099999999999998,59.3210581012649,0.0,59.3210581012649,43.36259730827272,26.099999999999998,129.06572912468704,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,291.05026905418316,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:28:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.29177965527643,69.33575031610567,20.70822034472357,20.664249683894333,168.60773915830407,-3.8210127335842117,1413.981805,2.8094753460022717,25732.730349691505,196.02635708565086,107.5635204153364,88.46283667031446,62.36283667031446,26.099999999999998,697.6223399323022,533.8277528090077,163.79458712329446,137.69458712329447,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,8401.988907073168,697.6223399323022,533.8277528090077,163.79458712329446,137.69458712329447,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,48372.90383426953,330.8789646293439,231.80366600232054,99.07529862702334,96.31984831212115,2.7554503149021965,217.6688687758305,135.59592858316907,82.07294019266142,79.31748987775923,2.7554503149021965,2739.631441422946,196.02635708565086,107.5635204153364,88.46283667031446,62.36283667031446,26.099999999999998,697.6223399323022,533.8277528090077,163.79458712329446,137.69458712329447,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,2040.7562520193007,93.8509958547825,18.303733338333963,75.54726251644854,62.36283667031446,26.099999999999998,658.8121630308046,518.9315856275111,139.88057740329347,137.69458712329447,26.099999999999998,59.313393232228115,0.0,59.313393232228115,43.35362205178937,26.099999999999998,59.313393232228115,0.0,59.313393232228115,43.35362205178937,26.099999999999998,129.04905255244537,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,291.38261709975467,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:29:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.25762012186863,69.3015137746296,20.742379878131377,20.698486225370406,168.8510332024034,-3.8213383458642056,1413.981805,2.80511907039271,25638.39907256628,193.31692644544492,105.27202539859715,88.04490104684777,61.944901046847775,26.099999999999998,697.982396033806,534.1591800977691,163.82321593603692,137.72321593603692,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,8405.836265194628,697.982396033806,534.1591800977691,163.82321593603692,137.72321593603692,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,48425.020867531246,329.9667107928266,231.0698872451567,98.89682354766988,96.14137323276769,2.7554503149021965,219.17212880410278,136.9117252770176,82.26040352708519,79.504953212183,2.7554503149021965,2729.6469544384636,193.31692644544492,105.27202539859715,88.04490104684777,61.944901046847775,26.099999999999998,697.982396033806,534.1591800977691,163.82321593603692,137.72321593603692,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,2036.6163877474678,92.48651594912621,17.29617045511821,75.190345494008,61.944901046847775,26.099999999999998,659.274180066178,519.3691536568025,139.90502640937552,137.72321593603692,26.099999999999998,59.30587458285848,0.0,59.30587458285848,43.344818012714846,26.099999999999998,59.30587458285848,0.0,59.30587458285848,43.344818012714846,26.099999999999998,129.03269411255934,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,291.7079750173924,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520973460806588,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
2025-01-01 11:30:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.22418744547903,69.26800595324141,20.775812554520968,20.731994046758594,169.09449762706845,-3.82166395533568,1413.981805,2.800869383097945,28587.801439935563,213.5921646026856,115.71813657154011,97.87402803114551,65.47402803114552,32.39999999999999,777.5665603591615,600.6051282590654,176.96143210009603,144.56143210009603,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,9382.201727041784,777.5665603591615,600.6051282590654,176.96143210009603,144.56143210009603,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,53805.902510143525,365.270485151462,258.8232576422515,106.44722750921049,103.02666849760777,3.4205590116027262,244.88745259548455,155.32180980082427,89.56564279466028,86.14508378305756,3.4205590116027262,3043.972123911443,213.5921646026856,115.71813657154011,97.87402803114551,65.47402803114552,32.39999999999999,777.5665603591615,600.6051282590654,176.96143210009603,144.56143210009603,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,2274.3832614189805,101.92441157969232,18.33999164109404,83.58441993859827,65.47402803114552,32.39999999999999,735.2275575676877,584.1024945542056,151.12506301348202,144.56143210009603,32.39999999999999,67.46586552601532,0.0,67.46586552601532,46.599842536317716,32.39999999999999,67.46586552601532,0.0,67.46586552601532,46.599842536317716,32.39999999999999,146.7865106229045,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,324.5141308372383,1.0,0.26180890308237503,0.044524077507386794,0.015864691291964956,0.04985169159842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06438364263533634,0.0024126206140350874,21.111111111111143
