Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - 45 deg, poa_global (W/m^2)","Attic Roof Irradiance - 45 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 45 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_global (W/m^2)","Attic Roof Irradiance - 225 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 225 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 225 deg, poa_global (W/m^2)","Door Irradiance - 225 deg, poa_direct (W/m^2)","Door Irradiance - 225 deg, poa_diffuse (W/m^2)","Door Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 12:56:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.13436495483136,69.1779826647586,20.86563504516864,20.8220173352414,190.2630125051585,-3.8496557706821477,1413.981805,2.789519458385033,11189.11397992833,78.31612228946528,0.0,78.31612228946528,44.7161222894653,33.599999999999994,683.1976386106861,524.6160257799202,158.58161283076595,124.98161283076595,33.599999999999994,40305.67437085728,61.06716816342026,0.0,61.06716816342026,57.51992178101744,3.5472463824028275,581.9544239708332,451.76748610710814,130.1869378637251,126.63969148132227,3.5472463824028275,1970.8431199362576,66.88196843520335,0.0,66.88196843520335,44.7161222894653,33.599999999999994,615.2395360143971,479.81083865692307,135.4286973574741,124.98161283076595,33.599999999999994,1269.4227509550822,683.1976386106861,524.6160257799202,158.58161283076595,124.98161283076595,33.599999999999994,331.7833915898827,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,0.9273192645690242,51.666666666666686,0.04162451385608849,0.002179464775219298,16.666666666666686,19.444444444444457
2025-01-01 12:57:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.16575430860665,69.2094420091924,20.834245691393352,20.790557990807592,190.50694597771434,-3.8499811333822436,1413.981805,2.7934746541406192,11217.213081321648,78.3243944479547,0.0,78.3243944479547,44.72439444795471,33.599999999999994,685.1258864202808,526.2697548161249,158.856131604156,125.256131604156,33.599999999999994,40341.95259874648,61.10526861082855,0.0,61.10526861082855,57.55802222842573,3.5472463824028275,582.4950927468965,452.1935073360447,130.3015854108518,126.75433902844897,3.5472463824028275,1977.6549512174954,66.88903285855332,0.0,66.88903285855332,44.72439444795471,33.599999999999994,617.5900902947444,481.92695390479514,135.66313638994922,125.256131604156,33.599999999999994,1273.0055526227761,685.1258864202808,526.2697548161249,158.856131604156,125.256131604156,33.599999999999994,331.43283328566065,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,0.9273192645690242,51.666666666666686,0.04162451385608849,0.002179464775219298,16.666666666666686,19.444444444444457
2025-01-01 12:58:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.1978735976051,69.24163311650665,20.802126402394908,20.758366883493355,190.7507188639341,-3.850306493230164,1413.981805,2.7975342069173066,11245.196061086051,78.33284486584283,0.0,78.33284486584283,44.732844865842836,33.599999999999994,687.0459259384522,527.9159762320951,159.12994970635708,125.5299497063571,33.599999999999994,40377.58561164385,61.14431092702178,0.0,61.14431092702178,57.59706454461895,3.5472463824028275,583.0245261365055,452.6088100539224,130.41571608258315,126.86846970018033,3.5472463824028275,1984.4296170307914,66.89624951542977,0.0,66.89624951542977,44.732844865842836,33.599999999999994,619.9276291336063,484.0306520843773,135.89697704922895,125.5299497063571,33.599999999999994,1276.5731027859413,687.0459259384522,527.9159762320951,159.12994970635708,125.5299497063571,33.599999999999994,331.0740451318828,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,0.9273192645690242,51.666666666666686,0.04162451385608849,0.002179464775219298,16.666666666666686,19.444444444444457
2025-01-01 12:59:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.23072173943109,69.27455491659796,20.769278260568907,20.725445083402043,190.99432773224595,-3.850631850262289,1413.981805,2.8016988913043925,11273.06222153003,78.34147222026112,0.0,78.34147222026112,44.74147222026113,33.599999999999994,688.9577105480843,529.5546586911549,159.40305185692935,125.80305185692936,33.599999999999994,40412.57261081597,61.18429790884606,0.0,61.18429790884606,57.63705152644324,3.5472463824028275,583.5427086001209,453.013386354727,130.52932224539396,126.98207586299114,3.5472463824028275,1991.1672430134854,66.903617276103,0.0,66.903617276103,44.74147222026113,33.599999999999994,622.2521971446056,486.1219908587879,136.13020628581765,125.80305185692936,33.599999999999994,1280.125314827142,688.9577105480843,529.5546586911549,159.40305185692935,125.80305185692936,33.599999999999994,330.7070339576951,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,0.9273192645690242,51.666666666666686,0.04162451385608849,0.002179464775219298,16.666666666666686,19.444444444444457
2025-01-01 13:00:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.26429762904306,69.3082063170827,20.735702370956947,20.69179368291729,191.23776917383051,-3.8509572044204106,1413.981805,2.805969504932005,11300.810858337463,78.35027515287804,0.0,78.35027515287804,44.75027515287805,33.599999999999994,690.8611932152669,531.185771000213,159.67542221505397,126.07542221505398,33.599999999999994,40446.912798660145,61.22523244250332,0.0,61.22523244250332,57.677986060100494,3.5472463824028275,584.0496245268871,453.4072285365752,130.6423959903119,127.0951496079091,3.5472463824028275,1997.867958047998,66.91113498055785,0.0,66.91113498055785,44.75027515287805,33.599999999999994,624.5638400947936,488.2010295231375,136.3628105716561,126.07542221505398,33.599999999999994,1283.6621013545132,690.8611932152669,531.185771000213,159.67542221505397,126.07542221505398,33.599999999999994,330.33180674867583,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:01:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.2986001388427,69.3425862033923,20.7013998611573,20.657413796607692,191.48103980255215,-3.851282555711805,1413.981805,2.8103468688489386,11328.441260254898,78.35925226950516,0.0,78.35925226950516,44.75925226950516,33.599999999999994,692.7563264681747,532.8092821071452,159.9470443610295,126.34704436102949,33.599999999999994,40480.60537823079,61.26711750531385,0.0,61.26711750531385,57.71987112291102,3.5472463824028275,584.5452582253132,453.7903291011283,130.75492912418494,127.20768274178211,3.5472463824028275,2004.5318938796647,66.9188014381574,0.0,66.9188014381574,44.75925226950516,33.599999999999994,626.862604772717,490.2678288883978,136.59477588431918,126.34704436102949,33.599999999999994,1287.1833741625178,692.7563264681747,532.8092821071452,159.9470443610295,126.34704436102949,33.599999999999994,329.94837064748936,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:02:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.3336281190926,69.37769343919759,20.666371880907413,20.622306560802418,191.72413625716752,-3.8516079041728517,1413.981805,2.814831827955542,11355.952709027863,78.36840213977388,0.0,78.36840213977388,44.768402139773876,33.599999999999994,694.6430623930419,534.4251611134134,160.21790127962848,126.61790127962848,33.599999999999994,40513.64955306345,61.309956167938914,0.0,61.309956167938914,57.76270978553609,3.5472463824028275,585.0295939182429,454.16268075656365,130.8669131616792,127.31966677927639,3.5472463824028275,2011.1591847966242,66.92661542736688,0.0,66.92661542736688,44.768402139773876,33.599999999999994,629.1485388779006,492.3224511850978,136.82608769280273,126.61790127962848,33.599999999999994,1290.689044224465,694.6430623930419,534.4251611134134,160.21790127962848,126.61790127962848,33.599999999999994,329.55673295089935,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:03:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.3693803977028,69.41352686620121,20.630619602297195,20.586473133798783,191.96705519902972,-3.851933249818103,1413.981805,2.8194252513695384,11383.344478816052,78.37772329663188,0.0,78.37772329663188,44.77772329663189,33.599999999999994,696.5213525944032,536.0333772566828,160.48797533772034,126.88797533772036,33.599999999999994,40546.044526358484,61.35375159589371,0.0,61.35375159589371,57.80650521349089,3.5472463824028275,585.502615728319,454.52427641345764,130.97833931486136,127.43109293245853,3.5472463824028275,2017.749967186213,66.93457569532363,0.0,66.93457569532363,44.77772329663189,33.599999999999994,631.4216908677433,494.3649599293301,137.05673093841318,126.88797533772036,33.599999999999994,1294.1790216186387,696.5213525944032,536.0333772566828,160.48797533772034,126.88797533772036,33.599999999999994,329.1569011138565,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:04:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.40585578065173,69.45008530456585,20.594144219348266,20.54991469543416,192.20979331428663,-3.852258592603903,1413.981805,2.8241280328866396,11410.615836108656,78.38721423598975,0.0,78.38721423598975,44.787214235989744,33.599999999999994,698.3911481896547,537.6338999234825,160.75724826617218,127.15724826617219,33.599999999999994,40577.789500772036,61.39850705189723,0.0,61.39850705189723,57.8512606694944,3.5472463824028275,585.9643076722981,454.8751091877858,131.0891984845123,127.54195210210948,3.5472463824028275,2024.3043792144822,66.94268095753525,0.0,66.94268095753525,44.787214235989744,33.599999999999994,633.682109846898,496.395419827587,137.28669001931104,127.15724826617219,33.599999999999994,1297.6532155181883,698.3911481896547,537.6338999234825,160.75724826617218,127.15724826617219,33.599999999999994,328.7488827465229,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:05:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.44305305209002,69.48736755302487,20.556946947909978,20.512632446975136,192.4523473138004,-3.8525839325375273,1413.981805,2.8289410914150412,11437.766039369802,78.39687341626814,0.0,78.39687341626814,44.79687341626815,33.599999999999994,700.2523997851154,539.2266986466819,161.02570113843348,127.42570113843348,33.599999999999994,40608.88367787219,61.44422589789983,0.0,61.44422589789983,57.896979515497,3.5472463824028275,586.4146536503466,455.2151724003229,131.19948125002375,127.65223486762092,3.5472463824028275,2030.8225604432191,66.95092989749298,0.0,66.95092989749298,44.79687341626815,33.599999999999994,635.9298454351076,498.41389666288546,137.51594877222217,127.42570113843348,33.599999999999994,1301.1115341466511,700.2523997851154,539.2266986466819,161.02570113843348,127.42570113843348,33.599999999999994,328.3326856148631,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:06:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.48097100010997,69.52537241471788,20.519028999890025,20.47462758528212,192.69471409553782,-3.852909269851807,1413.981805,2.8338653747637084,11464.794356758499,78.40669926457261,0.0,78.40669926457261,44.80669926457262,33.599999999999994,702.1050586909444,540.8117441634354,161.29331452750898,127.693314527509,33.599999999999994,40639.326277779546,61.49091162880424,0.0,61.49091162880424,57.943665246401416,3.5472463824028275,586.8536377256592,455.54445979336947,131.30917793228974,127.76193154988692,3.5472463824028275,2037.3046557824669,66.959321171945,0.0,66.959321171945,44.80669926457262,33.599999999999994,638.1649491299236,500.42045852343097,137.74449060649266,127.693314527509,33.599999999999994,1304.553887035343,702.1050586909444,540.8117441634354,161.29331452750898,127.693314527509,33.599999999999994,327.9083173539794,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:07:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.51960831501395,69.56409859523276,20.480391684986046,20.435901404767236,192.93689009677092,-3.8532346040956327,1413.981805,2.838901846869873,11491.699993587346,78.41669014983106,0.0,78.41669014983106,44.81669014983106,33.599999999999994,703.9490719493443,542.3890041811944,161.5600677681499,127.9600677681499,33.599999999999994,40669.116457653705,61.53856774919163,0.0,61.53856774919163,57.9913213667888,3.5472463824028275,587.281242947295,455.86296465728117,131.41827829001383,127.87103190761101,3.5472463824028275,2043.750797805989,66.96785338795571,0.0,66.96785338795571,44.81669014983106,33.599999999999994,640.3874682089154,502.4151703349154,137.97229787400002,127.9600677681499,33.599999999999994,1307.9801757854561,703.9490719493443,542.3890041811944,161.5600677681499,127.9600677681499,33.599999999999994,327.47578660853526,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:08:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.55896374162984,69.60354485527756,20.44103625837017,20.39645514472243,193.1788722668908,-3.853559935480007,1413.981805,2.8440515080449376,11518.482200429748,78.42684442173402,0.0,78.42684442173402,44.82684442173402,33.599999999999994,705.7843897451886,543.95844973799,161.82594000719857,128.22594000719857,33.599999999999994,40698.25343329793,61.58719796295593,0.0,61.58719796295593,58.03995158055311,3.5472463824028275,587.6974531005801,456.17068115179836,131.5267719487818,127.97952556637898,3.5472463824028275,2050.1611323892985,66.97652513616084,0.0,66.97652513616084,44.82684442173402,33.599999999999994,642.5974545699025,504.398101803755,138.19935276614757,128.22594000719857,33.599999999999994,1311.390307837457,705.7843897451886,543.95844973799,161.82594000719857,128.22594000719857,33.599999999999994,327.03510132990675,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:09:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.59903597854326,69.64370990968959,20.40096402145674,20.35629009031041,193.42065741932686,-3.8538852640340338,1413.981805,2.8493153823831694,11545.14020038688,78.43716038405836,0.0,78.43716038405836,44.83716038405837,33.599999999999994,707.6109604207934,545.5200509579539,162.09090946283948,128.49090946283948,33.599999999999994,40726.73639672872,61.6368060514694,0.0,61.6368060514694,58.089559669066574,3.5472463824028275,588.102251513877,456.46760341814326,131.63464809573375,128.08740171333093,3.5472463824028275,2056.5358009770603,66.98533496798584,0.0,66.98533496798584,44.83716038405837,33.599999999999994,644.7949586163695,506.3693219351046,138.4256366812649,128.49090946283948,33.599999999999994,1314.7841872082276,707.6109604207934,545.5200509579539,162.09090946283948,128.49090946283948,33.599999999999994,326.58626990571486,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:10:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.63982370339589,69.68459245279932,20.360176296604106,20.315407547200675,193.6622423940407,-3.8542105896995054,1413.981805,2.8546945215401043,11571.673206836926,78.4476363006612,0.0,78.4476363006612,44.847636300661215,33.599999999999994,709.428731693058,547.0737781144908,162.35495357856726,128.75495357856727,33.599999999999994,40754.56453616522,61.68739590695496,0.0,61.68739590695496,58.140149524552136,3.5472463824028275,588.4956213441158,456.7537258029406,131.74189554117513,128.1946491587723,3.5472463824028275,2062.87494456079,66.99428140076466,0.0,66.99428140076466,44.847636300661215,33.599999999999994,646.9800306290547,508.3289002729582,138.65113035609644,128.75495357856727,33.599999999999994,1318.1617167525885,709.428731693058,547.0737781144908,162.35495357856726,128.75495357856727,33.599999999999994,326.12930087859206,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:11:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.68132557298604,69.72619115853942,20.318674427013963,20.27380884146057,193.9036240574014,-3.8545359125564573,1413.981805,2.860190005261496,11598.080423002622,78.4582703949184,0.0,78.4582703949184,44.858270394918414,33.599999999999994,711.2376506242788,548.6196016278711,162.61804899640765,129.01804899640766,33.599999999999994,40781.737035367136,61.73897153493798,0.0,61.73897153493798,58.191725152535156,3.5472463824028275,588.87754556378,457.0290428578172,131.84850270596277,128.30125632355995,3.5472463824028275,2069.178703297959,67.00336291726032,0.0,67.00336291726032,44.858270394918414,33.599999999999994,649.1527206345988,510.2769067916667,138.87581384293213,129.01804899640766,33.599999999999994,1321.522798109068,711.2376506242788,548.6196016278711,162.61804899640765,129.01804899640766,33.599999999999994,325.6642029469365,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:12:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.72354022377272,69.76850468095834,20.27645977622728,20.231495319041656,194.14479930434933,-3.854861232539406,1413.981805,2.8658029419834237,11624.361041754746,78.46906084924598,0.0,78.46906084924598,44.86906084924598,33.599999999999994,713.0376636091377,550.1574920775256,162.88017153161206,129.28017153161207,33.599999999999994,40808.25307320196,61.79153705727903,0.0,61.79153705727903,58.244290674876204,3.5472463824028275,589.2480069509693,457.29354934154776,131.95445760942158,128.40721122701876,3.5472463824028275,2075.447216191527,67.01257796525606,0.0,67.01257796525606,44.86906084924598,33.599999999999994,651.3130782950388,512.2134118070421,139.0996664879967,129.28017153161207,33.599999999999994,1324.8673316757252,713.0376636091377,550.1574920775256,162.88017153161206,129.28017153161207,33.599999999999994,325.19098496116465,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:13:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.76646627158584,69.8115316539384,20.233533728414155,20.188468346061597,194.38576505597814,-3.8551865496847313,1413.981805,2.8715344693454377,11650.514244898814,78.48000580439762,0.0,78.48000580439762,44.88000580439763,33.599999999999994,714.8287163263096,551.6874201850255,163.14129614128416,129.54129614128416,33.599999999999994,40834.11182267532,61.84509671430238,0.0,61.84509671430238,58.297850331899554,3.5472463824028275,589.6069880718018,457.54724021706454,132.0597478547372,128.51250147233438,3.5472463824028275,2081.6806206505685,67.02192495695557,0.0,67.02192495695557,44.88000580439763,33.599999999999994,653.4611527563376,514.1384858516809,139.32266690465667,129.54129614128416,33.599999999999994,1328.1952165202358,714.8287163263096,551.6874201850255,163.14129614128416,129.54129614128416,33.599999999999994,324.7096559288781,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:14:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.81010231212858,69.85527069170836,20.18989768787142,20.14472930829164,194.62651826167405,-3.855511864014261,1413.981805,2.8773857548273405,11676.539202945298,78.49110335894383,0.0,78.49110335894383,44.89110335894383,33.599999999999994,716.6107537232053,553.209356826334,163.4013968968713,129.8013968968713,33.599999999999994,40859.312450445774,61.8996548679933,0.0,61.8996548679933,58.35240848559047,3.5472463824028275,589.9544712694759,457.7901106536318,132.16436061584412,128.6171142334413,3.5472463824028275,2087.879052170899,67.03140226853803,0.0,67.03140226853803,44.89110335894383,33.599999999999994,655.5969925382904,516.0521995883623,139.54479294992808,129.8013968968713,33.599999999999994,1331.5063503515419,716.6107537232053,553.209356826334,163.4013968968713,129.8013968968713,33.599999999999994,324.22022501116874,1.9980000000000002,0.23065359578209524,0.024996103984484333,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,1.5471589835177932,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:15:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.8544469210976,69.89972038897312,20.1455530789024,20.100279611026878,194.8670558990022,-3.8558371754625114,1413.981805,2.8833579963548828,11702.435074616467,78.50235156863067,0.0,78.50235156863067,44.90235156863067,33.599999999999994,718.3837199826878,554.7232730296506,163.66044695303722,130.06044695303723,33.599999999999994,40883.854116056056,61.955216004808634,0.0,61.955216004808634,58.40796962240581,3.5472463824028275,590.2904386491953,458.0221560264214,132.26828262277382,128.721036240371,3.5472463824028275,2094.0426439576613,67.04100823961059,0.0,67.04100823961059,44.90235156863067,33.599999999999994,657.7206454044485,517.9546237065548,139.7660216978938,130.06044695303723,33.599999999999994,1334.8006294580089,718.3837199826878,554.7232730296506,163.66044695303722,130.06044695303723,33.599999999999994,323.7227015232213,1.9980000000000002,0.23065359578209524,0.025758512384882547,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,0.9273192645690242,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
2025-01-01 13:16:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,69.89949865427343,69.94487932101387,20.100501345726574,20.05512067898613,195.10737497350038,-3.8561624840731383,1413.981805,2.8894524229211673,11728.201006326635,78.51374844570884,0.0,78.51374844570884,44.91374844570884,33.599999999999994,720.1475584879911,556.2291399727657,163.91841851522548,130.3184185152255,33.599999999999994,40907.73597113575,62.01178473853881,0.0,62.01178473853881,58.46453835613598,3.5472463824028275,590.6148720625863,458.24337191618395,132.37150014640235,128.82425376399954,3.5472463824028275,2100.171526546645,67.05074117263536,0.0,67.05074117263536,44.91374844570884,33.599999999999994,659.8321582316281,519.8458288196256,139.98632941200256,130.3184185152255,33.599999999999994,1338.0779486422434,720.1475584879911,556.2291399727657,163.91841851522548,130.3184185152255,33.599999999999994,323.21709493526987,1.9980000000000002,0.23065359578209524,0.025758512384882547,0.019360520328578077,0.020654728401164776,0.0,0.0,0.0,0.0,0.0,0.0,0.9273192645690242,51.666666666666686,0.04162451385608849,0.002441000548245614,16.666666666666686,19.444444444444457
