Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - 315 deg, poa_global (W/m^2)","Attic Wall Irradiance - 315 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_global (W/m^2)","Attic Wall Irradiance - 135 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - 225 deg, poa_global (W/m^2)","Attic Roof Irradiance - 225 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 225 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_global (W/m^2)","Attic Roof Irradiance - 45 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 45 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 45 deg, poa_global (W/m^2)","Door Irradiance - 45 deg, poa_direct (W/m^2)","Door Irradiance - 45 deg, poa_diffuse (W/m^2)","Door Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 12:10:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49315227448488,68.53538121423641,21.50684772551511,21.464618785763594,178.9316665396592,-3.8346860136589385,1413.981805,2.711258626019584,35111.97333846588,569.7660854946586,422.2750931038052,147.4909923908534,115.0909923908534,32.39999999999999,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,588.4251953968931,438.3236219154007,150.10157348149244,117.70157348149246,32.39999999999999,2640.6582871141386,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,588.4251953968931,438.3236219154007,150.10157348149244,117.70157348149246,32.39999999999999,19906.497822621553,531.7340226962355,402.89790098949413,128.83612170674132,125.41556269513859,3.4205590116027262,92.60094022079709,25.20357563542971,67.39736458536737,63.97680557376464,3.4205590116027262,2422.716598995473,569.7660854946586,422.2750931038052,147.4909923908534,115.0909923908534,32.39999999999999,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,588.4251953968931,438.3236219154007,150.10157348149244,117.70157348149246,32.39999999999999,12793.701657100253,478.9358285381553,352.9785210363665,125.95730750178879,115.0909923908534,32.39999999999999,67.29551914202692,0.0,67.29551914202692,46.400373702607645,32.39999999999999,67.29551914202692,0.0,67.29551914202692,46.400373702607645,32.39999999999999,503.1160496762012,374.92930592300667,128.18674375319455,117.70157348149246,32.39999999999999,146.41588540216608,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,332.3160007503418,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:11:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49021366869191,68.53243641832884,21.50978633130809,21.46756358167115,179.1789839436284,-3.835011507013405,1413.981805,2.7109107519366415,35146.39911820213,571.9496546712878,424.15460606536664,147.79504860592118,115.3950486059212,32.39999999999999,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,586.2892372097928,436.4879707055559,149.80126650423685,117.40126650423686,32.39999999999999,2632.201636423371,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,586.2892372097928,436.4879707055559,149.80126650423685,117.40126650423686,32.39999999999999,19908.308833938714,532.7393096847223,403.7664238793192,128.97288580540314,125.5523267938004,3.4205590116027262,91.65245265999539,24.39101102659749,67.2614416333979,63.84088262179517,3.4205590116027262,2425.0889934207567,571.9496546712878,424.15460606536664,147.79504860592118,115.3950486059212,32.39999999999999,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,586.2892372097928,436.4879707055559,149.80126650423685,117.40126650423686,32.39999999999999,12813.174062618229,481.7790092727261,355.5620377632694,126.21697150945668,115.3950486059212,32.39999999999999,67.29482127386817,0.0,67.29482127386817,46.39955652677772,32.39999999999999,67.29482127386817,0.0,67.29482127386817,46.39955652677772,32.39999999999999,500.3621075141922,372.43182591957395,127.93028159461826,117.40126650423686,32.39999999999999,146.4143670397898,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,332.3472823803927,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:12:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48802820341913,68.5302463504195,21.511971796580866,21.469753649580497,179.4263148663133,-3.8353369975229725,1413.981805,2.710652097077678,35180.498854022386,574.1270543278465,426.0284485600637,148.09860576778277,115.6986057677828,32.39999999999999,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,584.1468522980767,434.64641094847315,149.50044134960365,117.10044134960367,32.39999999999999,2623.7203794518546,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,584.1468522980767,434.64641094847315,149.50044134960365,117.10044134960367,32.39999999999999,19909.6556666338,533.7344648478679,404.6252396592471,129.10922518862088,125.68866617701815,3.4205590116027262,90.69953871618608,23.573811127617134,67.12572758856895,63.70516857696623,3.4205590116027262,2427.439010593673,574.1270543278465,426.0284485600637,148.09860576778277,115.6986057677828,32.39999999999999,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,584.1468522980767,434.64641094847315,149.50044134960365,117.10044134960367,32.39999999999999,12832.382212180139,484.61081713581973,358.1346078101333,126.47620932568648,115.6986057677828,32.39999999999999,67.29430219776545,0.0,67.29430219776545,46.39894870932722,32.39999999999999,67.29430219776545,0.0,67.29430219776545,46.39894870932722,32.39999999999999,497.596047119006,369.9226702064445,127.67337691256151,117.10044134960367,32.39999999999999,146.41323767801148,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,332.3705463650783,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:13:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48659595496241,68.52881108608064,21.513404045037596,21.471188913919363,179.67365536795478,-3.835662485231296,1413.981805,2.7104826158248807,35214.27197958797,576.2982465605223,427.896584921528,148.40166163899437,116.00166163899436,32.39999999999999,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,581.9980791618924,432.7989776732753,149.19910148861712,116.79910148861713,32.39999999999999,2615.2146689234764,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,581.9980791618924,432.7989776732753,149.19910148861712,116.79910148861713,32.39999999999999,19910.538301293447,534.7194708902458,405.47433198413836,129.24513890610743,125.82457989450471,3.4205590116027262,89.74221507592684,22.751991494319203,66.99022358160764,63.56966457000492,3.4205590116027262,2429.7666114870203,576.2982465605223,427.896584921528,148.40166163899437,116.00166163899436,32.39999999999999,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,581.9980791618924,432.7989776732753,149.19910148861712,116.79910148861713,32.39999999999999,12851.325020765613,487.4311254179989,360.6961063782977,126.73501903970119,116.00166163899436,32.39999999999999,67.2939619898962,0.0,67.2939619898962,46.39855033945691,32.39999999999999,67.2939619898962,0.0,67.2939619898962,46.39855033945691,32.39999999999999,494.8179647080748,367.40193203679576,127.41603267127901,116.79910148861713,32.39999999999999,146.41249748257155,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,332.3857922631613,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:14:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48591697328274,68.52813067479914,21.514083026717262,21.471869325200856,179.92100150744523,-3.8359879700510646,1413.981805,2.7104022782884467,35247.71792154724,578.463193370758,429.75897959221345,148.7042137785445,116.30421377854451,32.39999999999999,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,579.8429561901976,430.94570602063277,148.89725016956487,116.4972501695649,32.39999999999999,2606.684657000305,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,579.8429561901976,430.94570602063277,148.89725016956487,116.4972501695649,32.39999999999999,19910.95672522137,535.6943105931531,406.3136846939642,129.3806258991889,125.9600668875862,3.4205590116027262,88.78049855972226,21.925567770310607,66.85493078941165,63.43437177780893,3.4205590116027262,2432.071756587816,578.463193370758,429.75897959221345,148.7042137785445,116.30421377854451,32.39999999999999,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,579.8429561901976,430.94570602063277,148.89725016956487,116.4972501695649,32.39999999999999,12870.001528367638,490.239812952428,363.246414385551,126.993398566877,116.30421377854451,32.39999999999999,67.29380070016279,0.0,67.29380070016279,46.39836147560047,32.39999999999999,67.29380070016279,0.0,67.29380070016279,46.39836147560047,32.39999999999999,492.02796177594354,364.86971013113515,127.1582516448084,116.4972501695649,32.39999999999999,146.41214656204335,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,332.39301978595324,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:15:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4859912819924,68.52820513996241,21.514008718007606,21.471794860037587,180.1683493428285,-3.8363134520623134,1413.981805,2.710411070292945,35280.83609948969,580.6218566615191,431.6155971234691,149.00625953805002,116.60625953805003,32.39999999999999,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,577.6815216650549,429.0866312426566,148.59489042239827,116.19489042239827,32.39999999999999,2598.130495299631,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,577.6815216650549,429.0866312426566,148.59489042239827,116.19489042239827,32.39999999999999,19910.910932443996,536.6589668130247,407.1432818139022,129.51568499912244,126.09512598751972,3.4205590116027262,87.81440612378611,21.09455568700636,66.71985043677975,63.299291425177024,3.4205590116027262,2434.3544058941266,580.6218566615191,431.6155971234691,149.00625953805002,116.60625953805003,32.39999999999999,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,577.6815216650549,429.0866312426566,148.59489042239827,116.19489042239827,32.39999999999999,12888.410899725652,493.0367640613307,365.785418415836,127.25134564549471,116.60625953805003,32.39999999999999,67.29381835220192,0.0,67.29381835220192,46.39838214543552,32.39999999999999,67.29381835220192,0.0,67.29381835220192,46.39838214543552,32.39999999999999,489.2261451582663,362.3261087375382,126.90003642072811,116.19489042239827,32.39999999999999,146.41218496785362,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,332.39222879738514,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:16:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4868188783537,68.52903447885706,21.513181121646298,21.470965521142936,180.41569493148032,-3.8366389312577667,1413.981805,2.7105089933714996,35313.625925852015,582.7741982306893,433.46640217326615,149.30779605742322,116.90779605742321,32.39999999999999,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,575.5138137686172,427.22178870524687,148.29202506337026,115.89202506337027,32.39999999999999,2589.5523349216396,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,575.5138137686172,427.22178870524687,148.29202506337026,115.89202506337027,32.39999999999999,19910.40092370967,537.6134224784633,407.963107553297,129.65031492516636,126.22975591356362,3.4205590116027262,86.84395486298585,20.25897106462283,66.58498379836303,63.1644247867603,3.4205590116027262,2436.6145189086014,582.7741982306893,433.46640217326615,149.30779605742322,116.90779605742321,32.39999999999999,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,575.5138137686172,427.22178870524687,148.29202506337026,115.89202506337027,32.39999999999999,12906.552423970614,495.82186849599884,368.3130106629594,127.50885783303943,116.90779605742321,32.39999999999999,67.29401494339038,0.0,67.29401494339038,46.39861234589039,32.39999999999999,67.29401494339038,0.0,67.29401494339038,46.39861234589039,32.39999999999999,486.4126270967366,359.7712376926184,126.6413894041182,115.89202506337027,32.39999999999999,146.41261269429495,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,332.38341931398196,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:17:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4883997332866,68.53061866267649,21.5116002667134,21.469381337323508,180.66303433251662,-3.8369644075719407,1413.981805,2.7106960647672858,35346.086806108084,584.9201797836424,435.31135952055314,149.60882026308926,117.20882026308927,32.39999999999999,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,573.3398705703798,425.3512138736035,147.98865669677627,115.58865669677628,32.39999999999999,2580.950326398965,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,573.3398705703798,425.3512138736035,147.98865669677627,115.58865669677628,32.39999999999999,19909.426706484155,538.5576605957926,408.7731463120126,129.78451428378003,126.36395527217731,3.4205590116027262,85.86916200515017,19.4188298056896,66.45033219946058,63.029773187857856,3.4205590116027262,2438.8520546515592,584.9201797836424,435.31135952055314,149.60882026308926,117.20882026308927,32.39999999999999,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,573.3398705703798,425.3512138736035,147.98865669677627,115.58865669677628,32.39999999999999,12924.425514365712,498.59502139894073,370.8290888942625,127.76593250467822,117.20882026308927,32.39999999999999,67.29439044484624,0.0,67.29439044484624,46.39905204314549,32.39999999999999,67.29439044484624,0.0,67.29439044484624,46.39905204314549,32.39999999999999,483.5875252757644,357.20521245671745,126.38231281904693,115.58865669677628,32.39999999999999,146.4134296785285,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,332.36659150478727,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:18:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49073379136082,68.53295763651319,21.509266208639172,21.467042363486815,180.91036360457795,-3.837289881099423,1413.981805,2.7109723174395115,35378.218138337004,587.0597629054214,437.1504340450182,149.9093288604032,117.5093288604032,32.39999999999999,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,571.1597300548017,423.4749423326031,147.6847877221985,115.28478772219853,32.39999999999999,2572.3246198059614,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,571.1597300548017,423.4749423326031,147.6847877221985,115.28478772219853,32.39999999999999,19907.98829495735,539.4916642367226,409.57338267149674,129.91828156522584,126.49772255362312,3.4205590116027262,84.8900449236115,18.574147904217217,66.31589701939428,62.89533800779156,3.4205590116027262,2441.0669716312195,587.0597629054214,437.1504340450182,149.9093288604032,117.5093288604032,32.39999999999999,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,571.1597300548017,423.4749423326031,147.6847877221985,115.28478772219853,32.39999999999999,12942.02970764241,501.3561232111608,373.3335563643765,128.02256684678434,117.5093288604032,32.39999999999999,67.29494480141956,0.0,67.29494480141956,46.39970117262244,32.39999999999999,67.29494480141956,0.0,67.29494480141956,46.39970117262244,32.39999999999999,480.75096290886455,354.628154194107,126.12280871475753,115.28478772219853,32.39999999999999,146.41463580056376,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,332.3417456914915,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:19:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49382097081333,68.53605131937634,21.506179029186672,21.46394868062366,181.15767880829,-3.83761535173835,1413.981805,2.711337800078687,35410.01931340398,589.192909073476,438.9835907418691,150.20931833160697,117.80931833160697,32.39999999999999,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,568.9734301078257,421.5930097719443,147.38042033588138,114.98042033588139,32.39999999999999,2563.675364705312,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,568.9734301078257,421.5930097719443,147.38042033588138,114.98042033588139,32.39999999999999,19906.085710035793,540.4154165439367,410.3638014013026,130.05161514263403,126.6310561310313,3.4205590116027262,83.9066211313863,17.724941438996023,66.18167969239028,62.761120680787556,3.4205590116027262,2443.2592278561733,589.192909073476,438.9835907418691,150.20931833160697,117.80931833160697,32.39999999999999,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,568.9734301078257,421.5930097719443,147.38042033588138,114.98042033588139,32.39999999999999,12959.364663615404,504.1050796293866,375.82632177419424,128.27875785519234,117.80931833160697,32.39999999999999,67.2956779316826,0.0,67.2956779316826,46.40055963897262,32.39999999999999,67.2956779316826,0.0,67.2956779316826,46.40055963897262,32.39999999999999,477.9030687689525,352.0401898021098,125.8628789668427,114.98042033588139,32.39999999999999,146.41623088323712,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,332.30888234833355,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
2025-01-01 12:20:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49766116355644,68.53989960420041,21.502338836443553,21.460100395799586,181.40497600633816,-3.8379408195833093,1413.981805,2.711792577127112,35441.48971481326,591.3195796494235,440.8107947187274,150.5087849306962,118.10878493069623,32.39999999999999,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,566.7810085241132,419.7054519892414,147.07555653487177,114.67555653487177,32.39999999999999,2555.002710176571,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,566.7810085241132,419.7054519892414,147.07555653487177,114.67555653487177,32.39999999999999,19903.718979342742,541.3289007274159,411.1443874577367,130.18451326967914,126.76395425807642,3.4205590116027262,82.91890828485207,16.87122657502466,66.0476817098274,62.62712269822468,3.4205590116027262,2445.428780825247,591.3195796494235,440.8107947187274,150.5087849306962,118.10878493069623,32.39999999999999,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,566.7810085241132,419.7054519892414,147.07555653487177,114.67555653487177,32.39999999999999,12976.430164556092,506.84180153366606,378.3072992028515,128.53450233081455,118.10878493069623,32.39999999999999,67.29658972791098,0.0,67.29658972791098,46.40162731605503,32.39999999999999,67.29658972791098,0.0,67.29658972791098,46.40162731605503,32.39999999999999,475.04397724270626,349.4414519619258,125.60252528078048,114.67555653487177,32.39999999999999,146.41821469217103,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,332.26800210214185,1.0,0.1006790267652073,0.01947192970429162,0.011494577766725134,0.05852621589227899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.06383066328046826,0.0032906044407894734,21.722222222222285,22.722222222222285
