Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - North, poa_global (W/m^2)","Attic Wall Irradiance - North, poa_direct (W/m^2)","Attic Wall Irradiance - North, poa_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_global (W/m^2)","Attic Wall Irradiance - South, poa_direct (W/m^2)","Attic Wall Irradiance - South, poa_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - West, poa_global (W/m^2)","Attic Roof Irradiance - West, poa_direct (W/m^2)","Attic Roof Irradiance - West, poa_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_global (W/m^2)","Attic Roof Irradiance - East, poa_direct (W/m^2)","Attic Roof Irradiance - East, poa_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - East, poa_global (W/m^2)","Door Irradiance - East, poa_direct (W/m^2)","Door Irradiance - East, poa_diffuse (W/m^2)","Door Irradiance - East, poa_sky_diffuse (W/m^2)","Door Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 10:51:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.05447420771503,71.10276203568382,18.94552579228497,18.89723796431618,159.75424497869085,-3.808963092327758,1413.981805,3.055554974565149,24260.48425856272,69.88529089466549,0.0,69.88529089466549,43.78529089466549,26.099999999999998,69.88529089466549,0.0,69.88529089466549,43.78529089466549,26.099999999999998,294.40685794854835,190.5444256967909,103.86243225175744,77.76243225175745,26.099999999999998,678.6165127330354,516.6111326893667,162.00538004366862,135.90538004366863,26.099999999999998,5931.599333112946,69.88529089466549,0.0,69.88529089466549,43.78529089466549,26.099999999999998,678.6165127330354,516.6111326893667,162.00538004366862,135.90538004366863,26.099999999999998,33024.48910639311,158.49304570128487,83.37955880919291,75.11348689209196,72.35803657718976,2.7554503149021965,359.3112402401887,253.80767424586594,105.50356599432277,102.74811567942058,2.7554503149021965,2622.862969689326,69.88529089466549,0.0,69.88529089466549,43.78529089466549,26.099999999999998,69.88529089466549,0.0,69.88529089466549,43.78529089466549,26.099999999999998,294.40685794854835,190.5444256967909,103.86243225175744,77.76243225175745,26.099999999999998,678.6165127330354,516.6111326893667,162.00538004366862,135.90538004366863,26.099999999999998,2049.9286483290452,59.68203842404432,-0.0,59.68203842404432,43.78529089466549,26.099999999999998,59.68203842404432,-0.0,59.68203842404432,43.78529089466549,26.099999999999998,200.28223815216688,111.58372100916601,88.69851714300086,77.76243225175745,26.099999999999998,645.2360123912288,506.8834178339357,138.352594557293,135.90538004366863,26.099999999999998,547.025842005366,294.40685794854835,190.5444256967909,103.86243225175744,77.76243225175745,26.099999999999998,274.49339356404397,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:52:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.99439995781965,71.04252860340034,19.00560004218035,18.957471396599654,159.98909433517645,-3.8092888090977794,1413.981805,3.0464203551867173,24193.74757703932,69.8713745917473,0.0,69.8713745917473,43.7713745917473,26.099999999999998,69.8713745917473,0.0,69.8713745917473,43.7713745917473,26.099999999999998,291.80909004174543,188.3573829269613,103.45170711478413,77.35170711478413,26.099999999999998,679.279300313578,517.2013318744515,162.07796843912652,135.97796843912653,26.099999999999998,5936.741397459323,69.8713745917473,0.0,69.8713745917473,43.7713745917473,26.099999999999998,679.279300313578,517.2013318744515,162.07796843912652,135.97796843912653,26.099999999999998,33091.82489561537,160.1764717676803,84.87529121543496,75.30118055224534,72.54573023734315,2.7554503149021965,358.68359917456064,253.3472561308924,105.33634304366828,102.58089272876609,2.7554503149021965,2615.2913110117197,69.8713745917473,0.0,69.8713745917473,43.7713745917473,26.099999999999998,69.8713745917473,0.0,69.8713745917473,43.7713745917473,26.099999999999998,291.80909004174543,188.3573829269613,103.45170711478413,77.35170711478413,26.099999999999998,679.279300313578,517.2013318744515,162.07796843912652,135.97796843912653,26.099999999999998,2042.251497583489,59.670153901352194,-0.0,59.670153901352194,43.7713745917473,26.099999999999998,59.670153901352194,-0.0,59.670153901352194,43.7713745917473,26.099999999999998,197.47488777024665,109.12712989422101,88.34775787602564,77.35170711478413,26.099999999999998,645.9359767216663,507.5213916746522,138.41458504701404,135.97796843912653,26.099999999999998,542.1990312902375,291.80909004174543,188.3573829269613,103.45170711478413,77.35170711478413,26.099999999999998,275.07215184738226,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:53:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.93499683372298,70.98296897950678,19.065003166277027,19.017031020493224,160.22422021142745,-3.809614523037453,1413.981805,3.037443995866424,24126.73952344232,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,289.2071468373431,186.16675416656656,103.0403926707765,76.9403926707765,26.099999999999998,679.9335353593207,517.7847096515542,162.1488257077665,136.0488257077665,26.099999999999998,5941.816444489565,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,679.9335353593207,517.7847096515542,162.1488257077665,136.0488257077665,26.099999999999998,33158.372657003376,161.8556299771405,86.3666527221936,75.48897725494689,72.7335269400447,2.7554503149021965,358.04787015958414,252.87925970896757,105.16861045061657,102.41316013571438,2.7554503149021965,2607.690140376999,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,69.85755398438813,0.0,69.85755398438813,43.75755398438813,26.099999999999998,289.2071468373431,186.16675416656656,103.0403926707765,76.9403926707765,26.099999999999998,679.9335353593207,517.7847096515542,162.1488257077665,136.0488257077665,26.099999999999998,2034.6090939664705,59.65835110266747,-0.0,59.65835110266747,43.75755398438813,26.099999999999998,59.65835110266747,-0.0,59.65835110266747,43.75755398438813,26.099999999999998,194.68299337014565,106.68649802930254,87.99649534084313,76.9403926707765,26.099999999999998,646.6277362829527,508.15263912852015,138.47509715443258,136.0488257077665,26.099999999999998,537.3644626183111,289.2071468373431,186.16675416656656,103.0403926707765,76.9403926707765,26.099999999999998,275.6442303212544,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:54:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.87626666170479,70.92408495678777,19.12373333829521,19.07591504321224,160.45962029267525,-3.8099402341613313,1413.981805,3.028623782498215,24059.463038002257,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,286.6011031530114,183.972581094285,102.62852205872642,76.52852205872642,26.099999999999998,680.5792492204804,518.3612549055858,162.21799431489453,136.11799431489453,26.099999999999998,5946.824746150172,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,680.5792492204804,518.3612549055858,162.21799431489453,136.11799431489453,26.099999999999998,33224.13159186896,163.53048193532564,87.85361495486079,75.67686698046485,72.92141666556266,2.7554503149021965,357.40407906664507,252.40369388402632,105.00038518261876,102.24493486771657,2.7554503149021965,2600.05978346119,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,286.6011031530114,183.972581094285,102.62852205872642,76.52852205872642,26.099999999999998,680.5792492204804,518.3612549055858,162.21799431489453,136.11799431489453,26.099999999999998,2027.0032479141819,59.64663256129929,-0.0,59.64663256129929,43.74383203899215,26.099999999999998,59.64663256129929,-0.0,59.64663256129929,43.74383203899215,26.099999999999998,191.90711652808608,104.26235868993372,87.64475783815236,76.52852205872642,26.099999999999998,647.3113079066655,508.7771407617456,138.53416714491993,136.11799431489453,26.099999999999998,532.5222750053669,286.6011031530114,183.972581094285,102.62852205872642,76.52852205872642,26.099999999999998,276.20961810122276,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:55:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.81821125274232,70.86587831353899,19.18178874725769,19.13412168646101,160.69529223064706,-3.81026594247669,1413.981805,3.019957652562201,23991.92099907244,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,283.9910325741613,181.77490546033505,102.21612711382622,76.11612711382622,26.099999999999998,681.2164720033423,518.9309566504198,162.2855153529225,136.1855153529225,26.099999999999998,5951.766564047518,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,681.2164720033423,518.9309566504198,162.2855153529225,136.1855153529225,26.099999999999998,33289.10090538122,165.2009898019934,89.33614961978498,75.86484018220841,73.10938986730622,2.7554503149021965,356.7522512735113,251.92056770494756,104.83168356856373,102.07623325366154,2.7554503149021965,2592.4005591548457,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,283.9910325741613,181.77490546033505,102.21612711382622,76.11612711382622,26.099999999999998,681.2164720033423,518.9309566504198,162.2855153529225,136.1855153529225,26.099999999999998,2019.435759484728,59.635000758567344,-0.0,59.635000758567344,43.73021166108588,26.099999999999998,59.635000758567344,-0.0,59.635000758567344,43.73021166108588,26.099999999999998,189.14781659975668,101.8552440445491,87.29257255520758,76.11612711382622,26.099999999999998,647.9867066322086,509.3948765208127,138.5918301113958,136.1855153529225,26.099999999999998,527.6726051775721,283.9910325741613,181.77490546033505,102.21612711382622,76.11612711382622,26.099999999999998,276.7683044291331,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:56:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.76083240187351,70.80835081290927,19.23916759812649,19.191649187090736,160.93123364545045,-3.8105916479689768,1413.981805,3.011443593765042,23924.116225070175,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,281.37700748573684,179.57376906932765,101.80323841640917,75.70323841640918,26.099999999999998,681.8452326229159,519.4938040333271,162.35142858958878,136.25142858958878,26.099999999999998,5956.642149874595,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,681.8452326229159,519.4938040333271,162.35142858958878,136.25142858958878,26.099999999999998,33353.27980733065,166.86711628330596,90.81422851582349,76.05288776748249,73.2974374525803,2.7554503149021965,356.0924116840071,251.42989036176985,104.66252132223725,101.90707100733506,2.7554503149021965,2584.712779774549,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,281.37700748573684,179.57376906932765,101.80323841640917,75.70323841640918,26.099999999999998,681.8452326229159,519.4938040333271,162.35142858958878,136.25142858958878,26.099999999999998,2011.9084176699062,59.623458124822825,-0.0,59.623458124822825,43.71669569651385,26.099999999999998,59.623458124822825,-0.0,59.623458124822825,43.71669569651385,26.099999999999998,186.4056504635446,99.46568485593116,86.93996560761343,75.70323841640918,26.099999999999998,648.6539457729124,510.00582575740356,138.64812001550882,136.25142858958878,26.099999999999998,522.8155876305541,281.37700748573684,179.57376906932765,101.80323841640917,75.70323841640918,26.099999999999998,277.32027867745455,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:57:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.7041318886394,70.75150420332488,19.295868111360605,19.248495796675122,161.16744212307344,-3.810917350630916,1413.981805,3.003079642883928,23856.05147757387,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,278.7590991504188,177.36921380407657,101.38988534634223,75.28988534634223,26.099999999999998,682.4655588418021,520.0497863287999,162.41577251300228,136.3157725130023,26.099999999999998,5961.451745730151,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,682.4655588418021,520.0497863287999,162.41577251300228,136.3157725130023,26.099999999999998,33416.667511677355,168.52882459394306,92.28782351829241,76.24100107565063,73.48555076074844,2.7554503149021965,355.42458475881625,250.93167119093616,104.4929135678801,101.7374632529779,2.7554503149021965,2576.9967514058353,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,278.7590991504188,177.36921380407657,101.38988534634223,75.28988534634223,26.099999999999998,682.4655588418021,520.0497863287999,162.41577251300228,136.3157725130023,26.099999999999998,2004.4229998286498,59.61200704064703,-0.0,59.61200704064703,43.703286932841955,26.099999999999998,59.61200704064703,-0.0,59.61200704064703,43.703286932841955,26.099999999999998,183.68117230980448,97.09421022402822,86.58696208577626,75.28988534634223,26.099999999999998,649.313036968281,510.60996724217716,138.70306972610393,136.3157725130023,26.099999999999998,517.9513547747065,278.7590991504188,177.36921380407657,101.38988534634223,75.28988534634223,26.099999999999998,277.8655303432412,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:58:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.64811147644303,70.69534021782864,19.351888523556962,19.30465978217136,161.40391521729055,-3.811243050469784,1413.981805,2.994863884489843,23787.729463061896,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,276.1373777359926,175.1612816083962,100.97609612759636,74.87609612759637,26.099999999999998,683.0774773191447,520.5988929430256,162.47858437611916,136.37858437611916,26.099999999999998,5966.195584515371,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,683.0774773191447,520.5988929430256,162.47858437611916,136.37858437611916,26.099999999999998,33479.26323730243,170.1860784512466,93.75690659057398,76.42917186067262,73.67372154577043,2.7554503149021965,354.7487945331183,250.42591967151705,104.32287486160125,101.56742454669906,2.7554503149021965,2569.252774092426,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,276.1373777359926,175.1612816083962,100.97609612759636,74.87609612759637,26.099999999999998,683.0774773191447,520.5988929430256,162.47858437611916,136.37858437611916,26.099999999999998,1996.9812709606156,59.60064983779559,-0.0,59.60064983779559,43.68998810046322,26.099999999999998,59.60064983779559,-0.0,59.60064983779559,43.68998810046322,26.099999999999998,180.9749333734355,94.74134728046822,86.23358609296729,74.87609612759637,26.099999999999998,649.9639902476542,511.2072791904485,138.75671105720576,136.37858437611916,26.099999999999998,513.0800369860405,276.1373777359926,175.1612816083962,100.97609612759636,74.87609612759637,26.099999999999998,278.40404905250875,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 10:59:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.59277291245358,70.63986057396589,19.407227087546417,19.36013942603411,161.64065044936547,-3.8115687475074083,1413.981805,2.9867944497919323,23719.15283519052,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,273.5119123651662,172.95001449050972,100.56189787465651,74.46189787465651,26.099999999999998,683.6810136518155,521.1411134129891,162.53990023882648,136.43990023882648,26.099999999999998,5970.873890269695,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,683.6810136518155,521.1411134129891,162.53990023882648,136.43990023882648,26.099999999999998,33541.06620814127,171.83884205451994,95.22144978181589,76.61739227270405,73.86194195780186,2.7554503149021965,354.0650646393799,249.91264542595735,104.15241921342258,101.39696889852038,2.7554503149021965,2561.4811420869128,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,273.5119123651662,172.95001449050972,100.56189787465651,74.46189787465651,26.099999999999998,683.6810136518155,521.1411134129891,162.53990023882648,136.43990023882648,26.099999999999998,1989.5849830329917,59.589388800215936,-0.0,59.589388800215936,43.67680187378915,26.099999999999998,59.589388800215936,-0.0,59.589388800215936,43.67680187378915,26.099999999999998,178.28748168741734,92.40762090246068,85.87986078495666,74.46189787465651,26.099999999999998,650.606814086342,511.79773928238416,138.8090748039578,136.43990023882648,26.099999999999998,508.2017626987506,273.5119123651662,172.95001449050972,100.56189787465651,74.46189787465651,26.099999999999998,278.9358245593663,1.0,0.2015261976483023,0.05239474175300416,0.0,0.07587743744894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 11:00:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.53811792749588,70.58506697365664,19.461882072504118,19.414933026343363,161.87764530780237,-3.811894441707409,1413.981805,2.9788695155174008,23650.32419697291,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,270.88277116301913,170.73545452609162,100.14731663692751,74.04731663692752,26.099999999999998,684.2761924141404,521.6764374057594,162.59975500838092,136.49975500838093,26.099999999999998,5975.486878494728,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,684.2761924141404,521.6764374057594,162.59975500838092,136.49975500838093,26.099999999999998,33602.075653325606,173.48708006543512,96.68142522491958,76.80565484051553,74.05020452561334,2.7554503149021965,353.3734183291747,249.39185822078556,103.98156010838912,101.22610979348693,2.7554503149021965,2553.6821440905132,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,270.88277116301913,170.73545452609162,100.14731663692751,74.04731663692752,26.099999999999998,684.2761924141404,521.6764374057594,162.59975500838092,136.49975500838093,26.099999999999998,1982.2358742882946,59.578226165027516,-0.0,59.578226165027516,43.66373087239756,26.099999999999998,59.578226165027516,-0.0,59.578226165027516,43.66373087239756,26.099999999999998,175.61936183086215,90.09355342292606,85.5258084079361,74.04731663692752,26.099999999999998,651.2415154608672,512.3813246837099,138.8601907771573,136.49975500838093,26.099999999999998,503.3166584933762,270.88277116301913,170.73545452609162,100.14731663692751,74.04731663692752,26.099999999999998,279.46084674528737,0.4,0.16358605774874418,0.024637302723182295,0.014728890497939176,0.0346681395240851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
2025-01-01 11:01:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.4841482354438,70.53096110257073,19.515851764556206,19.469038897429268,162.1148972502475,-3.812220133084338,1413.981805,2.9710873027564273,23581.246102249155,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,268.2500212788243,168.5176438412793,99.732377437545,73.632377437545,26.099999999999998,684.8630372013529,522.2048547225769,162.65818247877596,136.55818247877596,26.099999999999998,5980.034756506444,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,684.8630372013529,522.2048547225769,162.65818247877596,136.55818247877596,26.099999999999998,33662.29080787183,175.130757604112,98.13680514774782,76.99395245636418,74.23850214146199,2.7554503149021965,352.67387848789605,248.86356796262746,103.81031052526858,101.05486021036639,2.7554503149021965,2545.8560634127857,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,268.2500212788243,168.5176438412793,99.732377437545,73.632377437545,26.099999999999998,684.8630372013529,522.2048547225769,162.65818247877596,136.55818247877596,26.099999999999998,1974.9356684692932,59.56716412336711,-0.0,59.56716412336711,43.65077766202238,26.099999999999998,59.56716412336711,-0.0,59.56716412336711,43.65077766202238,26.099999999999998,172.97111464839935,87.79966431673593,85.17145033166342,73.632377437545,26.099999999999998,651.8680999088308,512.9580120719562,138.91008783687465,136.55818247877596,26.099999999999998,498.42484913734927,268.2500212788243,168.5176438412793,99.732377437545,73.632377437545,26.099999999999998,279.9791056231473,0.4,0.16358605774874418,0.024637302723182295,0.014728890497939176,0.0346681395240851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.002105986842105263,19.444444444444457,21.111111111111143
