Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Garage Wall Irradiance (W),"Garage Wall Irradiance - 45 deg, poa_global (W/m^2)","Garage Wall Irradiance - 45 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_global (W/m^2)","Garage Wall Irradiance - 135 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Garage Wall Irradiance - 225 deg, poa_global (W/m^2)","Garage Wall Irradiance - 225 deg, poa_direct (W/m^2)","Garage Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Garage Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Garage Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Garage Roof Irradiance (W),"Garage Roof Irradiance - North, poa_global (W/m^2)","Garage Roof Irradiance - North, poa_direct (W/m^2)","Garage Roof Irradiance - North, poa_diffuse (W/m^2)","Garage Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Garage Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Garage Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 11:23:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.47343934717966,69.51782347470292,20.52656065282033,20.482176525297074,167.39394149769532,-3.8193846295253024,1413.981805,2.832885814065648,21629.245983950943,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,611.317073541411,460.36403891939887,150.95303462201218,124.85303462201219,26.099999999999998,413.26727655791166,292.0876231388169,121.17965341909473,95.07965341909474,26.099999999999998,10377.653502362664,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,611.317073541411,460.36403891939887,150.95303462201218,124.85303462201219,26.099999999999998,413.26727655791166,292.0876231388169,121.17965341909473,95.07965341909474,26.099999999999998,23707.241380568103,289.6511037999419,203.65110379994192,86.0,86.0,0.0,7749.926807722603,289.6511037999419,203.65110379994192,86.0,86.0,0.0,2918.8251482461037,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,69.5001824247429,0.0,69.5001824247429,43.4001824247429,26.099999999999998,611.317073541411,460.36403891939887,150.95303462201218,124.85303462201219,26.099999999999998,413.26727655791166,292.0876231388169,121.17965341909473,95.07965341909474,26.099999999999998,1235.377241557172,59.35315579073044,0.0,59.35315579073044,43.4001824247429,26.099999999999998,59.35315579073044,0.0,59.35315579073044,43.4001824247429,26.099999999999998,554.7337122502586,425.81982068306013,128.9138915671984,124.85303462201219,26.099999999999998,301.8234477511568,198.3360237312499,103.4874240199069,95.07965341909474,26.099999999999998,1135.8642907180129,611.317073541411,460.36403891939887,150.95303462201218,124.85303462201219,26.099999999999998,289.6511037999419,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:24:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.43566314775904,69.47996074408482,20.56433685224095,20.520039255915187,167.6363336125071,-3.819710255935206,1413.981805,2.827983503979366,21633.191162188912,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,609.6954031119424,459.01080410222835,150.68459900971402,124.58459900971401,26.099999999999998,415.4488313179261,293.9599491161423,121.48888220178378,95.38888220178379,26.099999999999998,10382.47487888813,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,609.6954031119424,459.01080410222835,150.68459900971402,124.58459900971401,26.099999999999998,415.4488313179261,293.9599491161423,121.48888220178378,95.38888220178379,26.099999999999998,23736.726479927114,290.0113478046277,204.01134780462772,86.0,86.0,0.0,7759.565523517604,290.0113478046277,204.01134780462772,86.0,86.0,0.0,2917.5213978666948,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,69.49053643137277,0.0,69.49053643137277,43.39053643137278,26.099999999999998,609.6954031119424,459.01080410222835,150.68459900971402,124.58459900971401,26.099999999999998,415.4488313179261,293.9599491161423,121.48888220178378,95.38888220178379,26.099999999999998,1235.6575818135004,59.34491811239235,0.0,59.34491811239235,43.39053643137278,26.099999999999998,59.34491811239235,0.0,59.34491811239235,43.39053643137278,26.099999999999998,552.7907441381103,424.1060965838145,128.68464755429576,124.58459900971401,26.099999999999998,304.6220941178193,200.87058871749596,103.75150540032335,95.38888220178379,26.099999999999998,1132.851128462498,609.6954031119424,459.01080410222835,150.68459900971402,124.58459900971401,26.099999999999998,290.0113478046277,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:25:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.39860783452727,69.44282083324174,20.60139216547274,20.557179166758253,167.8789128638275,-3.8200358797621448,1413.981805,2.82319222602812,21636.93363233533,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,608.066459662285,457.6509679267765,150.41549173550845,124.31549173550845,26.099999999999998,417.6264664886809,295.8288193813778,121.79764710730306,95.69764710730307,26.099999999999998,10387.199383844007,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,608.066459662285,457.6509679267765,150.41549173550845,124.31549173550845,26.099999999999998,417.6264664886809,295.8288193813778,121.79764710730306,95.69764710730307,26.099999999999998,23765.641608664137,290.3646280037343,204.3646280037343,86.0,86.0,0.0,7769.017915204621,290.3646280037343,204.3646280037343,86.0,86.0,0.0,2916.1893738590334,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,69.48105592555518,0.0,69.48105592555518,43.38105592555518,26.099999999999998,608.066459662285,457.6509679267765,150.41549173550845,124.31549173550845,26.099999999999998,417.6264664886809,295.8288193813778,121.79764710730306,95.69764710730307,26.099999999999998,1235.9244079229802,59.33682176042412,0.0,59.33682176042412,43.38105592555518,26.099999999999998,59.33682176042412,0.0,59.33682176042412,43.38105592555518,26.099999999999998,550.8370238765733,422.3821939344491,128.4548299421242,124.31549173550845,26.099999999999998,307.42169918677115,203.40650855713432,104.01519062963682,95.69764710730307,26.099999999999998,1129.824452493273,608.066459662285,457.6509679267765,150.41549173550845,124.31549173550845,26.099999999999998,290.3646280037343,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:26:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.36227469000647,69.4064050099,20.637725309993534,20.593594990100005,168.12167565785887,-3.820361500540457,1413.981805,2.8185110471540766,21640.473784722093,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,606.4302876498731,456.28455807412104,150.14572957575209,124.04572957575209,26.099999999999998,419.80014934165376,297.69419586605284,122.10595347560091,96.00595347560092,26.099999999999998,10391.82714853226,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,606.4302876498731,456.28455807412104,150.14572957575209,124.04572957575209,26.099999999999998,419.80014934165376,297.69419586605284,122.10595347560091,96.00595347560092,26.099999999999998,23793.986177993775,290.71093720358044,204.71093720358044,86.0,86.0,0.0,7778.283790308975,290.71093720358044,204.71093720358044,86.0,86.0,0.0,2914.8291641475885,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,69.47174240388921,0.0,69.47174240388921,43.37174240388921,26.099999999999998,606.4302876498731,456.28455807412104,150.14572957575209,124.04572957575209,26.099999999999998,419.80014934165376,297.69419586605284,122.10595347560091,96.00595347560092,26.099999999999998,1236.1773007144957,59.32886801292138,0.0,59.32886801292138,43.37174240388921,26.099999999999998,59.32886801292138,0.0,59.32886801292138,43.37174240388921,26.099999999999998,548.8725114266527,420.64805836896045,128.22445305769227,124.04572957575209,26.099999999999998,310.2219195707748,205.9434353026116,104.27848426816318,96.00595347560092,26.099999999999998,1126.7843454149531,606.4302876498731,456.28455807412104,150.14572957575209,124.04572957575209,26.099999999999998,290.71093720358044,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:27:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.32666490045119,69.37071444575216,20.673335099548808,20.629285554247843,168.3646188623602,-3.82068711847387,1413.981805,2.813939050131724,21643.81200568192,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,604.7869277946537,454.91159962472545,149.87532816992828,123.77532816992827,26.099999999999998,421.969851465294,299.5560443183889,122.41380714690513,96.31380714690513,26.099999999999998,10396.358308447372,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,604.7869277946537,454.91159962472545,149.87532816992828,123.77532816992827,26.099999999999998,421.969851465294,299.5560443183889,122.41380714690513,96.31380714690513,26.099999999999998,23821.759668185303,291.05026905418316,205.05026905418316,86.0,86.0,0.0,7787.362978930042,291.05026905418316,205.05026905418316,86.0,86.0,0.0,2913.4408522815,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,69.46259730827272,0.0,69.46259730827272,43.36259730827272,26.099999999999998,604.7869277946537,454.91159962472545,149.87532816992828,123.77532816992827,26.099999999999998,421.969851465294,299.5560443183889,122.41380714690513,96.31380714690513,26.099999999999998,1236.4158457650935,59.3210581012649,0.0,59.3210581012649,43.36259730827272,26.099999999999998,59.3210581012649,0.0,59.3210581012649,43.36259730827272,26.099999999999998,546.8971631812207,418.9036329241019,127.99353025711875,123.77532816992827,26.099999999999998,313.0224210567303,208.4810297532733,104.54139130345698,96.31380714690513,26.099999999999998,1123.7308828876764,604.7869277946537,454.91159962472545,149.87532816992828,123.77532816992827,26.099999999999998,291.05026905418316,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:28:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.29177965527643,69.33575031610567,20.70822034472357,20.664249683894333,168.60773915830407,-3.8210127335842117,1413.981805,2.8094753460022717,21646.94866780557,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,603.1364214501308,453.5321186908074,149.6043027593234,123.50430275932338,26.099999999999998,424.13554293858766,301.4143293028433,122.72121363574432,96.62121363574433,26.099999999999998,10400.79299075791,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,603.1364214501308,453.5321186908074,149.6043027593234,123.50430275932338,26.099999999999998,424.13554293858766,301.4143293028433,122.72121363574432,96.62121363574433,26.099999999999998,23848.96155084813,291.38261709975467,205.38261709975467,86.0,86.0,0.0,7796.255308336278,291.38261709975467,205.38261709975467,86.0,86.0,0.0,2912.0245210399908,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,69.45362205178937,0.0,69.45362205178937,43.35362205178937,26.099999999999998,603.1364214501308,453.5321186908074,149.6043027593234,123.50430275932338,26.099999999999998,424.13554293858766,301.4143293028433,122.72121363574432,96.62121363574433,26.099999999999998,1236.6396329459594,59.313393232228115,0.0,59.313393232228115,43.35362205178937,26.099999999999998,59.313393232228115,0.0,59.313393232228115,43.35362205178937,26.099999999999998,544.9109372933958,417.1488627369336,127.76207455646217,123.50430275932338,26.099999999999998,315.8228712264265,211.0189547815009,104.80391644492565,96.62121363574433,26.099999999999998,1120.6641417487672,603.1364214501308,453.5321186908074,149.6043027593234,123.50430275932338,26.099999999999998,291.38261709975467,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:29:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.25762012186863,69.3015137746296,20.742379878131377,20.698486225370406,168.8510332024034,-3.8213383458642056,1413.981805,2.80511907039271,21649.884132898962,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,601.478809534656,452.1461415087694,149.33266802588653,123.23266802588653,26.099999999999998,426.2971937893384,303.26901545158836,123.02817833775,96.92817833775001,26.099999999999998,10405.131317674091,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,601.478809534656,452.1461415087694,149.33266802588653,123.23266802588653,26.099999999999998,426.2971937893384,303.26901545158836,123.02817833775,96.92817833775001,26.099999999999998,23875.59130846799,291.7079750173924,205.7079750173924,86.0,86.0,0.0,7804.960609351623,291.7079750173924,205.7079750173924,86.0,86.0,0.0,2910.580251610118,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,69.44481801271485,0.0,69.44481801271485,43.344818012714846,26.099999999999998,601.478809534656,452.1461415087694,149.33266802588653,123.23266802588653,26.099999999999998,426.2971937893384,303.26901545158836,123.02817833775,96.92817833775001,26.099999999999998,1236.84825687067,59.30587458285848,0.0,59.30587458285848,43.344818012714846,26.099999999999998,59.30587458285848,0.0,59.30587458285848,43.344818012714846,26.099999999999998,542.9137924835428,415.38369398943576,127.5300984941071,123.23266802588653,26.099999999999998,318.62294143352204,213.55687713308353,105.0660643004385,96.92817833775001,26.099999999999998,1117.5841980270104,601.478809534656,452.1461415087694,149.33266802588653,123.23266802588653,26.099999999999998,291.7079750173924,3.0,0.23204745499394197,0.053854792233478783,0.0065310135130921335,0.06100955584597982,0.003831358322540766,0.0,0.0,0.18265158985872548,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:30:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.22418744547903,69.26800595324141,20.775812554520968,20.731994046758594,169.09449762706845,-3.82166395533568,1413.981805,2.800869383097945,24191.11398067145,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,668.1322494488525,506.51703808340835,161.61521136544417,129.2152113654442,32.39999999999999,477.78996219130744,342.8668799313943,134.92308225991314,102.52308225991315,32.39999999999999,11629.27758020973,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,668.1322494488525,506.51703808340835,161.61521136544417,129.2152113654442,32.39999999999999,477.78996219130744,342.8668799313943,134.92308225991314,102.52308225991315,32.39999999999999,26560.69571368646,324.5141308372383,231.51413083723835,93.0,93.0,0.0,8682.724591988308,324.5141308372383,231.51413083723835,93.0,93.0,0.0,3249.284256156833,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,78.99984253631771,0.0,78.99984253631771,46.599842536317716,32.39999999999999,668.1322494488525,506.51703808340835,161.61521136544417,129.2152113654442,32.39999999999999,477.78996219130744,342.8668799313943,134.92308225991314,102.52308225991315,32.39999999999999,1381.8030417148564,67.46586552601532,0.0,67.46586552601532,46.599842536317716,32.39999999999999,67.46586552601532,0.0,67.46586552601532,46.599842536317716,32.39999999999999,602.7954736676329,464.7760831615436,138.0193905060893,129.2152113654442,32.39999999999999,358.0521159629382,242.82780371297238,115.22431224996582,102.52308225991315,32.39999999999999,1241.4303419167343,668.1322494488525,506.51703808340835,161.61521136544417,129.2152113654442,32.39999999999999,324.5141308372383,3.0,0.22678069032785786,0.05070998684758221,0.008163766891365167,0.055636555189089554,0.0034939375611806422,0.0,0.0,0.14482635389917597,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:31:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.19148274881321,69.2352279616894,20.80851725118678,20.7647720383106,169.33812904260185,-3.821989561954979,1413.981805,2.796725467638145,24194.315916360763,78.99108667848813,0.0,78.99108667848813,46.59108667848814,32.39999999999999,78.99108667848813,0.0,78.99108667848813,46.59108667848814,32.39999999999999,666.2868937263286,504.9450889928084,161.34180473352018,128.9418047335202,32.39999999999999,480.19008301459627,344.942804763221,135.2472782513753,102.84727825137531,32.39999999999999,11634.069177591486,78.99108667848813,0.0,78.99108667848813,46.59108667848814,32.39999999999999,666.2868937263286,504.9450889928084,161.34180473352018,128.9418047335202,32.39999999999999,480.19008301459627,344.942804763221,135.2472782513753,102.84727825137531,32.39999999999999,26589.332371850185,324.86400872952925,231.86400872952922,93.0,93.0,0.0,8692.085951297222,324.86400872952925,231.86400872952922,93.0,93.0,0.0,3247.6705324009863,78.99108667848813,0.0,78.99108667848813,46.59108667848814,32.39999999999999,78.99108667848813,0.0,78.99108667848813,46.59108667848814,32.39999999999999,666.2868937263286,504.9450889928084,161.34180473352018,128.9418047335202,32.39999999999999,480.19008301459627,344.942804763221,135.2472782513753,102.84727825137531,32.39999999999999,1382.0247708033864,67.45838802342887,0.0,67.45838802342887,46.59108667848814,32.39999999999999,67.45838802342887,0.0,67.45838802342887,46.59108667848814,32.39999999999999,600.5548981044581,462.76899686203177,137.78590124242623,128.9418047335202,32.39999999999999,361.17975998511605,245.67858435844155,115.5011756266745,102.84727825137531,32.39999999999999,1238.001558786657,666.2868937263286,504.9450889928084,161.34180473352018,128.9418047335202,32.39999999999999,324.86400872952925,3.0,0.22678069032785786,0.05070998684758221,0.008163766891365167,0.055636555189089554,0.0034939375611806422,0.0,0.0,0.14482635389917597,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
2025-01-01 11:32:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,69.15950713224183,69.20318088775802,20.84049286775818,20.79681911224198,169.58192403489,-3.822315165765758,1413.981805,2.7926865309084463,24197.28558656851,78.98251034003269,0.0,78.98251034003269,46.5825103400327,32.39999999999999,78.98251034003269,0.0,78.98251034003269,46.5825103400327,32.39999999999999,664.433409722732,503.3659292722386,161.06748045049346,128.66748045049349,32.39999999999999,482.58549259296683,347.01456677751685,135.57092581545,103.17092581545002,32.39999999999999,11638.74946535351,78.98251034003269,0.0,78.98251034003269,46.5825103400327,32.39999999999999,664.433409722732,503.3659292722386,161.06748045049346,128.66748045049349,32.39999999999999,482.58549259296683,347.01456677751685,135.57092581545,103.17092581545002,32.39999999999999,26617.32445544943,325.20601131776914,232.20601131776917,93.0,93.0,0.0,8701.236598376205,325.20601131776914,232.20601131776917,93.0,93.0,0.0,3246.024618878705,78.98251034003269,0.0,78.98251034003269,46.5825103400327,32.39999999999999,78.98251034003269,0.0,78.98251034003269,46.5825103400327,32.39999999999999,664.433409722732,503.3659292722386,161.06748045049346,128.66748045049349,32.39999999999999,482.58549259296683,347.01456677751685,135.57092581545,103.17092581545002,32.39999999999999,1382.2276999943324,67.45106383038791,0.0,67.45106383038791,46.5825103400327,32.39999999999999,67.45106383038791,0.0,67.45106383038791,46.5825103400327,32.39999999999999,598.3016805678017,460.75005226308025,137.55162830472142,128.66748045049349,32.39999999999999,364.30583643776254,248.5282657913682,115.77757064639431,103.17092581545002,32.39999999999999,1234.557672816147,664.433409722732,503.3659292722386,161.06748045049346,128.66748045049349,32.39999999999999,325.20601131776914,3.0,0.22678069032785786,0.05070998684758221,0.008163766891365167,0.055636555189089554,0.0034939375611806422,0.0,0.0,0.14482635389917597,0.0,3.2604452114787854,0.0,0.0,0.0,0.24626797081227336,51.666666666666686,0.0625873752607483,0.0028193996710526316,22.222222222222285
