Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - 135 deg, poa_global (W/m^2)","Attic Wall Irradiance - 135 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_global (W/m^2)","Attic Wall Irradiance - 315 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - 45 deg, poa_global (W/m^2)","Attic Roof Irradiance - 45 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 45 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_global (W/m^2)","Attic Roof Irradiance - 225 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 225 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 225 deg, poa_global (W/m^2)","Door Irradiance - 225 deg, poa_direct (W/m^2)","Door Irradiance - 225 deg, poa_diffuse (W/m^2)","Door Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Basement Lighting (kW),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 13:34:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.82958840475578,70.87728503688456,19.170411595244214,19.122714963115435,199.3925087412211,-3.8620175520918565,1413.981805,3.021651849430785,19572.271492721906,77.83593677955173,0.0,77.83593677955173,47.935936779551724,29.9,374.5662614713113,252.77129657018241,121.79496490112888,91.89496490112887,29.9,696.9521524928672,527.3974230171611,169.554729475706,139.654729475706,29.9,77.83593677955173,0.0,77.83593677955173,47.935936779551724,29.9,2479.742831691083,374.5662614713113,252.77129657018241,121.79496490112888,91.89496490112887,29.9,77.83593677955173,0.0,77.83593677955173,47.935936779551724,29.9,27576.262376189887,67.81882082032654,0.0,67.81882082032654,64.66219383122402,3.156626989102516,557.6097882083097,417.23102619737944,140.37876201093025,137.22213502182774,3.156626989102516,2868.4963923480304,77.83593677955173,0.0,77.83593677955173,47.935936779551724,29.9,374.5662614713113,252.77129657018241,121.79496490112888,91.89496490112887,29.9,696.9521524928672,527.3974230171611,169.554729475706,139.654729475706,29.9,77.83593677955173,0.0,77.83593677955173,47.935936779551724,29.9,7687.800646805174,66.47189000973718,0.0,66.47189000973718,47.935936779551724,29.9,240.7014342610916,136.68853423552753,104.01290002556406,91.89496490112887,29.9,645.1173132868918,500.3175743146388,144.79973897225292,139.654729475706,29.9,66.47189000973718,0.0,66.47189000973718,47.935936779551724,29.9,1294.9794740226187,696.9521524928672,527.3974230171611,169.554729475706,139.654729475706,29.9,297.7797569410875,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:35:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.88777619330608,70.93562457070853,19.112223806693912,19.064375429291474,199.62814605299096,-3.862342806547531,1413.981805,3.0303480637616276,19571.696276652914,77.84992938725611,0.0,77.84992938725611,47.94992938725611,29.9,372.1291350245052,250.68850792866527,121.44062709583994,91.54062709583995,29.9,698.3870369512455,528.6188036042992,169.76823334694635,139.86823334694634,29.9,77.84992938725611,0.0,77.84992938725611,47.94992938725611,29.9,2466.4609581922978,372.1291350245052,250.68850792866527,121.44062709583994,91.54062709583995,29.9,77.84992938725611,0.0,77.84992938725611,47.94992938725611,29.9,27583.9881068017,67.90359920309238,0.0,67.90359920309238,64.74697221398986,3.156626989102516,557.7002291095919,417.2445214872057,140.45570762238614,137.29908063328364,3.156626989102516,2868.788559827537,77.84992938725611,0.0,77.84992938725611,47.94992938725611,29.9,372.1291350245052,250.68850792866527,121.44062709583994,91.54062709583995,29.9,698.3870369512455,528.6188036042992,169.76823334694635,139.86823334694634,29.9,77.84992938725611,0.0,77.84992938725611,47.94992938725611,29.9,7689.447160384096,66.48383969671671,0.0,66.48383969671671,47.94992938725611,29.9,237.92120240624257,134.21090686639528,103.71029553984731,91.54062709583995,29.9,646.8319139795433,501.84984270125113,144.98207127829218,139.86823334694634,29.9,66.48383969671671,0.0,66.48383969671671,47.94992938725611,29.9,1297.6455765872606,698.3870369512455,528.6188036042992,169.76823334694635,139.86823334694634,29.9,297.18415484023217,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:36:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.94663836597216,70.99464111135379,19.053361634027834,19.005358888646217,199.86351129171038,-3.862668058136478,1413.981805,3.0391987589029776,19570.8951513309,77.86401445768217,0.0,77.86401445768217,47.964014457682175,29.9,369.6886826669089,248.6032170158672,121.08546565104169,91.1854656510417,29.9,699.811570882894,529.8323965937319,169.97917428916205,140.07917428916204,29.9,77.86401445768217,0.0,77.86401445768217,47.964014457682175,29.9,2453.1613612613523,369.6886826669089,248.6032170158672,121.08546565104169,91.1854656510417,29.9,77.86401445768217,0.0,77.86401445768217,47.964014457682175,29.9,27591.27157640277,67.98963616103556,0.0,67.98963616103556,64.83300917193304,3.156626989102516,557.7793809723582,417.24816126296776,140.53121970939054,137.37459272028804,3.156626989102516,2869.0470252140926,77.86401445768217,0.0,77.86401445768217,47.964014457682175,29.9,369.6886826669089,248.6032170158672,121.08546565104169,91.1854656510417,29.9,699.811570882894,529.8323965937319,169.97917428916205,140.07917428916204,29.9,77.86401445768217,0.0,77.86401445768217,47.964014457682175,29.9,7691.059882261291,66.49586834686058,0.0,66.49586834686058,47.964014457682175,29.9,235.15396049693396,131.74697283094437,103.4069876659896,91.1854656510417,29.9,648.5352990246625,503.3730841817181,145.1622148429444,140.07917428916204,29.9,66.49586834686058,0.0,66.49586834686058,47.964014457682175,29.9,1300.2924472439265,699.811570882894,529.8323965937319,169.97917428916205,140.07917428916204,29.9,296.5814277385292,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:37:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.00617310874713,71.0543328776519,18.99382689125286,18.945667122348095,200.09860211751584,-3.862993306858698,1413.981805,3.0482060073260366,19569.86657394031,77.87818851195645,0.0,77.87818851195645,47.97818851195645,29.9,367.244935416408,246.5154634942187,120.7294719221893,90.8294719221893,29.9,701.2256577873262,531.0381788862073,170.18747890111885,140.28747890111885,29.9,77.87818851195645,0.0,77.87818851195645,47.97818851195645,29.9,2439.844191847266,367.244935416408,246.5154634942187,120.7294719221893,90.8294719221893,29.9,77.87818851195645,0.0,77.87818851195645,47.97818851195645,29.9,27598.111635016405,68.0769410982458,0.0,68.0769410982458,64.92031410914328,3.156626989102516,557.8472083110903,417.24194545245564,140.60526285863463,137.44863586953213,3.156626989102516,2869.2715516535104,77.87818851195645,0.0,77.87818851195645,47.97818851195645,29.9,367.244935416408,246.5154634942187,120.7294719221893,90.8294719221893,29.9,701.2256577873262,531.0381788862073,170.18747890111885,140.28747890111885,29.9,77.87818851195645,0.0,77.87818851195645,47.97818851195645,29.9,7692.64057124023,66.50797298921081,0.0,66.50797298921081,47.97818851195645,29.9,232.40011291238278,129.2971438908331,103.10296902154967,90.8294719221893,29.9,650.2274502656242,504.88734328406866,145.3401069815555,140.28747890111885,29.9,66.50797298921081,0.0,66.50797298921081,47.97818851195645,29.9,1302.9199066888455,701.2256577873262,531.0381788862073,170.18747890111885,140.28747890111885,29.9,295.97158710487145,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:38:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.06637859192071,71.1146980735475,18.933621408079297,18.885301926452502,200.33341622231416,-3.863318552765122,1413.981805,3.057371933277443,19568.608954303596,77.89244799715806,0.0,77.89244799715806,47.99244799715806,29.9,364.79792426404083,244.4252870848316,120.37263717920919,90.47263717920919,29.9,702.6291987441327,532.2361275242077,170.39307121992493,140.49307121992493,29.9,77.89244799715806,0.0,77.89244799715806,47.99244799715806,29.9,2426.5096003460258,364.79792426404083,244.4252870848316,120.37263717920919,90.47263717920919,29.9,77.89244799715806,0.0,77.89244799715806,47.99244799715806,29.9,27604.50709867792,68.16552367414003,0.0,68.16552367414003,65.00889668503751,3.156626989102516,557.903674614096,417.2258741709864,140.67780044310962,137.5211734540071,3.156626989102516,2869.4618951609777,77.89244799715806,0.0,77.89244799715806,47.99244799715806,29.9,364.79792426404083,244.4252870848316,120.37263717920919,90.47263717920919,29.9,702.6291987441327,532.2361275242077,170.39307121992493,140.49307121992493,29.9,77.89244799715806,0.0,77.89244799715806,47.99244799715806,29.9,7694.190944025461,66.52015058957298,0.0,66.52015058957298,47.99244799715806,29.9,229.66006243096535,126.86183027992072,102.79823215104464,90.47263717920919,29.9,651.9083457023165,506.39266288050067,145.5156828218159,140.49307121992493,29.9,66.52015058957298,0.0,66.52015058957298,47.99244799715806,29.9,1305.527771121882,702.6291987441327,532.2361275242077,170.39307121992493,140.49307121992493,29.9,295.3546445469458,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:39:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.12725297073511,71.17573488877636,18.872747029264882,18.82426511122364,200.56795133169368,-3.863643795782991,1413.981805,3.0666987141952102,19567.1206530673,77.90678928476507,0.0,77.90678928476507,48.00678928476508,29.9,362.3476801588458,242.33272755090786,120.01495260793791,90.11495260793791,29.9,704.0220923267419,533.4262197016327,170.59587262510925,140.69587262510925,29.9,77.90678928476507,0.0,77.90678928476507,48.00678928476508,29.9,2413.1577365090147,362.3476801588458,242.33272755090786,120.01495260793791,90.11495260793791,29.9,77.90678928476507,0.0,77.90678928476507,48.00678928476508,29.9,27610.456747797085,68.25539381119216,0.0,68.25539381119216,65.09876682208964,3.156626989102516,557.9487422986399,417.19994772141956,140.74879457722037,137.59216758811786,3.156626989102516,2869.6178043496298,77.90678928476507,0.0,77.90678928476507,48.00678928476508,29.9,362.3476801588458,242.33272755090786,120.01495260793791,90.11495260793791,29.9,704.0220923267419,533.4262197016327,170.59587262510925,140.69587262510925,29.9,77.90678928476507,0.0,77.90678928476507,48.00678928476508,29.9,7695.7126730470545,66.53239804918937,0.0,66.53239804918937,48.00678928476508,29.9,226.93421000288978,124.4414404757108,102.49276952717898,90.11495260793791,29.9,653.577959369818,507.88908414797476,145.6888752218433,140.69587262510925,29.9,66.53239804918937,0.0,66.53239804918937,48.00678928476508,29.9,1308.1158520862998,704.0220923267419,533.4262197016327,170.59587262510925,140.69587262510925,29.9,294.73061180641,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:40:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.18879442696094,71.23744154057431,18.811205573039064,18.762558459425694,200.8022053615544,-3.8639690361960675,1413.981805,3.0761885885039755,19565.399978586265,77.92120867859859,0.0,77.92120867859859,48.02120867859859,29.9,359.89423237016626,240.23782329561115,119.65640907455509,89.7564090745551,29.9,705.4042354214273,534.6084335518899,170.79580186953737,140.89580186953737,29.9,77.92120867859859,0.0,77.92120867859859,48.02120867859859,29.9,2399.7887405098913,359.89423237016626,240.23782329561115,119.65640907455509,89.7564090745551,29.9,77.92120867859859,0.0,77.92120867859859,48.02120867859859,29.9,27615.959328915516,68.3465617636383,0.0,68.3465617636383,65.18993477453579,3.156626989102516,557.9823726820965,417.1641665668655,140.81820611523102,137.66157912612852,3.156626989102516,2869.7390202144943,77.92120867859859,0.0,77.92120867859859,48.02120867859859,29.9,359.89423237016626,240.23782329561115,119.65640907455509,89.7564090745551,29.9,705.4042354214273,534.6084335518899,170.79580186953737,140.89580186953737,29.9,77.92120867859859,0.0,77.92120867859859,48.02120867859859,29.9,7697.207385241428,66.54471221152319,0.0,66.54471221152319,48.02120867859859,29.9,224.2229527349619,122.03637938529184,102.18657334967004,89.7564090745551,29.9,655.2362623072758,509.3766475106908,145.8596147965849,140.89580186953737,29.9,66.54471221152319,0.0,66.54471221152319,48.02120867859859,29.9,1310.6839579905254,705.4042354214273,534.6084335518899,170.79580186953737,140.89580186953737,29.9,294.09950033433324,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:41:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.25100100347757,71.29981610783493,18.74899899652243,18.700183892165068,201.0361757896616,-3.8642942735095858,1413.981805,3.0858438314774324,19563.445189733713,77.93570237428457,0.0,77.93570237428457,48.035702374284575,29.9,357.43761507892657,238.14061698566186,119.29699809326468,89.39699809326467,29.9,706.7755194191207,535.782744980553,170.9927744385676,141.0927744385676,29.9,77.93570237428457,0.0,77.93570237428457,48.035702374284575,29.9,2386.402778851014,357.43761507892657,238.14061698566186,119.29699809326468,89.39699809326467,29.9,77.93570237428457,0.0,77.93570237428457,48.035702374284575,29.9,27621.013538390347,68.43903787946836,0.0,68.43903787946836,65.28241089036584,3.156626989102516,558.0045258499041,417.1185314333269,140.8859944165772,137.7293674274747,3.156626989102516,2869.8252755333356,77.93570237428457,0.0,77.93570237428457,48.035702374284575,29.9,357.43761507892657,238.14061698566186,119.29699809326468,89.39699809326467,29.9,706.7755194191207,535.782744980553,170.9927744385676,141.0927744385676,29.9,77.93570237428457,0.0,77.93570237428457,48.035702374284575,29.9,7698.67665582677,66.55708982763902,0.0,66.55708982763902,48.035702374284575,29.9,221.5266909488769,119.64705457722887,101.87963637164803,89.39699809326467,29.9,656.8832179770227,510.855388606486,146.02782937053672,141.0927744385676,29.9,66.55708982763902,0.0,66.55708982763902,48.035702374284575,29.9,1313.2318870323068,706.7755194191207,535.782744980553,170.9927744385676,141.0927744385676,29.9,293.46132298962436,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:42:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.31387085254217,71.36285678006756,18.686129147457837,18.637143219932444,201.2698605999667,-3.8646195080000325,1413.981805,3.095666794980913,19561.25448691644,77.9502665155299,0.0,77.9502665155299,48.050266515529906,29.9,354.9778574926611,236.04114710645825,118.93671038620283,89.03671038620283,29.9,708.1358356761398,536.9491324309499,171.18670324518982,141.2867032451898,29.9,77.9502665155299,0.0,77.9502665155299,48.050266515529906,29.9,2372.9999904896176,354.9778574926611,236.04114710645825,118.93671038620283,89.03671038620283,29.9,77.9502665155299,0.0,77.9502665155299,48.050266515529906,29.9,27625.618042641287,68.53283297571159,0.0,68.53283297571159,65.37620598660907,3.156626989102516,558.0151607394814,417.06304316539126,140.95211757409015,137.79549058498765,3.156626989102516,2869.8762950452656,77.9502665155299,0.0,77.9502665155299,48.050266515529906,29.9,354.9778574926611,236.04114710645825,118.93671038620283,89.03671038620283,29.9,708.1358356761398,536.9491324309499,171.18670324518982,141.2867032451898,29.9,77.9502665155299,0.0,77.9502665155299,48.050266515529906,29.9,7700.122012071605,66.56952760426253,0.0,66.56952760426253,48.050266515529906,29.9,218.84581704233764,117.27386637252043,101.57195066981721,89.03671038620283,29.9,658.518788809229,512.3253442378369,146.1934445713921,141.2867032451898,29.9,66.56952760426253,0.0,66.56952760426253,48.050266515529906,29.9,1315.7594373450768,708.1358356761398,536.9491324309499,171.18670324518982,141.2867032451898,29.9,292.8160914948971,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:43:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.37740207068444,71.42656169187296,18.622597929315567,18.57343830812703,201.50325765159067,-3.864944739623752,1413.981805,3.105659883565919,19558.82601441868,77.9648971534194,0.0,77.9648971534194,48.0648971534194,29.9,352.51499045607954,233.93945360205927,118.57553685402024,88.67553685402024,29.9,709.4850716692599,538.1075736953006,171.37749797395924,141.47749797395923,29.9,77.9648971534194,0.0,77.9648971534194,48.0648971534194,29.9,2359.5805228490663,352.51499045607954,233.93945360205927,118.57553685402024,88.67553685402024,29.9,77.9648971534194,0.0,77.9648971534194,48.0648971534194,29.9,27629.771461015946,68.62795810183745,0.0,68.62795810183745,65.47133111273493,3.156626989102516,558.0142349882143,416.9977028160632,141.01653217215107,137.85990518304857,3.156626989102516,2869.891794778056,77.9648971534194,0.0,77.9648971534194,48.0648971534194,29.9,352.51499045607954,233.93945360205927,118.57553685402024,88.67553685402024,29.9,709.4850716692599,538.1075736953006,171.37749797395924,141.47749797395923,29.9,77.9648971534194,0.0,77.9648971534194,48.0648971534194,29.9,7701.544926974355,66.58202216902016,0.0,66.58202216902016,48.0648971534194,29.9,216.18072259001133,114.91721411667805,101.26350847333329,88.67553685402024,29.9,660.142931586541,513.7865483167798,146.35638326976118,141.47749797395923,29.9,66.58202216902016,0.0,66.58202216902016,48.0648971534194,29.9,1318.2663998538424,709.4850716692599,538.1075736953006,171.37749797395924,141.47749797395923,29.9,292.16381813133614,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
2025-01-01 13:44:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.4415927404084,71.49092896478103,18.55840725959161,18.50907103521897,201.73636483780646,-3.865269968380744,1413.981805,3.1158255624469087,19556.157857084145,77.97959025417885,0.0,77.97959025417885,48.079590254178854,29.9,350.0490447939978,231.8355764550192,118.21346833897857,88.31346833897858,29.9,710.8231118159362,539.2580467191759,171.56506509676026,141.66506509676026,29.9,77.97959025417885,0.0,77.97959025417885,48.079590254178854,29.9,2346.144522778543,350.0490447939978,231.8355764550192,118.21346833897857,88.31346833897858,29.9,77.97959025417885,0.0,77.97959025417885,48.079590254178854,29.9,27633.472367559,68.72442460948092,0.0,68.72442460948092,65.5677976203784,3.156626989102516,558.0017049038537,416.922511625753,141.07919327810072,137.9225662889982,3.156626989102516,2869.8714818046287,77.97959025417885,0.0,77.97959025417885,48.079590254178854,29.9,350.0490447939978,231.8355764550192,118.21346833897857,88.31346833897858,29.9,710.8231118159362,539.2580467191759,171.56506509676026,141.66506509676026,29.9,77.97959025417885,0.0,77.97959025417885,48.079590254178854,29.9,7702.946817981835,66.59457007706874,0.0,66.59457007706874,48.079590254178854,29.9,213.53179628841406,112.57749432692636,100.9543019614877,88.31346833897858,29.9,661.7555984281981,515.2390328355649,146.51656559263327,141.66506509676026,29.9,66.59457007706874,0.0,66.59457007706874,48.079590254178854,29.9,1320.7525597992076,710.8231118159362,539.2580467191759,171.56506509676026,141.66506509676026,29.9,291.504515312977,0.0,0.2365879387014501,0.014761593859607606,0.02129384394019823,0.010934848718422116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010934848718422116,51.666666666666686,0.04614264815455536,0.0021685096856725143,19.500000000000057,20.500000000000057
