Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 11:46:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.78896315221695,68.8318232301882,21.21103684778305,21.168176769811797,173.01026678876383,-3.826873322184838,1413.981805,2.7467725529458606,1032.5686272454077,78.88201705304829,0.0,78.88201705304829,46.4820170530483,32.39999999999999,142.1705561998645,78.88201705304829,0.0,78.88201705304829,46.4820170530483,32.39999999999999,377.38368021543624,67.36524256330324,0.0,67.36524256330324,46.4820170530483,32.39999999999999,329.1637706221089,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:47:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.76803998215948,68.81085489034875,21.231960017840525,21.18914510965125,173.25609159988255,-3.827198883765959,1413.981805,2.7442279304936092,1032.493567316347,78.87628292705614,0.0,78.87628292705614,46.47628292705614,32.39999999999999,142.1602214757781,78.87628292705614,0.0,78.87628292705614,46.47628292705614,32.39999999999999,377.35624727633825,67.36034561970594,0.0,67.36034561970594,46.47628292705614,32.39999999999999,329.38694721060887,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:48:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.7478603270692,68.79063174767732,21.2521396729308,21.209368252322676,173.50202242549608,-3.8275244422693504,1413.981805,2.741778498036286,1032.421097074905,78.87074663758304,0.0,78.87074663758304,46.470746637583055,32.39999999999999,142.1502433162041,78.87074663758304,0.0,78.87074663758304,46.470746637583055,32.39999999999999,377.3297608175211,67.35561762849592,0.0,67.35561762849592,46.470746637583055,32.39999999999999,329.6021622992107,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:49:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.72842486807923,68.77115447621192,21.271575131920766,21.22884552378808,173.74805569313185,-3.827849997993326,1413.981805,2.7394238085862517,1032.3512275922915,78.86540903040269,0.0,78.86540903040269,46.4654090304027,32.39999999999999,142.1406232454965,78.86540903040269,0.0,78.86540903040269,46.4654090304027,32.39999999999999,377.3042248852957,67.3510593119639,0.0,67.3510593119639,46.4654090304027,32.39999999999999,329.80941194635375,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:50:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.70973427570166,68.7524237396891,21.290265724298344,21.247576260310897,173.99418765039582,-3.82817555085785,1413.981805,2.7371634350846485,1032.283969556055,78.8602709219793,0.0,78.8602709219793,46.460270921979316,32.39999999999999,142.1313627351843,78.8602709219793,0.0,78.8602709219793,46.460270921979316,32.39999999999999,377.2796433857524,67.34667136737032,0.0,67.34667136737032,46.460270921979316,32.39999999999999,330.00869220936215,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:51:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.69178919530758,68.73444017698984,21.308210804692422,21.265559823010165,174.24041453209202,-3.8285011008920264,1413.981805,2.7349969684542557,1032.2193332209465,78.85533309571407,0.0,78.85533309571407,46.45533309571408,32.39999999999999,142.1224631972063,78.85533309571407,0.0,78.85533309571407,46.45533309571408,32.39999999999999,377.2560200668027,67.34245446373981,0.0,67.34245446373981,46.45533309571408,32.39999999999999,330.1999992983093,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:52:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.67459024723622,68.7172044022461,21.325409752763775,21.282795597753903,174.48673255800327,-3.8288266480885795,1413.981805,2.732924017441204,1032.157328412105,78.85059630218834,0.0,78.85059630218834,46.45059630218835,32.39999999999999,142.11392598434946,78.85059630218834,0.0,78.85059630218834,46.45059630218835,32.39999999999999,377.233358519343,67.33840924206883,0.0,67.33840924206883,46.45059630218835,32.39999999999999,330.3833295738715,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:53:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.6581380265592,68.70071700460207,21.3418619734408,21.29928299539793,174.73313793525062,-3.8291521924329572,1413.981805,2.73094420842303,1032.0979645268706,78.84606125930225,0.0,78.84606125930225,46.44606125930225,32.39999999999999,142.10575239049888,78.84606125930225,0.0,78.84606125930225,46.44606125930225,32.39999999999999,377.2116621779179,67.33453631544411,0.0,67.33453631544411,46.44606125930225,32.39999999999999,330.55867954889186,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:54:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.64243310302383,68.68497854815487,21.357566896976167,21.315021451845123,174.97962685835068,-3.829477733997919,1413.981805,2.7290571852463024,1032.0412505371135,78.84172865245256,0.0,78.84172865245256,46.44172865245256,32.39999999999999,142.09794365095814,78.84172865245256,0.0,78.84172865245256,46.44172865245256,32.39999999999999,377.1909343215706,67.33083626919448,0.0,67.33083626919448,46.44172865245256,32.39999999999999,330.7260458880725,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:55:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.62747602099304,68.66998957189202,21.372523979006957,21.330010428107983,175.22619550933905,-3.8298032726961537,1413.981805,2.727262609071574,1031.987194991424,78.83759913470007,0.0,78.83759913470007,46.43759913470007,32.39999999999999,142.0905009427511,78.83759913470007,0.0,78.83759913470007,46.43759913470007,32.39999999999999,377.1711780746443,67.32730966103387,0.0,67.32730966103387,46.43759913470007,32.39999999999999,330.88542540773983,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:56:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.61326729925014,68.65575058949352,21.386732700749853,21.344249410506478,175.47284006007453,-3.8301288085858687,1413.981805,2.7255601582097606,1031.935806016692,78.8336733268901,0.0,78.8336733268901,46.43367332689012,32.39999999999999,142.08342538483907,78.8336733268901,0.0,78.8336733268901,46.43367332689012,32.39999999999999,377.1523964073582,67.32395702116415,0.0,67.32395702116415,46.43367332689012,32.39999999999999,331.03681507708757,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:57:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.59980743108609,68.64226208941727,21.40019256891391,21.357737910582728,175.7195566700841,-3.8304543416015804,1413.981805,2.723949527999909,1031.887091320581,78.82995181784173,0.0,78.82995181784173,46.42995181784174,32.39999999999999,142.07671803846182,78.82995181784173,0.0,78.82995181784173,46.42995181784174,32.39999999999999,377.13459213671325,67.32077885243683,0.0,67.32077885243683,46.42995181784174,32.39999999999999,331.1802120164467,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:58:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5870968841091,68.62952453470628,21.412903115890902,21.370475465293726,175.96634148889552,-3.8307798717942205,1413.981805,2.72243043066104,1031.8410581928829,78.82643516445108,0.0,78.82643516445108,46.426435164451085,32.39999999999999,142.07037990732385,78.82643516445108,0.0,78.82643516445108,46.426435164451085,32.39999999999999,377.11776792698606,67.31777563044122,0.0,67.31777563044122,46.426435164451085,32.39999999999999,331.3156134985513,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 11:59:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5751360924326,68.61753835515813,21.4248639075674,21.382461644841865,176.2131908217284,-3.831105399374792,1413.981805,2.7210025942420266,1031.7977134791208,78.82312388967483,0.0,78.82312388967483,46.42312388967485,32.39999999999999,142.06441193395986,78.82312388967483,0.0,78.82312388967483,46.42312388967485,32.39999999999999,377.1019262800816,67.31494780178231,0.0,67.31494780178231,46.42312388967485,32.39999999999999,331.4430170310262,1.0,0.06588608231738555,0.020970146552622398,0.0,0.09307146381028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.003070904605263158,21.111111111111143
2025-01-01 12:00:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.56392548820443,68.60630397891941,21.43607451179557,21.39369602108058,176.4601004673575,-3.831430923943117,1413.981805,2.7196657662733146,1031.7570636966357,78.82001849139854,0.0,78.82001849139854,46.42001849139855,32.39999999999999,142.05881501571847,78.82001849139854,0.0,78.82001849139854,46.42001849139855,32.39999999999999,377.08706957796085,67.31229579165435,0.0,67.31229579165435,46.42001849139855,32.39999999999999,331.56242001986527,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:01:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.55346545333839,68.59582178411313,21.44653454666161,21.40417821588688,176.70706671377457,-3.8317564456447144,1413.981805,2.7184197079012664,1031.7191148613504,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,142.05358998090983,78.81711942920245,0.0,78.81711942920245,46.417119429202465,32.39999999999999,377.07320001932624,67.30981999253889,0.0,67.30981999253889,46.417119429202465,32.39999999999999,331.6738202829298,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:02:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.54375635216115,68.58609213155333,21.456243647838853,21.41390786844667,176.95408567383015,-3.8320819645159645,1413.981805,2.7172641976894805,1031.6838726076428,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,142.04873760531063,78.81442713351905,0.0,78.81442713351905,46.41442713351906,32.39999999999999,377.0603196634329,67.30752077202527,0.0,67.30752077202527,46.41442713351906,32.39999999999999,331.7772157015885,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:03:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.53479852299967,68.57711535631339,21.465201477000335,21.422884643686615,177.20115345317413,-3.832407480542315,1413.981805,2.7161990305239656,1031.6513421593343,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,142.0442586081695,78.81194200341679,0.0,78.81194200341679,46.411942003416804,32.39999999999999,377.0484304194855,67.30539847091794,0.0,67.30539847091794,46.411942003416804,32.39999999999999,331.8726043097619,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:04:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.52659227814947,68.56889176769276,21.47340772185053,21.431108232307242,177.44826615035333,-3.8327329937528702,1413.981805,2.7152240175261824,1031.6215283309289,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,142.04015365237774,78.80966440669476,0.0,78.80966440669476,46.40966440669478,32.39999999999999,377.03753404709147,67.30345340331733,0.0,67.30345340331733,46.40966440669478,32.39999999999999,331.9599842937334,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:05:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51913790383928,68.56142164918039,21.48086209616072,21.43857835081961,177.69541985692786,-3.833058504118526,1413.981805,2.7143389859723333,1031.5944355287313,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,142.03642334462305,78.80759467996805,0.0,78.80759467996805,46.407594679968064,32.39999999999999,377.0276321566689,67.30168585669271,0.0,67.30168585669271,46.407594679968064,32.39999999999999,332.03935399203874,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:06:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.51243566013156,68.55470525835392,21.48756433986845,21.44529474164608,177.94261065986143,-3.833384011639282,1413.981805,2.7135437792117285,1031.5700677516213,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,142.03306823549647,78.80573312872698,0.0,78.80573312872698,46.405733128727,32.39999999999999,377.0187262097306,67.30009609193284,0.0,67.30009609193284,46.405733128727,32.39999999999999,332.11071189607753,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:07:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50648578096367,68.54874282691999,21.493514219036324,21.451257173080013,178.18983463932022,-3.8337095163515187,1413.981805,2.7128382566084355,1031.5484285922353,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,142.03008881965485,78.80408002742732,0.0,78.80408002742732,46.404080027427334,32.39999999999999,377.0108175193149,67.29868434342293,0.0,67.29868434342293,46.404080027427334,32.39999999999999,332.17405664926866,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:08:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50128847405729,68.54353456062243,21.49871152594271,21.456465439377567,178.43708787113007,-3.83403501821158,1413.981805,2.712222293473843,1031.5295212375586,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,142.02748553590231,78.8026356195355,0.0,78.8026356195355,46.4026356195355,32.39999999999999,377.0039072502027,67.29745081908331,0.0,67.29745081908331,46.4026356195355,32.39999999999999,332.229387047649,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:09:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49684392089685,68.53908063922006,21.50315607910315,21.460919360779947,178.68436642683378,-3.8343605172194657,1413.981805,2.7116957810138964,1031.5133484696653,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,142.02525876729246,78.80140011758522,0.0,78.80140011758522,46.40140011758522,32.39999999999999,376.99799641918787,67.29639570041778,0.0,67.29639570041778,46.40140011758522,32.39999999999999,332.2767020397765,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:10:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49315227448488,68.53538121423641,21.50684772551511,21.464618785763594,178.9316665396592,-3.8346860136589385,1413.981805,2.711258626019584,1031.49991265826,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,142.0234088401011,78.80037370260763,0.0,78.80037370260763,46.400373702607645,32.39999999999999,376.99308589235125,67.29551914202692,0.0,67.29551914202692,46.400373702607645,32.39999999999999,332.3160007503418,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:11:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49021366869191,68.53243641832884,21.50978633130809,21.46756358167115,179.1789839436284,-3.835011507013405,1413.981805,2.7109107519366415,1031.489215795319,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,142.0219360285961,78.7995565267777,0.0,78.7995565267777,46.39955652677772,32.39999999999999,376.98917639772117,67.29482127386817,0.0,67.29482127386817,46.39955652677772,32.39999999999999,332.3472823803927,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:12:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48802820341913,68.5302463504195,21.511971796580866,21.469753649580497,179.4263148663133,-3.8353369975229725,1413.981805,2.710652097077678,1031.4812594415907,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,142.02084054767113,78.79894870932722,0.0,78.79894870932722,46.39894870932722,32.39999999999999,376.9862685057207,67.29430219776545,0.0,67.29430219776545,46.39894870932722,32.39999999999999,332.3705463650783,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:13:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48659595496241,68.52881108608064,21.513404045037596,21.471188913919363,179.67365536795478,-3.835662485231296,1413.981805,2.7104826158248807,1031.4760447647166,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,142.0201225580944,78.79855033945691,0.0,78.79855033945691,46.39855033945691,32.39999999999999,376.98436264310004,67.2939619898962,0.0,67.2939619898962,46.39855033945691,32.39999999999999,332.3857922631613,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:14:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48591697328274,68.52813067479914,21.514083026717262,21.471869325200856,179.92100150744523,-3.8359879700510646,1413.981805,2.7104022782884467,1031.4735725295952,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,142.01978216518205,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,376.9834590894148,67.29380070016279,0.0,67.29380070016279,46.39836147560047,32.39999999999999,332.39301978595324,1.0,0.06588608231738555,0.02198483106323316,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286394801006356,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:15:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4859912819924,68.52820513996241,21.514008718007606,21.471794860037587,180.1683493428285,-3.8363134520623134,1413.981805,2.710411070292945,1058.6897451719128,80.87751296039542,1.7882489237118546,79.08926403668357,46.68926403668358,32.39999999999999,145.7670763402066,80.87751296039542,1.7882489237118546,79.08926403668357,46.68926403668358,32.39999999999999,378.3827670124195,67.54358552816635,0.0013540408385802928,67.54223148732777,46.68926403668358,32.39999999999999,332.39222879738514,1.0,0.06588608231738555,0.022097573786634357,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:16:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4868188783537,68.52903447885706,21.513181121646298,21.470965521142936,180.41569493148032,-3.8366389312577667,1413.981805,2.7105089933714996,1098.6793734140667,83.9324794330432,4.415608529125376,79.51687090391782,47.11687090391783,32.39999999999999,151.27310038490347,83.9324794330432,4.415608529125376,79.51687090391782,47.11687090391783,32.39999999999999,380.4536135972017,67.91324402112397,0.005836269178162183,67.90740775194581,47.11687090391783,32.39999999999999,332.38341931398196,1.0,0.06588608231738555,0.022097573786634357,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:17:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4883997332866,68.53061866267649,21.5116002667134,21.469381337323508,180.66303433251662,-3.8369644075719407,1413.981805,2.7106960647672858,1138.6705896138712,86.98756721608056,7.04288652856376,79.94468068751681,47.54468068751681,32.39999999999999,156.77934306961748,86.98756721608056,7.04288652856376,79.94468068751681,47.54468068751681,32.39999999999999,382.549485382212,68.28736966189945,0.014612354760091026,68.27275730713936,47.54468068751681,32.39999999999999,332.36659150478727,1.0,0.06588608231738555,0.022097573786634357,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
2025-01-01 12:18:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49073379136082,68.53295763651319,21.509266208639172,21.467042363486815,180.91036360457795,-3.837289881099423,1413.981805,2.7109723174395115,1178.6626857688136,90.04272222238463,9.670032925909227,80.3726892964754,47.97268929647541,32.39999999999999,162.2857069121007,90.04272222238463,9.670032925909227,80.3726892964754,47.97268929647541,32.39999999999999,384.6784978832203,68.66741111856459,0.029134459374602076,68.63827665918998,47.97268929647541,32.39999999999999,332.3417456914915,1.0,0.06588608231738555,0.022097573786634357,0.0,0.09042391669970958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.039543288163284056,0.0031988589638157895,21.111111111111143
