occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.0385,0.309,0.147,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0436,0.281,0.172,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0436,0.281,0.172,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.585,0.0436,0.281,0.172,0.0,0.0,0.0,0.187,0,0,0,0
0.733,0.612,0.0967,0.168,0.275,0.0,0.0,0.0,0.428,0,0,0,0
0.667,0.619,0.11,0.14,0.301,0.0,0.0,0.0,0.0278,0,0,0,0
0.667,0.619,0.11,0.14,0.301,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.619,0.11,0.14,0.301,0.0,0.0,0.0,0.497,0,0,0,0
0.667,0.619,0.137,0.14,0.299,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.619,0.144,0.14,0.298,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.619,0.144,0.14,0.298,0.0,0.0,0.0,0.349,0,0,0,0
0.4,0.596,0.0935,0.253,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.0915,0.281,0.17,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.59,0.0941,0.281,0.17,0.0,0.0,0.0,0.331,0,0,0,0
0.333,0.59,0.0941,0.281,0.17,0.506,0.8,0.0,0.0,0,0,0,0
0.333,0.59,0.0941,0.281,0.17,0.552,0.2,0.0,0.0,0,0,0,0
0.333,0.59,0.101,0.281,0.165,0.373,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.102,0.281,0.164,0.0292,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.102,0.281,0.164,0.289,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.102,0.281,0.164,0.263,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.107,0.281,0.161,0.188,0.0,0.0,0.187,0,0,0,0
0.0667,0.567,0.0363,0.393,0.0714,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.267,0.585,0.0906,0.309,0.138,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.123,0.281,0.159,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.59,0.126,0.281,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.126,0.281,0.159,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.59,0.126,0.281,0.159,0.0,0.0,0.0,0.187,0,0,0,0
0.333,0.59,0.139,0.281,0.158,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.142,0.281,0.158,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.142,0.281,0.158,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.142,0.281,0.158,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.599,0.153,0.281,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.601,0.156,0.281,0.159,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.601,0.156,0.281,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.601,0.156,0.281,0.159,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.613,0.161,0.281,0.16,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.616,0.163,0.281,0.16,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.66,0.279,0.168,0.249,0.0,0.0,0.0,0.281,0,0,0,0
0.667,0.671,0.308,0.14,0.271,0.0,0.0,0.0,0.281,0,0,0,0
0.667,0.695,0.316,0.14,0.28,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.701,0.318,0.14,0.283,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.701,0.318,0.14,0.283,0.0,0.0,0.8,0.0937,0,0,0,0
0.933,0.757,0.438,0.0281,0.376,0.0,0.0,0.133,0.0,0,0,0,0
1.0,0.784,0.535,0.0,0.442,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.787,0.551,0.0,0.453,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.787,0.551,0.0,0.453,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.787,0.551,0.0,0.453,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.774,0.69,0.0,0.545,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.725,0.0,0.568,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.725,0.0,0.568,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.771,0.725,0.0,0.568,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.747,0.827,0.0,0.698,0.0,0.0,0.0,0.187,0,0,0,0
1.0,0.741,0.852,0.0,0.731,0.0,0.0,0.0,0.154,0,0,0,0
1.0,0.741,0.852,0.0,0.731,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.0,0.731,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.691,0.8,0.0,0.834,0.0,0.0,0.0,0.352,0,0,0,0
1.0,0.679,0.786,0.0,0.86,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.679,0.786,0.0,0.86,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.679,0.786,0.0,0.86,0.0,0.0,0.0,0.146,0,0,0,0
1.0,0.615,0.427,0.112,0.508,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.599,0.337,0.14,0.42,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.569,0.0819,0.365,0.123,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.0385,0.309,0.147,0.0,0.0,0.0,0.199,0,0,0,0
1.0,0.585,0.0436,0.281,0.172,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.589,0.06,0.281,0.174,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.59,0.0641,0.281,0.175,0.0,0.0,0.0,0.283,0,0,0,0
1.0,0.59,0.0641,0.281,0.175,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.59,0.0641,0.281,0.175,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.613,0.128,0.168,0.273,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.619,0.144,0.14,0.298,0.0,0.0,0.0,0.187,0,0,0,0
0.733,0.596,0.0935,0.253,0.199,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.59,0.0809,0.281,0.174,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0915,0.281,0.17,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.59,0.0941,0.281,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0941,0.281,0.17,0.0,0.0,0.0,0.187,0,0,0,0
0.667,0.59,0.0941,0.281,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.59,0.101,0.281,0.165,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.102,0.281,0.164,0.0,0.0,0.0,0.469,0,0,0,0
0.333,0.59,0.102,0.281,0.164,0.0,0.0,0.0,0.264,0,0,0,0
0.333,0.59,0.102,0.281,0.164,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.59,0.107,0.281,0.161,0.0,0.0,0.0,0.0937,0,0,0,0
0.0667,0.567,0.0363,0.393,0.0714,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.267,0.593,0.128,0.309,0.137,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.601,0.156,0.281,0.159,0.0,0.0,0.0,0.187,0,0,0,0
0.333,0.601,0.156,0.281,0.159,0.0,0.0,0.0,0.0937,0,0,0,0
0.333,0.601,0.156,0.281,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.613,0.161,0.281,0.16,0.0,0.0,0.0,0.375,0,0,0,0
0.333,0.616,0.163,0.281,0.16,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.616,0.163,0.281,0.16,0.0,0.0,0.0,0.281,0,0,0,0
0.333,0.616,0.163,0.281,0.16,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.628,0.167,0.281,0.165,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.687,0.288,0.168,0.259,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.701,0.318,0.14,0.283,0.0,0.0,0.0,0.187,0,0,0,0
0.667,0.701,0.318,0.14,0.283,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.71,0.362,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.712,0.374,0.14,0.318,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.712,0.374,0.14,0.318,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.712,0.374,0.14,0.318,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.703,0.466,0.14,0.38,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.701,0.489,0.14,0.395,0.0,0.0,0.0,0.253,0,0,0,0
0.667,0.701,0.489,0.14,0.395,0.0,0.0,0.0,0.281,0,0,0,0
0.933,0.757,0.678,0.0281,0.533,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.747,0.827,0.0,0.698,0.0,0.0,0.0,0.243,0,0,0,0
1.0,0.741,0.852,0.0,0.731,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.0,0.731,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.693,0.63,0.112,0.549,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.334,0.253,0.356,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.274,0.281,0.319,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.274,0.281,0.319,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.274,0.281,0.319,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.197,0.281,0.251,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.178,0.281,0.234,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.565,0.05,0.393,0.0864,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0163,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0174,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0162,0.402,0.0495,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.56,0.0186,0.281,0.0505,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.56,0.0186,0.281,0.0505,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0186,0.281,0.0505,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.56,0.0193,0.281,0.0544,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.56,0.0238,0.281,0.0796,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.56,0.0238,0.281,0.0796,0.0,0.0,0.0,0.187,0,0,0,0
1.0,0.56,0.0238,0.281,0.0796,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0248,0.281,0.088,0.0,0.0,0.0,0.0595,0,0,0,0
1.0,0.57,0.0318,0.281,0.142,0.0,0.0,0.0,0.208,0,0,0,0
1.0,0.57,0.0318,0.281,0.142,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.57,0.0318,0.281,0.142,0.0,0.0,0.0,0.167,0,0,0,0
1.0,0.575,0.0361,0.262,0.163,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.612,0.0671,0.122,0.31,0.0,0.0,0.0,0.187,0,0,0,0
0.956,0.629,0.0847,0.0187,0.4,0.0,0.0,0.0,0.106,0,0,0,0
0.667,0.609,0.0639,0.14,0.294,0.0,0.0,0.0,0.239,0,0,0,0
0.622,0.606,0.0615,0.159,0.278,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.587,0.0424,0.299,0.158,0.0,0.0,0.0,0.0,0,0,0,0
0.378,0.565,0.0199,0.402,0.0661,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0465,0.281,0.175,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0473,0.281,0.175,0.0,0.0,0.0,0.0937,0,0,0,0
0.711,0.594,0.058,0.262,0.19,0.0,0.0,0.0,0.0,0,0,0,0
0.956,0.615,0.0853,0.159,0.282,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.053,0.281,0.174,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.59,0.0537,0.281,0.173,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0582,0.281,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0582,0.281,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0582,0.281,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0589,0.281,0.169,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0633,0.281,0.164,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0633,0.281,0.164,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0633,0.281,0.164,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.59,0.0637,0.281,0.163,0.0,0.0,0.0,0.281,0,0,0,0
0.667,0.59,0.0662,0.281,0.16,0.0,0.0,0.0,0.0937,0,0,0,0
0.667,0.59,0.0662,0.281,0.16,0.0,0.0,0.0,0.0937,0,0,0,0
0.711,0.594,0.0729,0.262,0.175,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.619,0.119,0.14,0.27,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.619,0.131,0.14,0.268,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.619,0.131,0.14,0.268,0.0,0.0,0.0,0.187,0,0,0,0
1.0,0.615,0.124,0.159,0.253,0.0,0.0,0.0,0.469,0,0,0,0
1.0,0.59,0.074,0.281,0.159,0.0,0.0,0.0,0.0937,0,0,0,0
0.956,0.587,0.069,0.299,0.144,0.0,0.0,0.0,0.469,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.622,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.378,0.572,0.0344,0.384,0.0785,0.0,0.0,0.133,0.114,0,0,0,0
0.667,0.64,0.155,0.14,0.268,0.0,0.0,0.8,0.32,0,0,0,0
0.667,0.644,0.16,0.14,0.268,0.0,0.0,0.0,0.446,0,0,0,0
0.667,0.671,0.191,0.14,0.271,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.671,0.191,0.14,0.271,0.0,0.0,0.0,0.145,0,0,0,0
0.622,0.663,0.18,0.159,0.256,0.0,0.0,0.0,0.128,0,0,0,0
0.422,0.637,0.135,0.243,0.192,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.343,0.0,0.399,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.771,0.343,0.0,0.399,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.343,0.0,0.399,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.773,0.358,0.0,0.406,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.787,0.461,0.0,0.453,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.787,0.461,0.0,0.453,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.787,0.461,0.0,0.453,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.785,0.486,0.0,0.468,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.646,0.0,0.568,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.646,0.0,0.568,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.646,0.0,0.568,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.767,0.666,0.0,0.59,0.0,0.0,0.0,0.0548,0,0,0,0
1.0,0.741,0.797,0.0,0.731,0.0,0.0,0.0,0.274,0,0,0,0
1.0,0.741,0.797,0.0,0.731,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.797,0.0,0.731,0.0,0.0,0.0,0.0549,0,0,0,0
1.0,0.732,0.792,0.0,0.748,0.0,0.0,0.0,0.165,0,0,0,0
1.0,0.679,0.756,0.0,0.86,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.668,0.69,0.0374,0.788,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.262,0.281,0.319,0.0,0.0,0.0,0.0937,0,0,0,0
1.0,0.598,0.249,0.281,0.308,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.163,0.281,0.234,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.143,0.299,0.21,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
